id,overall,name,position,age,team,nation,edition
6,6373,Paweł Sobolewski,LMLFRMRF,31,Korona Kielce,Polen,fifa_2011
7,6370,Vidar Nisja,ZMRMRVRF,24,Viking FK,Norwegen,fifa_2011
8,6365,Ned Grabavoy,ZMLMRM,27,Real Salt Lake,USA,fifa_2011
9,6366,Felipe Saad,IVLV,26,Evian Thonon FC,Brasilien,fifa_2011
10,6364,Omar Daley,RMLFRFST,29,Bradford City,Jamaika,fifa_2011
11,6368,Sean O'Hanlon,IVRV,27,MK Dons,Republik Irland,fifa_2011
12,6364,Shane Stefanutto,LAVLV,30,Brisbane Roar,Australien,fifa_2011
13,6371,Scott Flinders,TW,24,Hartlepool,England,fifa_2011
14,6367,Jason Puncheon,LMRMZOM,24,Southampton,England,fifa_2011
15,6365,Kayode Odejayi,ST,28,Colchester,Nigeria,fifa_2011
16,6365,Michael Menetrier,TW,31,FC Istres OP,Frankreich,fifa_2011
17,6366,Kevin Geudens,ZDMZMLM,29,KV Mechelen,Belgien,fifa_2011
18,6366,Jürgen Patocka,IVLV,33,SK Rapid Wien,Österreich,fifa_2011
19,6367,Jens Berthel Askou,IVLIB,28,Norwich City,Dänemark,fifa_2011
20,6366,Michael Stryger,RMRVZM,27,SønderjyskE,Dänemark,fifa_2011
21,6366,Matt Duke,TW,33,Hull City,England,fifa_2011
22,6373,Niklas Tarvajärvi,STMSRS,27,Karlsruher SC,Finnland,fifa_2011
23,6368,Ari Nyman,ZDMIVRV,26,Finnland,Finnland,fifa_2011
24,6366,Luke Rodgers,STMSRF,28,Notts County,England,fifa_2011
25,6366,Tobias Nickenig,IVZDM,26,VfL Osnabrück,Deutschland,fifa_2011
26,6368,Andreas Schäfer,LVLAVLM,27,Karlsruher SC,Deutschland,fifa_2011
27,6372,Henri Bienvenu,STMS,22,BSC Young Boys,Kamerun,fifa_2011
28,6371,Hermanni Vuorinen,STMSRS,25,Charleroi SC,Finnland,fifa_2011
29,6372,Thomas Paulus,IV,28,Erzgebirge Aue,Deutschland,fifa_2011
1,6372,Dan Murray,IVLIB,28,Shamrock Rovers,England,fifa_2011
2,6368,Mitchell Piqué,LAVLVLM,30,ADO Den Haag,Niederlande,fifa_2011
3,6367,Alessandro Tulli,RSSTRFZOM,28,Piacenza,Italien,fifa_2011
4,6364,Armando Perna,IVRV,29,Modena,Italien,fifa_2011
5,6365,Samuele Olivi,IVZDM,30,Pescara,Italien,fifa_2011
6,6370,Berry Powel,STMS,30,Gimnàstic,Niederlande,fifa_2011
7,6365,Peter Reekers,IVRV,29,Heracles Almelo,Niederlande,fifa_2011
8,6369,Dawid Kucharski,IVRV,25,Hearts,Polen,fifa_2011
9,6364,Michał Stasiak,LIBIVZDM,29,Zagłębie Lubin,Polen,fifa_2011
10,6366,Wojciech Grzyb,RAVRMRFRV,35,Ruch Chorzów,Polen,fifa_2011
11,6366,Bartosz Ślusarski,STMS,28,Cracovia Krakau,Polen,fifa_2011
12,6368,Grzegorz Fonfara,RVLVRMLM,27,GKS Bełchatów,Polen,fifa_2011
13,6372,Martin Horak,IVZDMLIB,29,Sib Nowosibirsk,Tschechische Repub.,fifa_2011
14,6373,Denis Kovba,ZDMIVZM,30,Krylja Sowetow,Weißrussland,fifa_2011
15,6365,Tomas Vychodil,IVRV,34,Sib Nowosibirsk,Tschechische Repub.,fifa_2011
16,6364,Igor Usminskiy,TW,33,Amkar Perm,Russland,fifa_2011
17,6372,Míchel,LMZOMLFZM,34,Rayo Vallecano,Spanien,fifa_2011
18,6369,Bustos,ZDMZM,27,R.C. Celta,Spanien,fifa_2011
19,6370,De Lerma,ZMZDM,25,Albacete B.,Spanien,fifa_2011
20,6370,Córcoles,RVLV,25,R.C. Recreativo,Spanien,fifa_2011
21,6365,Migue,IVLVRV,30,Girona C.F.,Spanien,fifa_2011
22,6364,Atiba Harris,RMLMSTZDM,25,FC Dallas,St. Kitts und Nevis,fifa_2011
23,6371,Óscar Pérez,ZMZOM,29,Granada CF,Spanien,fifa_2011
24,6371,Fernando Seoane,ZDMZM,28,Gimnàstic,Spanien,fifa_2011
25,6371,Tito,RVRAV,25,Rayo Vallecano,Spanien,fifa_2011
26,6372,Luque,ZMZOMZDM,29,Córdoba C.F.,Spanien,fifa_2011
27,6372,Llera,IV,31,Charlton Ath,Spanien,fifa_2011
28,6371,Mora,ZMZDMZOM,31,AD Alcorcón,Spanien,fifa_2011
29,6370,Adrian-Florin Pit,LMLF,27,AS Rom,Rumänien,fifa_2011
1,6367,Erkan Sekman,ZDMRAVRV,26,Antalyaspor,Türkei,fifa_2011
2,6373,Genséric Kusunga,IVZDM,22,FC Basel,Schweiz,fifa_2011
3,6374,Burak Karaduman,ZDMZM,25,Konyaspor,Türkei,fifa_2011
4,6370,Cristian Zurita,ZDMLM,31,Gaziantepspor,Argentinien,fifa_2011
5,6368,Marcos Gelabert,ZMRMIVZDM,28,Neuchâtel Xamax,Argentinien,fifa_2011
6,6370,Glen Crowe,STMS,32,Sporting Fingal,Republik Irland,fifa_2011
7,6365,Dennis Flinta,MSRMRFRV,26,Silkeborg IF,Dänemark,fifa_2011
8,6367,Matej Mavrič,IVRVLIB,31,KSV Superfund,Slowenien,fifa_2011
9,6366,Igor Gjuzelov,IVRV,34,Cercle Brügge,Mazedonien,fifa_2011
10,6365,Jake Buxton,IVRVLV,25,Derby County,England,fifa_2011
11,6378,Richard Duffy,RVIVZDM,25,Exeter City,Wales,fifa_2011
12,6370,Moreno,ZDMZMIV,29,Leicester City,Portugal,fifa_2011
13,6369,Mikkel Jensen,ZDMZMIV,33,Brommapojkarna,Dänemark,fifa_2011
14,6367,Neil Mellor,STMSRM,27,Shef. Wednesday,England,fifa_2011
15,6372,Muhammet Hanifi Yoldaş,RVIV,27,MKE Ankaragücü,Belgien,fifa_2011
16,6366,Michael Modubi,ZDMZMIV,25,KVC Westerlo,Südafrika,fifa_2011
17,6374,Michele Anaclerio,RVIV,28,Piacenza,Italien,fifa_2011
18,6369,Alessandro Cordaro,ZOMZMRMLM,24,Charleroi SC,Belgien,fifa_2011
19,6365,Jin Kyung Sun,LMLV,30,Jeonbuk FC,"Korea, Republik",fifa_2011
20,6376,Gareth Ainsworth,RFRM,37,Wycombe,England,fifa_2011
21,6367,Oh Seung Bum,ZMZDMLMLAV,29,Jeju United FC,"Korea, Republik",fifa_2011
22,6368,Chung Kyung Ho,LFRFMSLM,30,Gangwon FC,"Korea, Republik",fifa_2011
23,6364,Kim Jung Kyum,LAVLVLM,34,Pohang Steelers,"Korea, Republik",fifa_2011
24,6365,No Byung Jun,MSRMLSLF,30,Ulsan Hyundai,"Korea, Republik",fifa_2011
25,6366,Antony Kay,ZDMIVZM,27,Huddersfield,England,fifa_2011
26,6365,Daniel Lopar,TW,25,FC St. Gallen,Schweiz,fifa_2011
27,6369,Isaac Romo,ST,27,Querétaro,Mexiko,fifa_2011
28,6365,Pedro Costa,RVLV,28,Académica,Portugal,fifa_2011
29,6370,Davide Succi,STMS,28,Padua,Italien,fifa_2011
1,6371,Daniele Di Donato,ZDMZM,33,Ascoli,Italien,fifa_2011
2,6368,Nicola Princivalli,ZMZDM,30,Triest,Italien,fifa_2011
3,6367,Leandre Griffit,ZOMRMLM,26,Columbus Crew,Frankreich,fifa_2011
4,6365,David Fox,ZMLMZDM,26,Norwich City,England,fifa_2011
5,6368,Christian Thonhofer,RVRMRAVLV,25,Wiener Neustadt,Österreich,fifa_2011
6,6366,Gino Coutinho,TW,28,ADO Den Haag,Niederlande,fifa_2011
7,6368,Angulo,LSLFLM,26,C.D. Numancia,Spanien,fifa_2011
8,6366,Richard Foster,RVRAVRMLV,25,Rangers,Schottland,fifa_2011
9,6368,Darren Mackie,STMSRFRM,28,Aberdeen,Schottland,fifa_2011
10,6375,John Welsh,ZMZDMRM,26,Tranmere Rovers,England,fifa_2011
11,6365,Christian Stuff,IV,28,Union Berlin,Deutschland,fifa_2011
12,6366,Salva,IVRV,29,Rayo Vallecano,Spanien,fifa_2011
13,6368,Swen König,TW,24,Grasshoppers,Schweiz,fifa_2011
14,6367,Bas van den Brink,IVRVLVZM,27,Gold Coast Utd,Niederlande,fifa_2011
15,6368,Carlo Luisi,ZMZDM,33,Modena,Italien,fifa_2011
16,6369,Pat Noonan,MSRMLM,30,Sounders FC,USA,fifa_2011
17,6365,Mike Magee,MSSTLMRM,25,L.A. Galaxy,USA,fifa_2011
18,6370,Marcello Cottafava,IV,32,Chievo Verona,Italien,fifa_2011
19,6370,Josh Wolff,STMSRF,33,KC Wizards,USA,fifa_2011
20,6371,Kim Sang Rok,ZOMLFLSMS,31,Busan I'Park,"Korea, Republik",fifa_2011
21,6367,Park Yong Ho,IVLIB,29,FC Seoul,"Korea, Republik",fifa_2011
22,6368,Park Jin Sub,RAVRVRM,33,Busan I'Park,"Korea, Republik",fifa_2011
23,6364,Simon Francis,RVRAVLVIV,25,Charlton Ath,England,fifa_2011
24,6367,Jan Frederiksen,LVIVLM,28,Brøndby IF,Dänemark,fifa_2011
25,6375,Dean Bowditch,MSRFST,24,Yeovil Town,England,fifa_2011
26,6369,Mingo,LVLAV,33,Gimnàstic,Spanien,fifa_2011
27,6380,Michael Gravgaard,IVRVMS,32,Dänemark,Dänemark,fifa_2011
28,6368,Skerdilaid Curri,LMZOMRM,34,Erzgebirge Aue,Albanien,fifa_2011
29,6379,Abdullah Durak,ZMZDM,23,Kayserispor,Türkei,fifa_2011
1,6364,İhsan Burak Özsaraç,IV,31,Manisaspor,Türkei,fifa_2011
2,6375,Ersan Adem Gülüm,IVLV,23,Beşiktaş JK,Australien,fifa_2011
3,6371,Bülent Ataman,TW,36,Karabükspor,Türkei,fifa_2011
4,6365,Dennis Melander,RVRAVRMLAV,27,Trelleborgs FF,Schweden,fifa_2011
5,6366,Lukas Kruse,TW,27,SC Paderborn,Deutschland,fifa_2011
6,6368,Hugh Murray,ZMRMZDM,31,St. Mirren,Schottland,fifa_2011
7,6369,Peter Abelsson,IV,33,Trelleborgs FF,Schweden,fifa_2011
8,6368,Christoffer Källqvist,TW,27,BK Häcken,Schweden,fifa_2011
9,6370,Macchambes Younga-Mouhani,ZDMZMZOMRM,36,Union Berlin,Kongo,fifa_2011
10,6366,Malte Metzelder,ZDMIV,28,FC Ingolstadt,Deutschland,fifa_2011
11,6365,Pierre Talmont,IVLV,33,Stade Lavallois,Frankreich,fifa_2011
12,6370,Nicolas Marin,RFRSRMMS,30,FC Sion,Frankreich,fifa_2011
13,6367,Cristian,RAVRV,28,SD Ponferradina,Spanien,fifa_2011
14,6374,Iñaki Bea,IVLIBRVLV,32,Innsbruck,Spanien,fifa_2011
15,6370,Nacho Rodríguez,LSSTZOMLM,27,SV Ried,Spanien,fifa_2011
16,6366,Noguerol,IV,34,Girona C.F.,Spanien,fifa_2011
17,6371,Gerardo,RFRMLFLM,28,Gimnàstic,Spanien,fifa_2011
18,6374,Aitor,LAVLVLMZM,34,R.C. Recreativo,Spanien,fifa_2011
19,6374,Cuadrado,IV,31,SD Ponferradina,Spanien,fifa_2011
20,6364,Stefano Layeni,TW,28,A. Leffe,Italien,fifa_2011
21,6368,Frazer Richardson,RVRAVRMLV,27,Southampton,England,fifa_2011
22,6368,Florian Jarjat,LVIVZDMRV,30,ESTAC,Frankreich,fifa_2011
23,6365,Simon Ramsden,RVIV,28,Bradford City,England,fifa_2011
24,6372,Xisco Campos,IVLIBRVLV,28,Gimnàstic,Spanien,fifa_2011
25,6372,Gerardo,RVRAV,35,Córdoba C.F.,Spanien,fifa_2011
26,6368,Markus Daun,STMSZOMRS,29,Alem. Aachen,Deutschland,fifa_2011
27,6367,Markus Krösche,ZDMRVIV,29,SC Paderborn,Deutschland,fifa_2011
28,6374,Endika Bordas,ZMZDMLM,28,U.D. Salamanca,Spanien,fifa_2011
29,6370,Bjarni Ólafur Eiríksson,IVLV,28,Stabaek Fotball,Island,fifa_2011
1,6364,Jack Lester,STRFLFZOM,34,Chesterfield,England,fifa_2011
2,6368,David Prutton,ZMRM,28,Swindon Town,England,fifa_2011
3,6372,Jarl André Storbæk,RVIVLIBLV,31,SønderjyskE,Norwegen,fifa_2011
4,6373,John Anders Bjørkøy,ZMRMRVLM,31,Odd Grenland,Norwegen,fifa_2011
5,6367,Mahamet Diagouraga,IVRV,26,Modena,Frankreich,fifa_2011
6,6366,Alan Dunne,RVRMZMIV,28,Millwall,Republik Irland,fifa_2011
7,6364,Craig Woodman,LVIV,27,Brentford,England,fifa_2011
8,6366,Matt Hill,LVIVLMRV,29,Wolverhampton,England,fifa_2011
9,6365,David Lucas,TW,32,Swindon Town,England,fifa_2011
10,6366,Angelo Barletta,IVZDM,33,VfL Osnabrück,Italien,fifa_2011
11,6368,Patrick Platins,TW,27,Arm. Bielefeld,Deutschland,fifa_2011
12,6367,Gareth Owen,IVLV,27,Port Vale,Wales,fifa_2011
13,6372,James O'Connor,ZMZDM,31,Shef. Wednesday,Republik Irland,fifa_2011
14,6365,Wayne Thomas,IVRV,31,Doncaster,England,fifa_2011
15,6377,Brynjar Gunnarsson,ZMZDMRV,34,Reading,Island,fifa_2011
16,6369,Pawel Abbott,ST,28,Charlton Ath,Polen,fifa_2011
17,6371,Steeve Joseph-Reinette,LVLAVRV,26,Sib Nowosibirsk,Frankreich,fifa_2011
18,6376,Mikele Leigertwood,ZDMZMRVIV,27,QPR,Antigua und Barbuda,fifa_2011
19,6367,Jerel Ifil,IVRV,28,Aberdeen,St. Lucia,fifa_2011
20,6366,Jason Crowe,RAVRVRMZDM,31,Leeds United,England,fifa_2011
21,6364,Chris Sedgwick,RFRMRAVLM,30,Shef. Wednesday,England,fifa_2011
22,6367,Morten Karlsen,ZDMRM,31,Randers FC,Dänemark,fifa_2011
23,6365,Ben Chorley,IVZDMRV,27,Leyton Orient,England,fifa_2011
24,6367,Alan Quinn,ZMZOMRFLF,31,Ipswich Town,Republik Irland,fifa_2011
25,6366,Jovan Kirovski,ZOMST,34,L.A. Galaxy,USA,fifa_2011
26,6364,Michael Melka,TW,32,F. Düsseldorf,Deutschland,fifa_2011
27,6369,Thorsten Burkhardt,ZMZOMZDM,29,Alem. Aachen,Deutschland,fifa_2011
28,6364,Marc Wagemakers,RVRMRAV,32,Sint-Truidense,Belgien,fifa_2011
29,6370,Håkon Opdal,TW,28,SK Brann,Norwegen,fifa_2011
1,6373,Jiri Kaufman,ZMMSRM,30,Bohemians 1905,Tschechische Repub.,fifa_2011
2,6373,Markus Schuler,LVLAV,33,Arm. Bielefeld,Deutschland,fifa_2011
3,6376,Christian Dailly,IVZDMRV,36,Charlton Ath,Schottland,fifa_2011
4,6373,Massimiliano Fusani,ZMZDM,31,Sassuolo,Italien,fifa_2011
5,6368,Jacob Sørensen,RMLMZMRF,27,FK Haugesund,Dänemark,fifa_2011
6,6368,Nkosinathi Nhleko,STMS,31,Kaizer Chiefs,Südafrika,fifa_2011
7,6370,Cory Gibbs,IVLVRVZDM,30,New England,USA,fifa_2011
8,6375,Ante Čović,TW,35,IF Elfsborg,Australien,fifa_2011
9,6371,Goran Obradovic,ZMZOMZDM,34,FC Sion,Serbien,fifa_2011
10,6369,César,IVRV,31,Padua,Brasilien,fifa_2011
11,6371,Patrick Zoundi,RMRFZOMRS,28,F. Düsseldorf,Burkina Faso,fifa_2011
12,6368,Robbie Neilson,RVRAV,30,Leicester City,Schottland,fifa_2011
13,6364,Jon Conway,TW,33,Toronto FC,USA,fifa_2011
14,6366,Bart Deelkens,TW,32,KVC Westerlo,Belgien,fifa_2011
15,6375,Peter Enckelman,TW,33,St. Johnstone,Finnland,fifa_2011
16,6369,Anders Rambekk,IVZDMLVRV,34,Odd Grenland,Norwegen,fifa_2011
17,6368,Chris Albright,RV,31,NY Red Bulls,USA,fifa_2011
18,6370,Hans Berggren,STMS,37,Gefle IF,Schweden,fifa_2011
19,6365,Freddy dos Santos,RVRMIVZM,33,Vålerenga,Norwegen,fifa_2011
20,6373,Tomasz Kos,IV,36,Erzgebirge Aue,Polen,fifa_2011
21,6366,Vincent Lachambre,LVLAV,29,Roda JC,Belgien,fifa_2011
22,6371,Kasey Wehrman,ZMZDM,33,Newcastle Jets,Australien,fifa_2011
23,6376,Ulrich Vinzents,RVRAV,33,Malmö FF,Dänemark,fifa_2011
24,6370,Paíto,LAVLVLM,28,Neuchâtel Xamax,Mosambik,fifa_2011
25,6368,Adam Boyd,ST,28,Hartlepool,England,fifa_2011
26,6367,Ramiro Corrales,LVZDMLM,33,SJ Earthquakes,USA,fifa_2011
27,6367,Milan Fukal,IVZDMRVLV,35,KSV Superfund,Tschechische Repub.,fifa_2011
28,6365,Dieter Dekelver,STLFRFMS,31,KVC Westerlo,Belgien,fifa_2011
29,6368,Warren Feeney,STRFLF,29,Oldham Athletic,Nordirland,fifa_2011
1,6365,Sam Collins,IVRV,33,Hartlepool,England,fifa_2011
2,6365,Gareth Roberts,LVLAVLM,32,Derby County,Wales,fifa_2011
3,6366,Allan Jepsen,LVLAV,33,AC Horsens,Dänemark,fifa_2011
4,6370,Rúben,IVLV,24,Portimão,Portugal,fifa_2011
5,6365,Julien Baudet,IVZDM,31,Colorado Rapids,Frankreich,fifa_2011
6,6365,Grant Munro,IVRV,29,Inverness CT,Schottland,fifa_2011
7,6366,Shane Duff,IV,28,Bradford City,Nordirland,fifa_2011
8,6364,Martin Devaney,RFLFRMLM,30,Barnsley,England,fifa_2011
9,6367,Benjamin Kibebe,IVRVRAVLV,29,FC Luzern,Schweden,fifa_2011
10,6371,De Paula,ST,35,SD Ponferradina,Spanien,fifa_2011
11,6365,David McCracken,IVLV,28,Brentford,Schottland,fifa_2011
12,6368,Roudolphe M'bele Douala,RFRMRSST,31,Lierse SK,Kamerun,fifa_2011
13,6367,Resit Schuurman,RAVRVRM,31,Heracles Almelo,Niederlande,fifa_2011
14,6373,Fredrik Berglund,MSLFSTLM,31,IF Elfsborg,Schweden,fifa_2011
15,6373,Michael Hart,RVRAVIV,30,Hibernian,Schottland,fifa_2011
16,6368,Massimo Colomba,TW,33,FC Basel,Schweiz,fifa_2011
17,6370,Pascal Zuberbühler,TW,39,Fulham,Schweiz,fifa_2011
18,6370,Toni Kuivasto,IVLVLAVLIB,34,Finnland,Finnland,fifa_2011
19,6376,Henrik Pedersen,STRSLSLV,35,Silkeborg IF,Dänemark,fifa_2011
20,6375,Graham Stack,TW,28,Hibernian,Republik Irland,fifa_2011
21,6372,Yves Deroff,RAVRV,32,Angers SCO,Frankreich,fifa_2011
22,6373,Alan Combe,TW,36,Kilmarnock,Schottland,fifa_2011
23,6372,Yuri,LMLFMSRF,28,SD Ponferradina,Brasilien,fifa_2011
24,6366,Leo Bertos,RMRFZOMRAV,28,Well. Phoenix,Neuseeland,fifa_2011
25,6371,Michael Bridges,STMSZOM,32,Newcastle Jets,England,fifa_2011
26,6370,Alan Mahon,LMZMZOMLF,32,Tranmere Rovers,Republik Irland,fifa_2011
27,6372,Nathan Clarke,IV,26,Huddersfield,England,fifa_2011
28,6267,Pardo,IVZDM,22,Valencia C.F.,Spanien,fifa_2011
29,6269,Bashkim Kadrii,STMS,19,Odense Boldklub,Dänemark,fifa_2011
1,6267,Antonin Rampa,IV,22,1. FK Příbram,Tschechische Repub.,fifa_2011
2,6270,Pál Lázár,IV,22,Ungarn,Ungarn,fifa_2011
3,6270,Odair Fortes,RSRF,23,Stade de Reims,Kap Verde,fifa_2011
4,6265,Stamatis Kalamiotis,IVZDM,20,AEK Athen,Griechenland,fifa_2011
5,6274,Denis Thomalla,STRSLS,18,1899 Hoffenheim,Deutschland,fifa_2011
6,6265,Esteban Casagolda,STMS,23,Motherwell,Spanien,fifa_2011
7,6275,Muhamed Besic,IVZDM,17,Hamburger SV,Bosnien-Herzegowina,fifa_2011
8,6270,Frank Kamalu,RVIV,22,Brescia,Senegal,fifa_2011
9,6274,Ha Kang Jin,TW,21,Suwon Bluewings,"Korea, Republik",fifa_2011
10,6275,Osama Rashid,ZOMMS,18,Feyenoord,Niederlande,fifa_2011
11,6275,Ruben Luna,ST,18,FC Dallas,Mexiko,fifa_2011
12,6267,Oumare Tounkara,ST,19,Oldham Athletic,Frankreich,fifa_2011
13,6263,Thando Mdluli,RVIVRAV,25,Orlando Pirates,Südafrika,fifa_2011
14,6265,Kim In Han,ZOM,21,GyeongNam FC,"Korea, Republik",fifa_2011
15,6275,Jung Dae Sun,ST,23,Ulsan Hyundai,"Korea, Republik",fifa_2011
16,6268,Nam Jun Jae,ST,22,Incheon United,"Korea, Republik",fifa_2011
17,6270,Jerónimo Morales Neumann,STMSRFLF,24,Barnsley,Argentinien,fifa_2011
18,6270,René Oosterhof,TW,20,SC Heerenveen,Niederlande,fifa_2011
19,6272,Ricardo Ippel,RMZMRFRAV,20,Willem II,Niederlande,fifa_2011
20,6280,Borja Docal,LMLFZOM,18,R. Racing Club,Spanien,fifa_2011
21,6264,Darren McGregor,IV,25,St. Mirren,Schottland,fifa_2011
22,6269,Xander Houtkoop,RFLFST,21,Heracles Almelo,Niederlande,fifa_2011
23,6275,Anmar Almubaraki,RFRSSTRM,19,Heracles Almelo,Irak,fifa_2011
24,6271,Rubén Sánchez,MSSTRSLS,21,Real Valladolid,Spanien,fifa_2011
25,6268,Vladimír Pokorný,ST,29,Hradec Králové,Tschechische Repub.,fifa_2011
26,6272,Petteri Pennanen,ZOMRFRM,19,FC Twente,Finnland,fifa_2011
27,6274,Carlão,ZDMZM,18,Paços Ferreira,Portugal,fifa_2011
28,6275,Facundo Coria,LSRSRMZOM,23,Villarreal B,Argentinien,fifa_2011
29,6267,Cayfano Latupeirissa,LFRF,19,N.E.C.,Niederlande,fifa_2011
1,6269,Jasper Cillessen,TW,21,N.E.C.,Niederlande,fifa_2011
2,6267,Radek Szmek,ST,23,1. FC Slovácko,Tschechische Repub.,fifa_2011
3,6270,Kamil Agalarov,ZDMRVZM,22,A Machatschkala,Russland,fifa_2011
4,6270,Todor Timonov,LMLFST,23,A Machatschkala,Bulgarien,fifa_2011
5,6275,Felipe Lima,ZDM,21,Botafogo,Brasilien,fifa_2011
6,6273,Godinho,ZM,25,Naval 1° Maio,Portugal,fifa_2011
7,6269,Borja Sánchez,RMLMRFLF,23,Girona C.F.,Spanien,fifa_2011
8,6270,Ensar Baykan,RMRFZOMLM,18,Arm. Bielefeld,Türkei,fifa_2011
9,6275,Allam Bello,LMZMZOM,22,Cruz Azul,Mexiko,fifa_2011
10,6267,Márcio Madeira,LF,25,CD Nacional,Portugal,fifa_2011
11,6266,Vjekoslav Tomic,TW,27,Karabükspor,Kroatien,fifa_2011
12,6267,Paco Montañés,ZOMMSLMLF,23,AD Alcorcón,Spanien,fifa_2011
13,6278,Oriol Romeu,ZDMIVZM,18,FC Barcelona B,Spanien,fifa_2011
14,6273,Andréa Fileccia,STMS,18,SBV Excelsior,Belgien,fifa_2011
15,6265,Damiano Zanon,RV,26,Pescara,Italien,fifa_2011
16,6276,Granit Xhaka,RVRM,17,FC Basel,Schweiz,fifa_2011
17,6279,Deniz Herber,STZOMRSMS,18,FC St. Pauli,Türkei,fifa_2011
18,6268,Raphaël Caceres,ST,23,Dijon FCO,Frankreich,fifa_2011
19,6274,Eder Borelli,IVLVRV,19,Querétaro,Mexiko,fifa_2011
20,6273,Tobias Kempe,LMMSRM,21,Erzgebirge Aue,Deutschland,fifa_2011
21,6272,Bryan Linssen,ZOMZM,19,VVV-Venlo,Niederlande,fifa_2011
22,6268,Mike Wunderlich,ZOMLMZM,24,FSV Frankfurt,Deutschland,fifa_2011
23,6274,Manuel Riemann,TW,21,VfL Osnabrück,Deutschland,fifa_2011
24,6280,Abdoulaye Bamba,RV,20,Dijon FCO,Elfenbeinküste,fifa_2011
25,6271,Eraldo,MS,28,Jeju United FC,Brasilien,fifa_2011
26,6269,Anestis Argyriou,RVLVIVZDM,22,AEK Athen,Griechenland,fifa_2011
27,6268,Steven Ruprecht,IVLVLAV,23,FC Ingolstadt,Deutschland,fifa_2011
28,6265,Josh Mitchell,IVLV,26,Perth Glory,Australien,fifa_2011
29,6272,Pavel Valeriev Vidanov,RVIVRAVZDM,22,Bulgarien,Bulgarien,fifa_2011
1,6268,Henrik Gustavsson,TW,33,Åtvidabergs FF,Schweden,fifa_2011
2,6280,Vincent Aboubakar,STMS,18,Valenciennes FC,Kamerun,fifa_2011
3,6267,Pierre le Beau,RVIVRAV,24,Erzgebirge Aue,Deutschland,fifa_2011
4,6268,Daylon Claasen,ZOMLMZMRM,20,Lierse SK,Südafrika,fifa_2011
5,6270,Marcus Vinícius,ST,20,Goiânia,Brasilien,fifa_2011
6,6270,Siyabonga Sangweni,IVRVLIB,28,Südafrika,Südafrika,fifa_2011
7,6276,Wilfried Zaha,STRFLF,17,Crystal Palace,Elfenbeinküste,fifa_2011
8,6275,Andrea Conti,TW,21,Livorno,Italien,fifa_2011
9,6278,Dean Parrett,ZM,18,Plymouth Argyle,England,fifa_2011
10,6279,Keanu Marsh-Brown,RMRVRF,18,Fulham,England,fifa_2011
11,6271,Alexandr Kolomeitsev,ZM,21,Amkar Perm,Russland,fifa_2011
12,6267,Abdul Majeed Waris,RFRM,19,BK Häcken,Ghana,fifa_2011
13,6269,Vinicius,ZDMZM,22,Botafogo,Brasilien,fifa_2011
14,6276,Liam Palmer,ZOMRFLFZM,18,Shef. Wednesday,England,fifa_2011
15,6275,Daniele Mori,IV,20,Empoli,Italien,fifa_2011
16,6270,Sergey Panov,TW,21,Dynamo Moskau,Russland,fifa_2011
17,6267,Carlos,TW,19,Palmeiras,Brasilien,fifa_2011
18,6273,Irving Garcia,RMRFZOM,22,NY Red Bulls,USA,fifa_2011
19,6276,Benjamin Stambouli,IVZDMZM,20,Montpellier HSC,Frankreich,fifa_2011
20,6274,Darryl Lachman,IVRV,20,FC Groningen,Niederlande,fifa_2011
21,6275,Alessandro Bernardini,IV,23,Livorno,Italien,fifa_2011
22,6268,Kwaku Nyamekye,IV,22,Columbus Crew,Schweiz,fifa_2011
23,6269,João Arthur,LMMSLS,19,Palmeiras,Brasilien,fifa_2011
24,6267,Ferhat Korkmaz,IVLIBRV,28,Brommapojkarna,Schweden,fifa_2011
25,6271,Gjermund Åsen,ZMLMLFZOM,19,Rosenborg BK,Norwegen,fifa_2011
26,6270,Adam Straith,IVRV,19,Energie Cottbus,Kanada,fifa_2011
27,6272,Arribas,IV,21,Rayo Vallecano,Spanien,fifa_2011
28,6271,Miguel Angel Morales,MS,20,Querétaro,Mexiko,fifa_2011
29,6265,Leonardo,IV,22,L.A. Galaxy,Brasilien,fifa_2011
1,6281,Sören Bertram,ZM,19,FC Augsburg,Deutschland,fifa_2011
2,6269,Baba Tchagouni,TW,19,Dijon FCO,Togo,fifa_2011
3,6278,Christophe Diandy,ZMZOMLMLV,19,RSC Anderlecht,Senegal,fifa_2011
4,6278,Lennard Anjetey Sowah,LVLM,18,Hamburger SV,Deutschland,fifa_2011
5,6269,Fabien Farnolle,TW,25,Clermont Foot,Frankreich,fifa_2011
6,6277,Nika Piliev,ZM,19,Amkar Perm,Russland,fifa_2011
7,6273,Besart Ibraimi,STMS,23,FC Schalke 04,Mazedonien,fifa_2011
8,6272,Geoffrey Hairemans,LMLF,20,De Graafschap,Belgien,fifa_2011
9,6265,Anders Nielsen,IVRAVRVLV,23,SønderjyskE,Dänemark,fifa_2011
10,6271,Adrián Sardinero,STMS,19,Getafe C.F.,Spanien,fifa_2011
11,6271,Olivier ter Horst,IVLVZDM,21,Heracles Almelo,Niederlande,fifa_2011
12,6271,Adama Francois Sene,IVLIBRV,20,Vitória FC,Senegal,fifa_2011
13,6267,Marlon Pereira,ZDMZM,23,Willem II,Niederlande,fifa_2011
14,6270,Nikolay Zabolotnyy,TW,20,Spartak Moskau,Russland,fifa_2011
