age,id,name,nation,overall,position,potential,team
21,220894,George Thomas,Wales,64,L RM ST,77,Scunthorpe Utd
21,220833,Anthony Mandrea,Frankreich,64,TW,70,SCO Angers
23,220676,Vegard Bergan,Norwegen,64,IV,73,Odds BK
23,220650,Melvyn Lorenzen,Uganda,64,LF ST,70,ADO Den Haag
23,220649,Stefano Vecchia,Schweden,64,RM LM RF,72,IK Sirius
24,220637,Moi Delgado,Spanien,64,LV,71,Real Valladolid
26,220542,Romel Quiñonez,Bolivien,64,TW,67,Freie Spieler
24,220421,Hassane Kamara,Frankreich,64,LM RM LV,68,Stade Reims
25,220356,Amaar Ali Al Dohaim,Saudi-Arabien,64,IV RV,69,Al Ittihad
22,220197,Kean Bryan,England,64,IV ZDM ZM,77,Sheffield Utd
25,220023,Abdullah Haif Al Shammari,Saudi-Arabien,64,IV LV,70,Al Ittihad
22,219956,Pietro Ceccaroni,Italien,64,L IV,70,Padova
27,219860,Geisson Perea,Kolumbien,64,IV,67,Once Caldas
23,219785,Tareiq Holmes-Dennis,England,64,LV,70,Bristol Rovers
26,219756,Filip Marković,Serbien,64,RM LM,65,RC Lens
24,219721,Agostino Camigliano,Italien,64,IV,70,Cittadella
22,219585,Martin Valjent,Slowakei,64,L IV RV,70,RCD Mallorca
26,219577,Andrea Ingegneri,Italien,64,IV LV,69,Palermo
26,219561,Antonini Čulina,Kroatien,64,LM RM RF,64,Cracovia
22,219551,Conor Shaughnessy,Republik Irland,64,IV ZDM,74,Leeds Utd
22,219449,Mirnes Pepić,Montenegro,64,ZM,72,Hansa Rostock
26,219448,Michael Heinloth,Deutschland,64,RV,66,Z. Sosnowiec
29,219368,Godfrey Walusimbi,Uganda,64,LV LAV,64,Kaizer Chiefs
27,219337,Javier Calle,Kolumbien,64,ZOM LV LM LAV,64,Indep. Medellín
22,219259,Reece Brown,England,64,ZOM ZM RM,68,Forest Green
23,218887,Olivier Custodio,Schweiz,64,ZM ZDM,72,FC Luzern
25,218740,Kódjo Alphonse,Elfenbeinküste,64,ZDM ZM,66,CD Feirense
24,218212,Andries Noppert,Niederlande,64,TW,69,Foggia
30,217803,Sebastián Domínguez,Chile,64,ZM,64,Deportes Temuco
24,217585,Bas Kuipers,Niederlande,64,LV IV,68,ADO Den Haag
24,217191,Oscar Threlkeld,England,64,RV LV,68,Waasl. Beveren
22,217140,Alex Gilliead,England,64,RM LM,75,Shrewsbury Town
28,217086,Cedric Amissi,Burundi,64,ZM ZDM,64,Al Taawoun
26,217050,Roderick Miller,Panama,64,IV,68,CD Feirense
23,216790,Conor Grant,England,64,ZM,72,Plymouth Argyle
25,216779,Francesco Ruberto,Schweiz,64,TW,70,FC Thun
23,216744,Cameron Burgess,Australien,64,IV,73,Scunthorpe Utd
25,216736,Wang Shangyuan,China VR,64,L ZM RV ZDM,67,Henan Jianye
23,216730,Stian Rode Gregersen,Norwegen,64,IV,71,Molde FK
28,216620,Sotan Tanabe,Japan,64,LM ZDM RM,64,FC Tokyo
25,216501,Caleb Stanko,USA,64,ZDM ZM,68,SC Freiburg
23,216478,Jonathan Mitchell,England,64,L TW,74,Oxford Utd
23,216390,Oswal Álvarez,Kolumbien,64,ST,72,Patriotas
24,216322,Jordy Hiwula,England,64,ST LM,71,Coventry City
24,216317,Daniel Geissler,Österreich,64,ZOM,71,TSV Hartberg
23,216199,Patrick Mainka,Deutschland,64,IV,69,Heidenheim
30,216182,Mario Leitgeb,Österreich,64,ZDM ZM IV,64,Wolfsberger AC
28,216134,Kristoffer Pallesen,Dänemark,64,RV,64,Aalborg BK
31,216030,Francisco Portillo,Paraguay,64,ZM ZDM IV,64,Uni. Concepción
24,215817,Dino Islamovic,Schweden,64,ST,71,Östersunds FK
24,215688,Lucas Jensen,Dänemark,64,RM,70,Vendsyssel FF
27,215684,Kevin Mensah,Dänemark,64,ST,64,Bröndby IF
24,215495,Birama Ndoye,Senegal,64,IV ZM ZDM,69,FC Sion
23,215434,Alexis Busin,Frankreich,64,RF LF LM,72,AS Nancy
23,215431,Okan Kurt,Türkei,64,ZM ZDM,69,Fortuna Köln
23,215410,Brendan Chardonnet,Frankreich,64,IV RV,75,Stade Brest
26,215368,Reinhold Ranftl,Österreich,64,RM RAV,65,LASK Linz
25,215338,Kevin Rendón,Kolumbien,64,ZM ZOM,69,Leones
29,215113,Nicolás Bertocchi,Argentinien,64,ZM ZOM,64,Deportes Temuco
26,215066,Federico Milo,Argentinien,64,LV LM ST,67,San Martín
27,214981,Ezequiel Mastrolía,Argentinien,64,TW,68,Talleres
23,214923,Mohammed Qasem,Saudi-Arabien,64,LV,72,Al Ittihad
29,214913,Marko Biskupović,Chile,64,IV,64,Unión La Calera
33,214860,Patricio Jerez,Chile,64,LV LM,64,CD Antofagasta
30,214809,Sebastián Luna,Argentinien,64,RV LV,64,Belgrano
26,214777,Leandro Díaz,Argentinien,64,ST,67,Atlético Tucumán
30,214739,Marcos Velásquez,Chile,64,IV,64,Everton de Viña
29,214722,Felipe Reynero,Chile,64,RF LF LM,64,Curicó Unido
23,214682,Joe Wright,Wales,64,IV,70,Doncaster Rovers
33,214508,Camilo Pérez,Kolumbien,64,IV,64,Rionegro Águilas
27,214471,Arled Cadavid,Kolumbien,64,TW,68,Leones
25,214432,Juan David Valencia,Kolumbien,64,TW,69,Rionegro Águilas
40,214372,Wilmer Díaz,Kolumbien,64,IV,64,Jaguares
29,214321,Gerson Martínez,Chile,64,ST LM RM,64,San Luis
25,214285,Manuel Bravo,Chile,64,LV RM,68,San Luis
30,214147,Janeiler Rivas,Kolumbien,64,IV,64,Millonarios
35,214131,Ramiro Sánchez,Kolumbien,64,TW,64,Millonarios
23,214041,Santiago Londoño,Kolumbien,64,TW,74,Envigado
25,214035,Jefferson Martínez,Kolumbien,64,TW,70,Envigado
26,214013,Jefferson Murillo,Kolumbien,64,LV,67,Veracruz
25,213987,Elacio Córdoba,Kolumbien,64,RV,69,Atlético Huila
25,213901,Abdullah Madu,Saudi-Arabien,64,IV,71,Al Nassr
32,213823,Cristián Rojas,Chile,64,IV ZDM ZM,64,CD Antofagasta
24,213815,Mikael Uhre,Dänemark,64,ST,70,Bröndby IF
35,213626,Fernando Hurtado,Chile,64,TW,64,CD Antofagasta
23,213545,Jeppe Højbjerg,Dänemark,64,TW,72,Esbjerg fB
24,213369,Kwame Yeboah,Australien,64,LM ST LF,70,Fortuna Köln
26,213349,Grégoire Puel,Frankreich,64,RV RM,65,GFC Ajaccio
25,213334,Karim Coulibaly,Frankreich,64,LF RF,66,Willem II Tilburg
24,213307,Dillon Serna,USA,64,LM RM ZOM,69,Colorado Rapids
27,213206,Brad Stuver,USA,64,TW,68,New York City FC
24,213204,Sam Lundholm,Schweden,64,LM RM,69,IK Sirius
22,212990,Callum Camps,Nordirland,64,ZM ZDM ZOM,70,FC Rochdale
30,212976,Takuma Abe,Japan,64,ST ZOM LM ZM,64,Vegalta Sendai
27,212971,Nouh Al Mousa,Saudi-Arabien,64,ZDM ZM ZOM,66,Al Ahli
26,212938,Brede Mathias Moe,Norwegen,64,IV,65,FK Bodö/Glimt
25,212790,Jamal Thiaré,Senegal,64,ST,69,AC Le Havre
24,212736,Bartosz Kwiecień,Polen,64,ZDM IV,70,Jagiellonia
22,212682,Bryn Morris,England,64,L ZM ZDM,75,Wycombe
24,212644,Alexander Blomqvist,Schweden,64,IV,71,Trelleborgs FF
23,212628,Marian Sarr,Deutschland,64,IV,70,VfR Aalen
23,212543,Víctor Milke,Mexiko,64,IV,72,Querétaro
26,212468,Juan Miguel Basulto,Mexiko,64,IV,67,Guadalajara
26,212430,Park Sun Ju,"Korea, Republik",64,LV LM,67,Gangwon FC
22,212398,Karol Angielski,Polen,64,ST,69,Wisła Płock
26,212356,Yusuf Otubanjo,Nigeria,64,ST,67,LASK Linz
24,212251,Hendrik Hansen,Deutschland,64,IV,70,Würzbu. Kickers
24,212237,Daniel Wein,Deutschland,64,ZDM IV,69,1860 München
23,212170,Mikkel Desler,Dänemark,64,RV RM,72,Odense BK
22,212041,Mikael Norø Ingebrigtsen,Norwegen,64,RF RM ST,73,Tromsö IL
26,211991,Michael Vitzthum,Deutschland,64,LV ZDM,66,S. Großaspach
24,211982,Nico Neidhart,Deutschland,64,LV RV,70,Sportfreunde Lotte
26,211900,Alexander Winkler,Deutschland,64,IV LV,66,Unterhaching
28,211893,Markus Schwabl,Deutschland,64,ZDM RV,64,Unterhaching
27,211883,Korbinian Müller,Deutschland,64,TW,67,St. Pauli
24,211537,Jack Hamilton,Schottland,64,TW,72,Dundee FC
22,211536,Mark O'Hara,Schottland,64,ZM RM ZOM,75,Peterborough Utd
25,211438,Marco Bürki,Schweiz,64,IV,68,Zulte-Waregem
22,211245,Marcin Cebula,Polen,64,LM RM,70,Korona Kielce
24,211053,Lucas Hägg-Johansson,Schweden,64,TW,68,Kalmar FF
28,211004,Han Kook Young,"Korea, Republik",64,ZM ZDM,64,Gangwon FC
26,210939,Paolo Frascatore,Italien,64,LV LM,64,Carpi
24,210898,Abdullah Al Fahad,Saudi-Arabien,64,IV,67,Al Raed
30,210840,Giuseppe Torromino,Italien,64,LF RF,64,Lecce
26,210824,Fabien Tchenkoua,Kamerun,64,LM RM,65,Carl Zeiss Jena
33,210804,Mohammed Salem,Saudi-Arabien,64,IV RV,64,Al Shabab
24,210802,Joakim Nilsson,Schweden,64,IV,69,IF Elfsborg
29,210711,Brian Rowe,USA,64,TW,65,Whitecaps FC
25,210652,Bernie Magaña,USA,64,TW,70,U.N.A.M.
26,210640,Søren Henriksen,Dänemark,64,IV,69,Vendsyssel FF
24,210502,Manuel Kuttin,Österreich,64,TW,66,Admira Wacker
27,210498,Faisal Darwish,Saudi-Arabien,64,RV RAV RM,64,Al Wehda
26,210490,Kristijan Dobras,Österreich,64,LM ZOM,65,SCR Altach
26,210482,Simon Piesinger,Österreich,64,ZDM ZM,64,SCR Altach
27,210428,Pavol Bajza,Slowakei,64,TW,67,Vejle Boldklub
25,210368,Jack Duncan,Australien,64,TW,67,Al Qadisiyah
25,210367,Jordan Tillson,England,64,ZDM ZM,66,Exeter City
28,210275,Stefan Rakowitz,Österreich,64,RM LM,64,Innsbruck
24,210158,Andy Kellett,England,64,ZOM LM LAV LV,67,Notts County
31,210144,Jufain Al Bishi,Saudi-Arabien,64,IV RV,64,Al Taawoun
27,210044,Christian Burgess,England,64,IV,67,FC Portsmouth
25,209954,Björn Jopek,Deutschland,64,ZM ZOM,69,Hallescher FC
27,209885,Mitchell Duke,Australien,64,LM ST RM,64,Shimizu S-Pulse
25,209675,Janoi Donacien,St. Lucia,64,L RV LV,68,Ipswich Town
25,209644,Thomas Vincensini,Frankreich,64,TW,70,FC Valenciennes
28,209565,Mohammed Al Fehaid,Saudi-Arabien,64,ZDM IV ZM,65,Al Fateh
34,209535,Gary Warren,England,64,IV,64,Yeovil Town
24,209493,Donervon Daniels,Montserrat,64,IV RV,69,FC Blackpool
25,209475,John O'Sullivan,Republik Irland,64,RM ZOM LM,67,FC Blackpool
25,209454,Mateusz Lewandowski,Polen,64,LV,65,Lechia Danzig
23,209452,Sebastian Rudol,Polen,64,IV RV,69,Pogon Stettin
27,209413,Mateusz Matras,Polen,64,ZDM,65,Zagłębie Lubin
24,209364,Corey Brown,Australien,64,LV,68,Melb. Victory
25,209256,Tom Anderson,England,64,IV,69,Doncaster Rovers
28,209193,Patrick Wiegers,Deutschland,64,TW,65,Dresden
32,209166,Mustafa Malaeka,Saudi-Arabien,64,TW,64,Al Faisaly
28,209071,Yasyn Hamza,Saudi-Arabien,64,IV,64,Al Fateh
27,209027,Ahmed Ali Al Kassar,Saudi-Arabien,64,TW,64,Al Faisaly
27,208992,Saleh Saad Al Qumayzi,Saudi-Arabien,64,RV,64,Al Shabab
31,208944,Nathaniel Knight-Percival,England,64,IV,64,Bradford City
35,208831,Steve McNulty,England,64,IV,64,Tranmere Rovers
23,208813,George Williams,Wales,64,LM,69,Forest Green
27,208764,Zlatan Alomerović,Serbien,64,TW,67,Lechia Danzig
28,208549,Andy Rose,Australien,64,ZM ZDM RM,64,Motherwell
23,208543,Cameron Howieson,Neuseeland,64,ZM ZOM,69,Freie Spieler
29,208477,Jovan Vidović,Slowenien,64,IV,65,SV Meppen
26,208372,Gbenga Arokoyo,Nigeria,64,IV,68,Kalmar FF
23,208297,Kent-Are Antonsen,Norwegen,64,ZM LAV LV,73,Tromsö IL
26,208246,Paul Fadiala Keita,Senegal,64,ZDM,67,Waasl. Beveren
24,208111,Simon Sandberg,Schweden,64,RV IV,70,Hammarby IF
28,208066,Han Yong Su,"Korea, Republik",64,IV,65,Gangwon FC
28,207836,Hwang Soon Min,"Korea, Republik",64,ZM ZOM,64,Daegu FC
25,207833,Leonardo,Brasilien,64,TW,69,Portimonense SC
28,207675,Calum Mallace,Schottland,64,ZDM ZM,64,LAFC
25,207639,Callum Reilly,Republik Irland,64,ZM LM LV,67,FC Gillingham
30,207584,Mikael Boman,Schweden,64,ST,64,Randers FC
32,207510,Tadanari Lee,Japan,64,MS ST,64,Urawa Red Diam.
25,207443,Paul Charruau,Frankreich,64,TW,69,Red Star FC
29,206656,Matías Campos,Chile,64,LV LM,64,Audax Italiano
24,206653,Brad Potts,England,64,ZM RM ZOM,71,FC Barnsley
25,206598,Daniel Berntsen,Norwegen,64,ZOM MS LM,67,Tromsö IL
26,206584,Jon Helge Tveita,Norwegen,64,RV RM,67,Sarpsborg 08 FF
24,206558,Jordan Roberts,England,64,LM ST,69,Ipswich Town
23,206555,Christy Pym,England,64,TW,69,Exeter City
24,206554,James Bolton,England,64,RV,69,Shrewsbury Town
27,206520,Kim Won Sik,"Korea, Republik",64,IV ZDM,69,FC Seoul
26,206313,Joseph Lopy,Senegal,64,ZM ZDM,65,US Orléans
27,206286,Viljormur Davidsen,Färöer Inseln,64,LAV LM LV,64,Vejle Boldklub
26,206142,Timothée Dieng,Frankreich,64,ZDM ZM,66,Southend Utd
27,206032,Pol,Spanien,64,TW,67,CF Reus
26,205975,Jakub Bartkowski,Polen,64,RV,65,Wisla Krakau
25,205961,Alex Rodríguez,Spanien,64,ZM,68,Motherwell
25,205712,Bruno Andrade,Portugal,64,LM RM,67,Lincoln City
24,205593,Michael Chacón,Niederlande,64,ZM ZOM,68,FC Emmen
24,205554,Lukáš Zima,Tschechische Repub.,64,L TW,71,Livorno
24,205485,Adam Henley,Wales,64,RV LV,67,Real Salt Lake
30,205153,Adama Guira,Burkina Faso,64,ZM ZDM,64,Aarhus GF
25,205038,Frederik Helstrup,Dänemark,64,IV,69,Arka Gdynia
25,204783,Felipe,Spanien,64,RV RAV,69,AD Alcorcón
27,204773,Mehdi Jeannin,Algerien,64,TW,65,Clermont Foot
31,204722,Choi Jong Hoan,"Korea, Republik",64,RV RAV,64,Incheon United
31,204635,Sido Jombati,Portugal,64,IV RV LV,64,Wycombe
24,204502,Matt Ingram,England,64,TW,72,QPR
26,204492,Pascal Breier,Deutschland,64,RM LF RF ST,65,Hansa Rostock
26,204348,Joel Allansson,Schweden,64,ZM RM,67,Randers FC
26,204316,Pak Kwang Ryong,"Korea, D. V. R.",64,ST,67,SKN St. Pölten
26,204175,Jeron Al-Hazaimeh,Deutschland,64,LV LM,66,Sportfreunde Lotte
28,204165,Sebastian Schiek,Deutschland,64,LV RV RM,64,Fortuna Köln
25,204152,Jens Jønsson,Dänemark,64,ZDM IV,69,Konyaspor
28,204095,Ryan Jackson,England,64,RV RAV,64,Colchester Utd
29,204058,Matteo Legittimo,Italien,64,LV IV LAV,64,Cosenza
28,204006,Marco Sahanek,Österreich,64,ZOM RM LM,64,Admira Wacker
27,203898,Kévin Rimane,Frankreich,64,IV,66,PSG
26,203862,Hugo Silva,Argentinien,64,IV RV,69,Defensa
29,203851,Daniel Drescher,Österreich,64,IV,64,SKN St. Pölten
29,203721,Angelo Corsi,Italien,64,RV RM RF,64,Cosenza
35,203649,Alessandro Bruno,Italien,64,ZM ZDM,64,Livorno
30,203457,Mathias Fetsch,Deutschland,64,ST,64,Hallescher FC
30,203440,Daniel Davari,Iran,64,TW,64,Duisburg
24,203357,Dan Potts,England,64,LV,70,Luton Town
27,203338,Ashtone Morgan,Kanada,64,LV LM LAV,64,FC Toronto
25,203297,Cidinho,Brasilien,64,ZOM,69,AS Béziers
26,203137,Robin Jansson,Schweden,64,IV LV,68,AIK
28,202731,Conor McCormack,Republik Irland,64,ZDM ZM,65,Cork City
27,202728,Daniel Bowles,Australien,64,IV RV,65,Brisbane Roar
24,202693,Matt Crooks,England,64,ZM RM,70,Northampton Town
25,202659,Måns Söderqvist,Schweden,64,ST RM,69,Kalmar FF
30,202570,Jimmy Maurer,USA,64,TW,64,FC Dallas
23,202467,Jack McBean,USA,64,ST,69,Colorado Rapids
29,202321,Gerard Oliva,Spanien,64,ST ZOM,64,Cracovia
30,202295,Park Gi Dong,"Korea, Republik",64,ST,64,Suwon Samsung
30,202207,Galin Ivanov,Bulgarien,64,ZOM MS ST RM,64,Freie Spieler
27,202193,Ninos Gouriye,Niederlande,64,RM LM ST,64,Vendsyssel FF
26,202025,Jordan Faucher,Frankreich,64,ST MS,67,Red Star FC
27,201986,Rédah Atassi,Marokko,64,IV,67,AS Béziers
27,201921,Nicky Ajose,England,64,ST RF,64,Charlton Athl.
25,201901,Carl Winchester,Nordirland,64,ZM RV,67,Forest Green
32,201467,Brian Gartland,Republik Irland,64,IV,64,Dundalk
26,201219,Daniele Giorico,Italien,64,ZM,66,Carpi
25,200955,Aykut Özer,Türkei,64,TW,67,Fortuna Sittard
31,200871,Matthieu Fontaine,Frankreich,64,IV,64,Red Star FC
27,200844,Jimmy Keohane,Republik Irland,64,ZOM ZDM RV RM,65,Cork City
28,200826,Mauro Quiroga,Argentinien,64,L ST,64,Curicó Unido
30,200681,Lee Kyung Ryul,"Korea, Republik",64,IV,64,Jeonnam Dragons
30,200676,Feng Renliang,China VR,64,RF RM LM,64,Beijing Renhe
26,200633,Rod McDonald,England,64,IV,67,AFC Wimbledon
28,200527,Golgol Mebrahtu,Australien,64,ST RF LF,64,Sparta Prag
25,200487,Philipp Prosenik,Österreich,64,ST,67,SV Mattersburg
26,200210,Antoni Sarcevic,England,64,ZM ZOM ZDM,66,Plymouth Argyle
27,199916,Tom Eastman,England,64,IV,66,Colchester Utd
26,199812,Ryan Allsop,England,64,TW,67,Wycombe
28,199801,Felix Burmeister,Deutschland,64,IV ZDM,64,Braunschweig
29,199787,Tanju Öztürk,Deutschland,64,ZDM,64,KFC Uerdingen
27,199780,Maurice Exslager,Deutschland,64,ST RF LF,65,Fortuna Köln
30,199774,Johan Bertilsson,Schweden,64,MS LF,64,Örebro SK
28,199754,Clévid Dikamona,Kongo,64,IV RV,66,Hearts
27,199684,Piotr Malarczyk,Polen,64,IV,65,Korona Kielce
26,199658,Florent Cuvelier,Belgien,64,ZM LM ZOM,65,FC Morecambe
26,199479,Boné Uaferro,Deutschland,64,IV,67,Fortuna Köln
26,199475,Willi Evseev,Kasachstan,64,ZOM ZM,66,Hansa Rostock
26,199321,Tomáš Holý,Tschechische Repub.,64,TW,69,FC Gillingham
30,199197,Patrick Salomon,Österreich,64,ZM ZDM,64,SV Mattersburg
28,199021,Keith Ward,Republik Irland,64,ZOM LM,64,Bohemian FC
29,199014,David McMillan,Republik Irland,64,ST,64,St. Johnstone
25,198811,Fredrik Oldrup Jensen,Norwegen,64,L ZM,68,IFK Göteborg
27,198604,Joakim Våge Nilsen,Norwegen,64,ZM LV,65,FK Haugesund
26,198436,Mads Hvilsom,Dänemark,64,ST LM,67,SönderjyskE
29,198073,Aaron Martin,England,64,IV,64,Exeter City
26,198034,Marius Amundsen,Norwegen,64,IV,69,Lilleström SK
27,197990,George Francomb,England,64,RM RV LV,64,Crawley Town
26,197945,Ryan Bowman,England,64,ST,65,Motherwell
27,197930,Josh Parker,Antigua und Barbuda,64,ST RM,65,FC Gillingham
25,197928,Jonathan Bond,England,64,TW,69,West Bromwich
27,197907,Miguel Angel Sansores,Mexiko,64,ST,65,Monarcas Morelia
27,197831,Jason Davidson,Australien,64,LV,65,Perth Glory
32,197527,Panajotis Dimitriadis,Schweden,64,ZM IV LV,64,AIK
26,196910,Gilbert Álvarez,Bolivien,64,ST,67,Al Hazem
29,196353,Chris Hussey,England,64,LV,64,Cheltenham Town
28,196316,Brice Maubleu,Frankreich,64,TW,66,Grenoble Foot
26,195481,Jamie Proctor,England,64,ST,65,Rotherham Utd
27,195124,David Amoo,England,64,RM,64,Cambridge Utd
27,194999,Gregg Wylde,Schottland,64,LM RM,64,Plymouth Argyle
28,194714,Michael Karlsen,Norwegen,64,ST,64,Ranheim Fotball
27,194431,Mikkel Kirkeskov,Dänemark,64,LV,65,Piast Gleiwitz
28,193804,Matt Tootle,England,64,RV,64,Notts County
28,193758,Benjamin Pintol,Bosnien-Herzegowina,64,ST ZOM,64,Fortuna Köln
30,193754,Kai Schwertfeger,Deutschland,64,ZDM,64,KFC Uerdingen
28,193728,David Wotherspoon,Kanada,64,ZM RM LM,64,St. Johnstone
27,193557,Frank Nouble,England,64,LM ST,64,Colchester Utd
30,193431,Hassan Lingani,Elfenbeinküste,64,IV,64,AS Béziers
30,193411,Kevin Fickentscher,Schweiz,64,TW,65,FC Sion
27,193357,Lee Hodson,Nordirland,64,L RV LV,65,St. Mirren
31,193160,Nicolas Belvito,Frankreich,64,ST,64,Grenoble Foot
29,192661,Michael Schulze,Deutschland,64,RV LV ZDM,64,Sportfreunde Lotte
29,192572,Scott Neville,Australien,64,RV,64,Perth Glory
26,192566,Manuel Janzer,Deutschland,64,LM RM ST,65,Braunschweig
26,192479,Ben Reeves,Nordirland,64,ZOM RM,67,Charlton Athl.
28,192450,Andy Cook,England,64,ST,64,FC Walsall
27,192316,Gudmund Broks Kongshavn,Norwegen,64,TW,65,Tromsö IL
29,192191,Markus Gustafsson,Schweden,64,ZM,64,Brommapojkarna
31,192163,Emil Wahlström,Schweden,64,IV,64,BK Häcken
27,192020,Carlos Orrantía,Mexiko,64,RV RM,65,Santos Laguna
28,191915,Lim Jong Eun,"Korea, Republik",64,IV,65,Ulsan Hyundai
33,191874,Lee Ji Nam,"Korea, Republik",64,IV,64,Jeonnam Dragons
26,191730,Simen Rafn,Norwegen,64,LV,67,Lilleström SK
30,191637,Jung Da Hwon,"Korea, Republik",64,RV RM,64,Jeju United
33,191437,Ali Al Mazaidi,Saudi-Arabien,64,TW,64,Al Fateh
27,191153,Robert Marcus Sandberg,Schweden,64,TW,67,Stabaek IF
31,191106,David Myrestam,Schweden,64,IV LAV,64,GIF Sundsvall
27,191050,François Affolter,Schweiz,64,IV,64,SJ Earthquakes
27,190983,Rob Kiernan,Republik Irland,64,IV,64,Southend Utd
26,190981,Mushaga Bakenga,Norwegen,64,ST LF,67,Tromsö IL
26,190822,Eirik Holmen Johansen,Norwegen,64,TW,68,Sandefjord
31,190720,Tosaint Ricketts,Kanada,64,ST,64,FC Toronto
27,190682,Yaser Kasim,Irak,64,ZM ZDM,64,Northampton Town
31,190568,Baggio Hušidić,Bosnien-Herzegowina,64,ZM ZDM RM,64,LA Galaxy
27,190556,Daniel Powell,England,64,LM RM,64,Northampton Town
26,190518,Flamur Kastrati,Kosovo,64,ST,67,Kristiansund
28,190508,Dominik Hofbauer,Österreich,64,ZM ZOM ZDM,64,SKN St. Pölten
27,190504,Hope Akpan,Nigeria,64,ZM ZDM,65,Bradford City
27,190239,Jordan Bowery,England,64,ST,65,Crewe Alexandra
28,190201,Mattia Minesso,Italien,64,ZOM MS,64,Padova
31,190169,Dennis Telgenkamp,Niederlande,64,TW,64,FC Emmen
30,190031,Dane Massey,Republik Irland,64,LV,64,Dundalk
28,189808,Paddy Madden,Republik Irland,64,ST,64,Fleetwood Town
29,189792,Tope Obadeyi,England,64,LM ST,64,FC Sochaux
30,189783,Matteo Di Piazza,Italien,64,ST MS,64,Cosenza
31,189718,Agil Etemadi,Iran,64,TW,64,De Graafschap
28,189163,Alex MacDonald,Schottland,64,ZM RM LM,64,Mansfield Town
28,189159,Luke Waterfall,England,64,IV,64,Shrewsbury Town
29,189008,Luis Ernesto Pérez,Mexiko,64,ZDM ZM,64,Necaxa
29,188978,Marc Pedersen,Dänemark,64,IV RV,65,SönderjyskE
29,188970,Johan Mårtensson,Schweden,64,ZM,64,Örebro SK
30,188872,Alexander Bittroff,Deutschland,64,RV LV,64,KFC Uerdingen
31,188789,Paul Taylor,England,64,ZOM ST,64,Doncaster Rovers
27,188772,Philippe Koch,Schweiz,64,RV LV RM LM,65,FC St. Gallen
31,188346,Ole Kittner,Deutschland,64,IV,64,Preußen Münster
34,188131,Nemanja Rnić,Serbien,64,IV,64,Wolfsberger AC
29,187857,Grzegorz Sandomierski,Polen,64,TW,66,Jagiellonia
28,187796,Kristian Dennis,England,64,ST,64,Notts County
30,187761,Eoin Doyle,Republik Irland,64,ST,64,Bradford City
30,187722,Jorge Ibarra,Mexiko,64,ZM ZDM,64,Lobos
31,187619,Caleb Patterson-Sewell,USA,64,TW,64,FC Toronto
32,187455,Ko Seul Ki,"Korea, Republik",64,ZDM ZM,64,Incheon United
32,187345,Cho Dong Gun,"Korea, Republik",64,ST,64,Sagan Tosu
30,187275,Hong Jung Nam,"Korea, Republik",64,TW,64,Jeonbuk Hyundai
34,187176,Lee Yun Pyo,"Korea, Republik",64,IV,64,Incheon United
31,187144,Cho Soo Hyuk,"Korea, Republik",64,TW,64,Ulsan Hyundai
30,186939,Christopher Nöthe,Deutschland,64,LM ST,64,Bielefeld
29,186753,Nikola Gulan,Serbien,64,LV,64,Excel Mouscron
28,186751,Bobby Grant,England,64,ZM RF,64,Fleetwood Town
32,186715,Shea Salinas,USA,64,LV LAV,64,SJ Earthquakes
30,186590,John-Joe O'Toole,Republik Irland,64,ZOM ZM MS,64,Northampton Town
32,186586,Piotr Polczak,Polen,64,IV,64,Z. Sosnowiec
33,186475,Lu Lin,China VR,64,LM LF ZDM LAV,64,Guangzhou R&F
27,186198,Jacob Mellis,England,64,ZM ZOM,64,Mansfield Town
30,186103,Lee Collins,England,64,IV ZM,64,Forest Green
35,185249,Demar Phillips,Jamaika,64,LV,64,Real Salt Lake
36,185118,Matko Perdijić,Kroatien,64,TW,64,Z. Sosnowiec
31,184901,Shin Kwang Hoon,"Korea, Republik",64,RV IV,64,FC Seoul
30,184630,Luke Daniels,England,64,TW,64,FC Brentford
31,184543,Jérôme Thiesson,Schweiz,64,RV LV RAV LAV,64,Minnesota United
29,184300,Jay Simpson,England,64,ST,64,Philadelphia U.
28,184261,Alain Wiss,Schweiz,64,IV ZDM ZM,66,FC St. Gallen
27,184175,Jason Bourdouxhe,Belgien,64,LV ZM,64,FC Emmen
29,183993,Erik Israelsson,Schweden,64,L ZOM ZM,64,Vålerenga Fotball
29,183945,Fredrik Brustad,Norwegen,64,L RF ST,64,Hamilton
30,183827,Jonas Deumeland,Deutschland,64,TW,64,IK Start
32,183789,Mark Howard,England,64,TW,64,FC Blackpool
30,183780,Oliver Lancashire,England,64,IV,64,Swindon Town
27,183466,Karl Sheppard,Republik Irland,64,RM ST LM,64,Cork City
31,183024,Fan Xiaodong,China VR,64,ZM LV,64,Changchun Yatai
37,182944,Neal Bishop,England,64,ZM,64,Mansfield Town
35,182802,Wang Yun,China VR,64,ZM ZOM ZDM,64,Shanghai Shenhua
31,182427,Yang Xu,China VR,64,ST,64,Tianjin Quanjian
33,182398,Chen Lei,China VR,64,RV LV ZDM,64,Chongqing SWM
30,182206,Richard O'Donnell,England,64,TW,64,Bradford City
31,182045,Rong Hao,China VR,64,L LV RV RM,64,Shanghai Shenhua
33,181964,Zhu Ting,China VR,64,RV LV,64,Dalian Yifang
