id,overall,name,position,age,team,nation,edition
23,6375,Stephen Wright,RV,29,Coventry City,England,fifa_2010
24,6364,Hjalmar Jonsson,LAV,29,I. GÃ¶teborg,Island,fifa_2010
25,6369,Martin Fribrock,LM,25,Esbjerg fB,Schweden,fifa_2010
26,6370,Pablo PiÃ±ones-Arce,ST,28,IF Brommapojkarna,Schweden,fifa_2010
27,6366,Helge Haugen,ZM,27,TromsÃ¸ IL,Norwegen,fifa_2010
28,6366,Christian TraorÃ©,IV,27,Hammarby,DÃ¤nemark,fifa_2010
29,6368,Jacob SÃ¸rensen,RM,26,Odd Grenland,DÃ¤nemark,fifa_2010
30,6368,Nkosinathi Nhleko,ST,30,Kaizer Chiefs,SÃ¼dafrika,fifa_2010
1,6374,Joachim Standfest,RM,29,FK Austria Wien,Ãsterreich,fifa_2010
2,6364,Tommy Knarvik,ZM,29,TromsÃ¸ IL,Norwegen,fifa_2010
3,6366,Kim Christensen,ST,29,FC Midtjylland,DÃ¤nemark,fifa_2010
4,6370,Jonas Sandqvist,TW,28,MalmÃ¶ FF,Schweden,fifa_2010
5,6364,Peter Delorge,ZDM,29,Sint-Truidense VV,Belgien,fifa_2010
6,6365,Johan SjÃ¶berg,IV,28,Ãrgryte IS,Schweden,fifa_2010
7,6366,Bart Deelkens,TW,31,KVC Westerlo,Belgien,fifa_2010
8,6375,Peter Enckelman,TW,32,Cardiff City,Finnland,fifa_2010
9,6368,Jerry Lucena,ZDM,29,Aarhus GF,DÃ¤nemark,fifa_2010
10,6365,Andrius Skerla,IV,32,Jagiellonia BiaÅystok,Litauen,fifa_2010
11,6374,Markus Weissenberger,ZOM,34,LASK Linz,Ãsterreich,fifa_2010
12,6367,Joris Van Hout,IV,32,KVC Westerlo,Belgien,fifa_2010
13,6369,Cliff Mardulier,TW,26,Roda JC,Belgien,fifa_2010
14,6366,Andreas KlarstrÃ¶m,LV,31,Esbjerg fB,Schweden,fifa_2010
15,6367,Liam Burns,IV,30,Dundalk FC,Nordirland,fifa_2010
16,6365,Dieter Dekelver,ST,30,KVC Westerlo,Belgien,fifa_2010
17,6375,Cristiano,ST,28,Adelaide United,Brasilien,fifa_2010
18,6370,Leon McKenzie,ST,31,Coventry City,England,fifa_2010
19,6364,Gonzague Vandooren,LAV,30,Excelsior Mouscron,Belgien,fifa_2010
20,6366,Tyrone Marshall,IV,34,Seattle Sounders FC,Jamaika,fifa_2010
21,6364,Wim Mennes,ZM,32,Sint-Truidense VV,Belgien,fifa_2010
22,6373,Karim Touzani,ZDM,28,Sparta Rotterdam,Niederlande,fifa_2010
23,6372,Pascal Bosschaart,ZDM,29,ADO Den Haag,Niederlande,fifa_2010
24,6369,Chris Klein,RM,33,Los Angeles Galaxy,USA,fifa_2010
25,6373,Alexander Klitzpera,IV,31,FSV Frankfurt,Deutschland,fifa_2010
26,6365,Peter Murphy,IV,28,Carlisle United,Republik Irland,fifa_2010
27,6365,Gary Alexander,ST,30,Millwall,England,fifa_2010
28,6369,Jim Goodwin,ZM,27,Huddersfield Town,Republik Irland,fifa_2010
29,6368,Paolo Orlandoni,TW,37,Inter,Italien,fifa_2010
30,6365,David McCracken,IV,27,Milton Keynes Dons,Schottland,fifa_2010
1,6376,Tomasz Frankowski,ST,35,Jagiellonia BiaÅystok,Polen,fifa_2010
2,6367,Bruno Mendes,IV,33,Rio Ave FC,Portugal,fifa_2010
3,6367,StÃ©phane Morisot,ZDM,31,Dijon FCO,Frankreich,fifa_2010
4,6369,Jeffrey Aubynn,LM,32,MalmÃ¶ FF,Schweden,fifa_2010
5,6365,Tommy JÃ¶nsson,IV,33,Halmstads BK,Schweden,fifa_2010
6,6376,Kaba Diawara,ST,33,AC Arles Avignon,Frankreich,fifa_2010
7,6369,Michael Ricketts,ST,30,Tranmere Rovers,England,fifa_2010
8,6370,Toni Kuivasto,IV,33,DjurgÃ¥rdens IF,Finnland,fifa_2010
9,6376,Henrik Pedersen,ST,34,Silkeborg IF,DÃ¤nemark,fifa_2010
10,6375,Graham Stack,TW,27,Hibernian,Republik Irland,fifa_2010
11,6368,Rudy Riou,TW,29,Olympique de Marseille,Frankreich,fifa_2010
12,6371,Darren Dods,IV,34,Dundee United,Schottland,fifa_2010
13,6370,Colin Healy,ZDM,29,Ipswich Town,Republik Irland,fifa_2010
14,6375,Andy Todd,IV,34,Perth Glory FC,England,fifa_2010
15,6376,Steve Corica,ZOM,36,Sydney FC,Australien,fifa_2010
16,6372,Paulus Roiha,ST,29,Finland,Finnland,fifa_2010
17,6377,Alex Pinardi,ZOM,28,Modena,Italien,fifa_2010
18,6376,Vidar Riseth,IV,37,StrÃ¸msgodset IF,Norwegen,fifa_2010
19,6379,Kevin Muscat,IV,36,Melbourne Victory FC,Australien,fifa_2010
20,6364,Jody Morris,ZM,30,St. Johnstone FC,England,fifa_2010
21,6372,Nathan Clarke,IV,25,Huddersfield Town,England,fifa_2010
22,6365,Stuart McCaffrey,IV,30,St. Johnstone FC,Schottland,fifa_2010
23,6366,Gennaro Scarlato,IV,32,Frosinone,Italien,fifa_2010
24,6367,Terrell Forbes,IV,28,Yeovil Town,England,fifa_2010
25,6266,Caballero,IV,28,CÃ³rdoba C.F.,Uruguay,fifa_2010
26,6269,Stjepan Babic,ZDM,20,Amkar Perm,Kroatien,fifa_2010
27,6277,Andros Townsend,LM,18,Leyton Orient,England,fifa_2010
28,6271,Ilya Dolmatov,ST,24,Kuban Krasnodar,Russland,fifa_2010
29,6268,Marian Jarabica,IV,20,Dynamo ÄeskÃ© BudÄjovice,Slowakei,fifa_2010
30,6267,Maicon Santos,ST,25,Club Deportivo Chivas USA,Brasilien,fifa_2010
1,6272,Yamith Cuesta,IV,20,Club Deportivo Chivas USA,Kolumbien,fifa_2010
2,6273,Diego Contento,LV,19,Bayern MÃ¼nchen,Italien,fifa_2010
3,6267,Franco MartÃ­n Parodi,ST,19,Rio Ave FC,Argentinien,fifa_2010
4,6271,RubÃ©n MiÃ±o,TW,20,F.C. Barcelona,Spanien,fifa_2010
5,6269,Muhammet ÅentÃ¼rk,TW,21,Gaziantepspor,TÃ¼rkei,fifa_2010
6,6276,Bruno CollaÃ§o,LAV,19,G. Porto Alegre,Brasilien,fifa_2010
7,6267,Bondz N'Gala,IV,19,West Ham United,England,fifa_2010
8,6267,Irvin Sello Mhlambi,ST,25,Orlando Pirates,SÃ¼dafrika,fifa_2010
9,6280,Nikita Andreev,MS,20,U.D. AlmerÃ­a,Russland,fifa_2010
10,6267,Diarra,ST,21,PaÃ§os Ferreira,Burkina Faso,fifa_2010
11,6268,Flavio Paixao,RFL,24,Hamilton Academicals,Portugal,fifa_2010
12,6264,Ivans Lukjanovs,MS,22,Lechia GdaÅsk,Lettland,fifa_2010
13,6267,Dalmo,ST,25,1. FC Brno,Brasilien,fifa_2010
14,6268,Rafael Magalhaes,MS,23,Hammarby,Brasilien,fifa_2010
15,6277,Abdoul Camara,ST,19,Vannes OC,Guinea,fifa_2010
16,6274,Uriel Ãlvarez,IV,19,Santos Laguna,Mexiko,fifa_2010
17,6274,Mame Mbar Diouf,RFL,18,Molde FK,Senegal,fifa_2010
18,6268,Alan,RV,26,VitÃ³ria de SetÃºbal,Brasilien,fifa_2010
19,6271,Borja Viguera,ST,22,Real Sociedad,Spanien,fifa_2010
20,6273,Daniel Didavi,ZOM,19,VfB Stuttgart,Deutschland,fifa_2010
21,6269,Vasco VarÃ£o,ZM,28,VitÃ³ria de SetÃºbal,Portugal,fifa_2010
22,6267,LuÃ­s Carlos,ZM,26,VitÃ³ria de SetÃºbal,Portugal,fifa_2010
23,6265,Diogo Lamelas,RFL,19,VitÃ³ria de GuimarÃ£es,Portugal,fifa_2010
24,6271,Dalton,IV,19,Flu. Rio de Janeiro,Brasilien,fifa_2010
25,6284,Xavier Chavalerin,LM,18,Olympique Lyonnais,Frankreich,fifa_2010
26,6268,Abdou,ZM,20,CD Nacional,Senegal,fifa_2010
27,6268,Elisson,TW,22,CD Nacional,Brasilien,fifa_2010
28,6267,Diafra Sakho,ST,19,FC Metz,Senegal,fifa_2010
29,6266,Barroca,TW,23,AcadÃ©mica Coimbra,Portugal,fifa_2010
30,6280,Mattia Gallon,ST,17,Cagliari,Italien,fifa_2010
1,6272,Fredy,RA,19,CF Os Belenenses,Portugal,fifa_2010
2,6274,Maximilian Beister,MS,18,Hamburger SV,Deutschland,fifa_2010
3,6265,Rafa GÃ³mez,MS,26,Elche C.F.,Spanien,fifa_2010
4,6272,Coelho,RA,19,PaÃ§os Ferreira,Portugal,fifa_2010
5,6280,Rafael Romo,TW,19,Udinese,Venezuela,fifa_2010
6,6265,Matias Claudio Cuffa,ZOM,28,Padua,Argentinien,fifa_2010
7,6268,Traquina,ST,21,AcadÃ©mica Coimbra,Portugal,fifa_2010
8,6275,Vid Belec,TW,19,Inter,Serbien,fifa_2010
9,6270,Oliveira Jefferson,IV,21,Udinese,Brasilien,fifa_2010
10,6263,Sebastian Mielitz,TW,20,Werder Bremen,Deutschland,fifa_2010
11,6267,Roberto,MS,23,A. FlorianÃ³polis,Brasilien,fifa_2010
12,6277,Burak Kaplan,RM,19,Bayer 04 Leverkusen,TÃ¼rkei,fifa_2010
13,6278,Boris Vukcevic,LFL,19,TSG 1899 Hoffenheim,Deutschland,fifa_2010
14,6278,Chris Mavinga,LV,18,Liverpool,Frankreich,fifa_2010
15,6272,Michael Schick,LV,21,FC Augsburg,Deutschland,fifa_2010
16,6275,Fabian Giefer,TW,19,Bayer 04 Leverkusen,Deutschland,fifa_2010
17,6272,Diogo,LV,19,SÃ£o Paulo,Brasilien,fifa_2010
18,6274,Kantemir Berkhamov,LM,21,Spartak Nalchik,Russland,fifa_2010
19,6265,Augusto,IV,23,A. FlorianÃ³polis,Brasilien,fifa_2010
20,6275,Martin Svensson,ZOM,20,Silkeborg IF,DÃ¤nemark,fifa_2010
21,6271,Patrick SchÃ¶nfeld,ST,20,Rot-WeiÃ Oberhausen,Deutschland,fifa_2010
22,6275,De Gea,TW,18,AtlÃ©tico de Madrid,Spanien,fifa_2010
23,6269,Carlos Moreno,IV,23,Excelsior Mouscron,Spanien,fifa_2010
24,6268,Hans Mulder,RV,22,RKC Waalwijk,Niederlande,fifa_2010
25,6274,Jasper Waalkens,RM,20,Willem II,Niederlande,fifa_2010
26,6269,Emidio Rafael,LV,23,AcadÃ©mica Coimbra,Portugal,fifa_2010
27,6275,Kevin De Bruyne,MS,18,KRC Genk,Belgien,fifa_2010
28,6264,Miodrag StoÅ¡iÄ,IV,28,NÃ®mes Olympique,Serbien,fifa_2010
29,6280,Marco Tattini,RA,18,A.C. Cesena,Italien,fifa_2010
30,6270,AleÅ¡ ChmelÃ­Äek,MS,29,1. FC SlovÃ¡cko,Tschechische Repub.,fifa_2010
1,6269,Marcos GullÃ³n,ZDM,20,Villarreal B,Spanien,fifa_2010
2,6270,Marcel Reichwein,ST,23,Rot-WeiÃ Ahlen,Deutschland,fifa_2010
3,6279,Charley Roussel Fomen,LV,20,Olympique de Marseille,Kamerun,fifa_2010
4,6270,Jonathan Mendes,LFL,20,Standard de LiÃ¨ge,Frankreich,fifa_2010
5,6267,MÃ¡rio Rondon,ST,23,PaÃ§os Ferreira,Venezuela,fifa_2010
6,6272,Kevin Kratz,ZDM,22,Alemannia Aachen,Deutschland,fifa_2010
7,6268,Nino ParaÃ­ba,RV,23,Salvador,Brasilien,fifa_2010
8,6271,VÃ­ctor Villa,ST,20,QuerÃ©taro,Mexiko,fifa_2010
9,6263,Thiago,TW,25,"UniÃ£o de Leiria, SAD",Brasilien,fifa_2010
10,6264,Murray Davidson,ZM,21,St. Johnstone FC,Schottland,fifa_2010
11,6275,Ignazio Carta,ZM,18,Cagliari,Italien,fifa_2010
12,6270,Marcelo Aguas,ST,19,Jaguares de Chiapas,Mexiko,fifa_2010
13,6272,Anton Peterlin,ZDM,22,Everton,USA,fifa_2010
14,6263,David Marek,LAV,30,BK HÃ¤cken,Schweden,fifa_2010
15,6269,Badio,TW,22,Salvador,Brasilien,fifa_2010
16,6277,Vladislav Ignatiev,ZM,22,Krylya Sovetov Samara,Russland,fifa_2010
17,6266,Enoque Vicente Paes,TW,26,A. FlorianÃ³polis,Brasilien,fifa_2010
18,6279,Dinda,ZOM,20,N. Recife,Brasilien,fifa_2010
19,6278,CÃ©dric D'Ulivo,RV,20,Olympique de Marseille,Frankreich,fifa_2010
20,6270,Kim Hong-Il,ZOM,21,Suwon Samsung Bluewings,"Korea, Republik",fifa_2010
21,6266,Kristian Pavlovic,ST,19,CD Nacional,Kroatien,fifa_2010
22,6268,Matthias Holst,IV,27,SC Paderborn 07,Deutschland,fifa_2010
23,6279,Emmanuel Gomez,IV,18,Toronto FC,Gambia,fifa_2010
24,6268,Karim Benyamina,ST,27,1. FC Union Berliln,Deutschland,fifa_2010
25,6279,SÃ©bastien Corchia,RV,18,Le Mans Union Club 72,Frankreich,fifa_2010
26,6273,Edwin Eziyodawe,ST,21,LillestrÃ¸m SK,Nigeria,fifa_2010
27,6269,Mikael Dyrestam,IV,17,I. GÃ¶teborg,Schweden,fifa_2010
28,6269,Lago Junior,ST,18,C.D. Numancia,ElfenbeinkÃ¼ste,fifa_2010
29,6265,Cam Weaver,ST,26,Houston Dynamo,USA,fifa_2010
30,6272,Akinsola,ST,18,U.D. Salamanca,Nigeria,fifa_2010
1,6264,Gabriel Fernando Atz,IV,28,Rubin Kazan,Brasilien,fifa_2010
2,6273,Alex Sandro,LAV,18,AtlÃ©tico Paranaense,Brasilien,fifa_2010
3,6267,JoÃ£o Carlos,TW,21,AtlÃ©tico Paranaense,Brasilien,fifa_2010
4,6273,Jamal Gay,ST,20,Rot-WeiÃ Oberhausen,Trinidad und Tobago,fifa_2010
5,6268,Luiz Henrique,IV,26,MKE AnkaragÃ¼cÃ¼,Brasilien,fifa_2010
6,6268,Luciano Civelli,LM,22,Ipswich Town,Argentinien,fifa_2010
7,6278,Marvin Pourie,ST,18,TSV 1860 MÃ¼nchen,Deutschland,fifa_2010
8,6268,Danilo,TW,21,C. SÃ£o Paulo,Brasilien,fifa_2010
9,6270,O'Brian White,ST,23,Toronto FC,Jamaika,fifa_2010
10,6270,Abia Nale,ST,22,Kaizer Chiefs,SÃ¼dafrika,fifa_2010
11,6267,Chris Eylander,TW,25,Seattle Sounders FC,USA,fifa_2010
12,6272,Mike Grella,ST,22,Leeds United,USA,fifa_2010
13,6267,Rodney Wallace,LM,21,D.C. United,Costa Rica,fifa_2010
14,6271,Leonard Kweuke,ST,22,Energie Cottbus,Kamerun,fifa_2010
15,6266,Xabi EtxebarrÃ­a,IV,22,Athletic Club de Bilbao,Spanien,fifa_2010
16,6274,Reynaldo,ZOM,20,RSC Anderlecht,Brasilien,fifa_2010
17,6270,Samir Saric,ST,25,Sandefjord Fotball,Bosnien-Herzegowina,fifa_2010
18,6272,Mostafa Abdellaoue,ST,21,VÃ¥lerenga Fotball,Norwegen,fifa_2010
19,6267,Mac Kandji,ST,24,New York Red Bulls,Senegal,fifa_2010
20,6271,AdriÃ¡,LM,23,Real Zaragoza,Spanien,fifa_2010
21,6276,Zargo TourÃ©,ZDM,19,U.S. Boulogne Cote D'Opale,Senegal,fifa_2010
22,6275,JosÃ© Ãngel,LV,19,Real Sporting de GijÃ³n,Spanien,fifa_2010
23,6271,Omar,RV,21,MÃ¡laga C.F.,Spanien,fifa_2010
24,6272,Theo Lewis Weeks,ZDM,19,Ankaraspor,Liberia,fifa_2010
25,6264,JoÃ£o Real,IV,26,Naval 1Â° de Maio,Portugal,fifa_2010
26,6280,ThimothÃ©e Kolodzieczak,LV,17,Olympique Lyonnais,Frankreich,fifa_2010
27,6271,Ross Jenkins,ZM,18,Watford,England,fifa_2010
28,6274,Quique,ST,19,Real Valladolid C.F.,Spanien,fifa_2010
29,6273,Daniele Pedrelli,LM,21,A.C. Cesena,Italien,fifa_2010
30,6273,Martyn Woolford,LFL,23,Scunthorpe United,England,fifa_2010
1,6266,Troy Archibald-Henville,IV,20,Exeter City,England,fifa_2010
2,6272,Douglas,TW,23,CD Nacional,Kamerun,fifa_2010
3,6275,Davy Claude Angan,ST,21,FC Lyn Oslo,ElfenbeinkÃ¼ste,fifa_2010
4,6266,Dilaver GÃ¼clÃ¼,RFL,23,Manisaspor,TÃ¼rkei,fifa_2010
5,6274,Anderson,IV,21,Fortuna DÃ¼sseldorf,Brasilien,fifa_2010
6,6273,Eren GÃ¶rÃ¼r,ST,22,Trabzonspor,TÃ¼rkei,fifa_2010
7,6268,Maic Sema,RFL,20,Hammarby,Schweden,fifa_2010
8,6276,Daniel Nordmark,RM,21,IF Elfsborg,Schweden,fifa_2010
9,6278,Pablo,ST,22,SÃ£o Paulo,Brasilien,fifa_2010
10,6281,John Fleck,ZM,18,Rangers,Schottland,fifa_2010
11,6272,Aidin MahmutoviÄ,RA,23,FK Teplice,Bosnien-Herzegowina,fifa_2010
12,6273,Daniel Brosinski,RM,21,1. FC KÃ¶ln,Deutschland,fifa_2010
13,6277,Lennart Hartmann,ZDM,18,Hertha BSC,Deutschland,fifa_2010
14,6263,Max Fuxberg,LV,24,Trelleborgs FF,Schweden,fifa_2010
15,6278,Piergiuseppe Maritato,ST,20,Gallipoli,Italien,fifa_2010
16,6268,Bajram Sadrijaj,ST,23,Borussia Dortmund,Serbien,fifa_2010
17,6266,Dani Carril,LV,29,Levante U.D.,Spanien,fifa_2010
18,6273,Uri,ST,22,Real Racing Club,Spanien,fifa_2010
19,6264,Dmitri LenceviÄ,LIB,26,Bohemians Praha,WeiÃrussland,fifa_2010
20,6271,Diego Alonso Penny,TW,25,Burnley,Peru,fifa_2010
21,6267,Maurizio Nassi,ST,32,Mantova,Italien,fifa_2010
22,6274,Pasquale Schiattarella,LM,22,Ancona,Italien,fifa_2010
23,6268,Joachim De Gasperi,ST,27,Cittadella,Italien,fifa_2010
24,6268,Alberto Marchesan,RAV,29,Cittadella,Italien,fifa_2010
25,6265,Siqueira Barras,IV,24,AC Bellinzona,Schweiz,fifa_2010
26,6266,Jaycee Okwunwanne,ST,23,Excelsior Mouscron,Bahrain,fifa_2010
27,6266,Thomas Schlieter,IV,28,Rot-WeiÃ Oberhausen,Deutschland,fifa_2010
28,6267,Christoph Semmler,TW,29,Rot-WeiÃ Oberhausen,Deutschland,fifa_2010
29,6267,Marinko Miletic,IV,28,Rot-WeiÃ Oberhausen,Deutschland,fifa_2010
30,6277,Emmanuel Riviere,ST,19,A.S. Saint-Etienne,Frankreich,fifa_2010
1,6278,Francesco Bolzoni,ZDM,20,Frosinone,Italien,fifa_2010
2,6264,Marco Piccioni,IV,33,Sassuolo,Italien,fifa_2010
3,6266,Yussif Chibsah,ZM,25,Gefle IF,Ghana,fifa_2010
4,6267,Alvaro Estrada,MS,22,QuerÃ©taro,Mexiko,fifa_2010
5,6271,Sergey Pesyakov,TW,20,Spartak Moskva,Russland,fifa_2010
6,6273,Andrey Ivanov,LV,20,Tom Tomsk,Russland,fifa_2010
7,6270,Alexandr Stavpets,MS,20,FC Moskva,Russland,fifa_2010
8,6267,Dmitriy Yatchenko,RV,23,Spartak Nalchik,Russland,fifa_2010
9,6265,Evgeniy Balyaykin,ZOM,21,Rubin Kazan,Russland,fifa_2010
10,6270,Roni,ST,18,SÃ£o Paulo,Brasilien,fifa_2010
11,6270,Alex Cazumba,LV,21,SÃ£o Paulo,Brasilien,fifa_2010
12,6271,Francisco Javier AcuÃ±a,LM,21,Tigres U.A.N.L.,Mexiko,fifa_2010
13,6268,Kim Ho-Jun,TW,25,FC Seoul,"Korea, Republik",fifa_2010
14,6271,Nikolay Zhilyaev,ST,22,Amkar Perm,Russland,fifa_2010
15,6274,Lee Seung-Yeoul,MS,20,FC Seoul,"Korea, Republik",fifa_2010
16,6271,Christopher NÃ¶the,ST,21,SpVgg Greuther FÃ¼rth,Deutschland,fifa_2010
17,6274,Jude Ikechukwu Nworuh,ST,20,FC Midtjylland,Nigeria,fifa_2010
18,6272,James Holland,ZM,20,AZ Alkmaar,Australien,fifa_2010
19,6271,Rabiu,ZDM,19,Sampdoria,Ghana,fifa_2010
20,6276,Cheikhou KouyatÃ©,ZM,19,RSC Anderlecht,Senegal,fifa_2010
21,6278,Nikola Gulan,ZDM,20,Empoli,Serbien,fifa_2010
22,6266,Pat Phelan,ZDM,24,New England Revolution,USA,fifa_2010
23,6267,Steven Lenhart,ST,23,Columbus Crew,USA,fifa_2010
24,6264,Pavol Stano,IV,31,Jagiellonia BiaÅystok,Slowakei,fifa_2010
25,6265,Samuel Di Carmine,ST,20,Gallipoli,Italien,fifa_2010
26,6278,Mateo Musacchio,IV,19,Villarreal B,Argentinien,fifa_2010
27,6279,Brek Shea,LM,19,FC Dallas,USA,fifa_2010
28,6272,David Hohs,TW,21,Alemannia Aachen,Deutschland,fifa_2010
29,6270,TomÃ¡Å¡ HuboÄan,IV,23,Zenit St. Petersburg,Slowakei,fifa_2010
30,6270,Patrick van Aanholt,LV,19,Coventry City,Niederlande,fifa_2010
1,6270,James Chester,IV,20,Manchester United,England,fifa_2010
2,6275,James McCarten,IV,18,Everton,England,fifa_2010
3,6267,Kenny Mansally,ST,20,New England Revolution,Gambia,fifa_2010
4,6274,Djordje Rakic,ST,23,FC Red Bull Salzburg,Serbien,fifa_2010
5,6263,RaÃºl Fuster,LV,24,Elche C.F.,Spanien,fifa_2010
6,6275,RubÃ©n Rosquete,ST,20,C.D. Tenerife,Spanien,fifa_2010
7,6272,David Hubert,ZDM,21,KRC Genk,Belgien,fifa_2010
8,6273,Shin Kwang Hoon,RM,22,Jeonbuk Hyundai Motors,"Korea, Republik",fifa_2010
9,6282,Felipe Ramos,TW,21,Real Madrid C.F.,Spanien,fifa_2010
10,6266,Denis Petric,TW,21,AJ Auxerre,Slowenien,fifa_2010
11,6274,Yoann Thuram-Ulien,TW,20,AS Monaco FC,Frankreich,fifa_2010
12,6285,Chris Martin,ST,20,Norwich City,England,fifa_2010
13,6265,Luke Daniels,TW,21,Tranmere Rovers,England,fifa_2010
14,6282,Jordan Rhodes,ST,19,Huddersfield Town,England,fifa_2010
15,6272,Stephen McGinn,ZOM,20,St. Mirren,Schottland,fifa_2010
16,6265,Robbie Simpson,ST,24,Huddersfield Town,England,fifa_2010
17,6267,Michele Arcari,TW,31,Brescia,Italien,fifa_2010
18,6275,Zavon Hines,MS,20,West Ham United,Jamaika,fifa_2010
19,6278,Alan Judge,RFL,20,Plymouth Argyle,Republik Irland,fifa_2010
20,6269,Gerardo Omar Castillo,LV,22,Atlante,Mexiko,fifa_2010
21,6273,Jin-Hyung Song,ZOM,22,Newcastle United Jets FC,"Korea, Republik",fifa_2010
22,6268,Rick Verbeek,ZM,20,VVV-Venlo,Niederlande,fifa_2010
23,6272,Jo Coppens,TW,18,KSV Cercle Brugge,Belgien,fifa_2010
24,6269,Marco,ZM,25,"UniÃ£o de Leiria, SAD",Portugal,fifa_2010
25,6266,Bruno Miguel,IV,26,"UniÃ£o de Leiria, SAD",Portugal,fifa_2010
26,6267,MiloÅ¡ BosanÄiÄ,ZOM,21,Slovan Liberec,Serbien,fifa_2010
27,6273,LicÃ¡,RFL,20,AcadÃ©mica Coimbra,Portugal,fifa_2010
28,6266,Leandrinho,RA,23,PaÃ§os Ferreira,Brasilien,fifa_2010
29,6283,AarÃ³n ÃÃ­guez,LA,20,R.C. Celta,Spanien,fifa_2010
30,6269,Silvije Cavlina,TW,32,LASK Linz,Kroatien,fifa_2010
1,6264,Carl Baker,RFL,26,Stockport County,England,fifa_2010
2,6273,JosÃ©-Alex Ikeng,ZDM,21,Werder Bremen,Deutschland,fifa_2010
3,6271,Max Kruse,ZOM,21,FC St. Pauli,Deutschland,fifa_2010
4,6280,Jan Hable,ZDM,20,BanÃ­k Ostrava,Tschechische Repub.,fifa_2010
5,6270,Torben Joneleit,IV,22,KRC Genk,Deutschland,fifa_2010
6,6267,DÃ©dÃ©,ZDM,28,AC Arles Avignon,Angola,fifa_2010
7,6268,Manuel Hornig,IV,26,1. FC Kaiserslautern,Deutschland,fifa_2010
8,6280,Valentin Stocker,LM,20,FC Basel 1893,Schweiz,fifa_2010
9,6270,Krystian Pearce,IV,19,Peterborough United,England,fifa_2010
10,6267,Troy Deeney,ST,21,Walsall,England,fifa_2010
11,6269,Birkir MÃ¡r SÃ¦varsson,LV,24,SK Brann,Island,fifa_2010
12,6276,Heinrich Schmidtgal,LM,23,Rot-WeiÃ Oberhausen,Deutschland,fifa_2010
13,6267,Diego Silva,ST,26,Aalesunds FK,Brasilien,fifa_2010
14,6266,Cao Yang,RV,27,China PR,China VR,fifa_2010
15,6270,Koo Ja Chul,ZM,20,Jeju United FC,"Korea, Republik",fifa_2010
16,6275,Huang Bowen,ZM,22,China PR,China VR,fifa_2010
17,6276,Danny Vukovic,TW,24,Central Coast Mariners FC,Australien,fifa_2010
18,6270,Alex Wilkinson,IV,25,Central Coast Mariners FC,Australien,fifa_2010
19,6277,Jhonatan,ST,20,AtlÃ©tico Paranaense,Brasilien,fifa_2010
20,6267,Arthur Sorin,RV,23,CS Sedan Ardennes,Frankreich,fifa_2010
21,6269,Pierre Bengtsson,LAV,21,A. Solna,Schweden,fifa_2010
22,6268,Roman PavlÃ­k,TW,32,SK Kladno,Tschechische Repub.,fifa_2010
23,6265,Peter KostolanskÃ½,TW,24,SK Kladno,Slowakei,fifa_2010
24,6268,Olof Guterstam,ST,26,IF Brommapojkarna,Schweden,fifa_2010
25,6263,Kristoffer BjÃ¶rklund,TW,30,Hammarby,Schweden,fifa_2010
26,6267,TomÃ¡Å¡ BureÅ¡,TW,30,1. FC Brno,Tschechische Repub.,fifa_2010
27,6267,AleÅ¡ Å kerle,IV,27,Sigma Olomouc,Tschechische Repub.,fifa_2010
28,6265,David HorejÅ¡,IV,32,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2010
29,6272,Billy Celeski,ZM,24,Melbourne Victory FC,Australien,fifa_2010
30,6266,Adam Cristman,ST,24,Kansas City Wizards,USA,fifa_2010
1,6266,Corey Ashe,LM,23,Houston Dynamo,USA,fifa_2010
2,6273,James O'Shea,RFL,21,Birmingham City,Republik Irland,fifa_2010
3,6272,TomÃ¡Å¡ MiÄola,LM,20,BanÃ­k Ostrava,Tschechische Repub.,fifa_2010
4,6267,OndÅej KÃºdela,ZDM,22,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2010
5,6266,Pavel NÄmÄickÃ½,RV,32,1. FC SlovÃ¡cko,Tschechische Repub.,fifa_2010
6,6264,Zlatko Tanevski,IV,26,Lech PoznaÅ,Mazedonien,fifa_2010
7,6266,Abdul-Yakuni Iddi,ZOM,23,KV Mechelen,Ghana,fifa_2010
8,6272,King Osei Gyan,ZDM,20,Germinal Beerschot,Ghana,fifa_2010
9,6266,Elivelton,ST,26,Naval 1Â° de Maio,Brasilien,fifa_2010
10,6271,Gary Sawyer,LV,24,Plymouth Argyle,England,fifa_2010
11,6276,Walid Cherfa,LV,23,Club GimnÃ stic,Algerien,fifa_2010
12,6266,Jacob Lensky,LM,20,FC Utrecht,Kanada,fifa_2010
13,6278,Romain BeyniÃ©,ZDM,22,Olympique Lyonnais,Frankreich,fifa_2010
14,6275,Amin Nouri,RAV,19,VÃ¥lerenga Fotball,Norwegen,fifa_2010
15,6278,Tomasz Cywka,ZOM,21,Wigan Athletic,Polen,fifa_2010
16,6265,Kelebogile Mabe,IV,28,Orlando Pirates,SÃ¼dafrika,fifa_2010
17,6279,Cristian Gilioli,RFL,26,Modena,Italien,fifa_2010
18,6270,Andrea Luci,ZM,24,Ascoli,Italien,fifa_2010
19,6275,Pietro Marino,TW,22,Reggina,Italien,fifa_2010
