age,id,name,nation,overall,position,potential,team
20,212100,Max Lowe,England,65,LV LM,79,Derby County
22,212099,Sondre Tronstad,Norwegen,65,RM ZM,70,FK Haugesund
27,212065,Jeong Dong Ho,"Korea, Republik",65,RV LV,65,Ulsan Hyundai
31,212014,Ricardo Nunes,Südafrika,65,LV,65,Pogon Stettin
23,211987,Robin Yalçın,Deutschland,65,ZDM ZM IV,72,Caykur Rizespor
24,211793,James Donachie,Australien,65,IV,71,Melb. Victory
29,211720,Manuel Stiefler,Deutschland,65,RM LM ZOM,65,SV Sandhausen
24,211717,Louis Fenton,Neuseeland,65,RV,69,Well. Phoenix
26,211707,Paul McGinn,Schottland,65,RV,68,Chesterfield
28,211453,Marwan Mohsen,Ägypten,65,ST,65,Freie Spieler
23,211358,Julien Fabri,Frankreich,65,L TW,73,Bourg-Péronnas
22,211345,Pedro Azogue,Bolivien,65,ZM ZOM,74,Freie Spieler
26,211338,Alejandro Chumacero,Bolivien,65,ZM RM,67,Freie Spieler
24,211185,Adam Pazio,Polen,65,RV LV,69,Ruch Chorzów
28,211077,Mateo Poljak,Kroatien,65,ZDM ZM,65,Newcastle Jets
26,211070,Tomasz Hołota,Polen,65,ZDM IV,67,Bielefeld
25,211037,De La Hoz,Spanien,65,ZDM IV,72,Betis Sevilla
28,210990,Eslam Seraj,Saudi-Arabien,65,RM ST,65,Al Ahli
23,210970,Bismark Adjei-Boateng,Ghana,65,ZM ZDM,74,Colorado Rapids
24,210843,Hassan Kadish Mahbub,Saudi-Arabien,65,LV,71,Al-Ettifaq
30,210806,Wesam Al Swed,Saudi-Arabien,65,LV,65,Al Faisaly
23,210802,Joakim Nilsson,Schweden,65,IV,73,IF Elfsborg
23,210798,Alhaji Kamara,Sierra Leone,65,ST,71,D.C. United
30,210783,Aqeel Al Sahbi,Saudi-Arabien,65,RV IV,65,Al Ahli
23,210726,Jin Seong Wook,"Korea, Republik",65,ST LM RM,72,Jeju United
27,210700,Mohammed Abosaban,Saudi-Arabien,65,L ZDM ZM,66,Al Taawoun
23,210667,Floriano Vanzo,Belgien,65,RM LM ZM,71,Waasl. Beveren
25,210653,Luis Quintana,Mexiko,65,IV,67,U.N.A.M.
25,210628,Emilio Mac Eachen,Uruguay,65,IV LV,72,Necaxa
25,210601,Thomas Ebner,Österreich,65,ZDM LV RV,69,Admira Wacker
29,210566,Lucas Chiaretti,Brasilien,65,ZOM,65,Cittadella
26,210498,Faisal Darwish,Saudi-Arabien,65,RV RM RAV,65,Al Hilal
23,210494,Marc André Schmerböck,Österreich,65,LM,70,Sturm Graz
24,210490,Kristijan Dobras,Österreich,65,LM RM,69,Sturm Graz
25,210482,Simon Piesinger,Österreich,65,ZDM,68,Sturm Graz
24,210477,Patrick Möschl,Österreich,65,LM RM,70,SV Ried
23,210476,Markus Kuster,Österreich,65,TW,70,SV Mattersburg
21,210437,Anthony Belmonte,Frankreich,65,ZM,73,Dijon FCO
26,210414,Paweł Oleksy,Polen,65,LV,68,Ruch Chorzów
23,210389,Brad Smith,Australien,65,LV LAV,74,FC Bournemouth
22,210370,Kevin Gutiérrez,Mexiko,65,ZM LV,73,Querétaro
26,210240,Reagy Ofosu,Deutschland,65,RF,66,N.E.C.
33,210156,Omar Abdulaziz,Saudi-Arabien,65,ZDM ZM,65,Al Faisaly
30,210144,Jufain Al Bishi,Saudi-Arabien,65,IV RV,65,Al Raed
23,210112,Cristian Benavente,Peru,65,ZOM,72,Sp. Charleroi
23,210046,Kieran Sadlier,Republik Irland,65,LM ZOM ZM,75,Cork City
25,210044,Christian Burgess,England,65,IV,70,FC Portsmouth
23,210029,Joe Rafferty,Republik Irland,65,RV ZDM,70,FC Rochdale
24,209886,Anthony Caceres,Australien,65,ZM ZOM,68,Melbourne City
28,209873,Kgotso Moleko,Südafrika,65,RV RM,65,Kaizer Chiefs
27,209651,Kévin Afougou,Frankreich,65,IV LV,65,Stade Laval
29,209635,Geoffrey Malfleury,Frankreich,65,LM RM ST,65,FC Tours
30,209617,Farid Beziouen,Frankreich,65,LM RM,65,US Orléans
25,209612,Umberto Germano,Italien,65,RV RM,70,Vercelli
23,209600,Danzell Gravenberch,Niederlande,65,IV,76,FC Reading
35,209571,Abdulaziz Bo Shagra,Saudi-Arabien,65,RV IV,65,Al Fateh
30,209567,Rabeaa Sefiani,Saudi-Arabien,65,LM ZOM ST,65,Al Ittihad
27,209565,Mohammed Al Fehaid,Saudi-Arabien,65,ZDM IV ZM,68,Al Fateh
27,209551,Ahmed Ali Walpi Aqqash,Saudi-Arabien,65,LV,66,Al Nassr
30,209471,Augusto,Portugal,65,LV ZM LM,65,Slask Breslau
24,209454,Mateusz Lewandowski,Polen,65,L LV,70,Slask Breslau
27,209193,Patrick Wiegers,Deutschland,65,TW,66,Dynamo Dresden
25,208992,Saleh Al Qumayzi,Saudi-Arabien,65,RV,70,Al Shabab
24,208869,Dominic Poleon,England,65,ST LM,72,AFC Wimbledon
27,208838,Andrés Romero,Argentinien,65,RM LM ZOM,65,Montreal Impact
22,208813,George Williams,Wales,65,LM ZM,75,FC Fulham
23,208806,Morgan Fox,Wales,65,LV,74,Sheffield Wed.
27,208636,Lee Myung Joo,"Korea, Republik",65,ZDM LM ZM ZOM,66,FC Seoul
23,208600,Robin Buwalda,Niederlande,65,IV RV,71,N.E.C.
21,208594,Mathias Bossaerts,Belgien,65,IV,73,KV Oostende
21,208581,Zymer Bytyqi,Norwegen,65,RM LM,79,Viking FK
32,208479,Dejan Mezga,Slowenien,65,ZM,65,CD Nacional
25,208449,Christophe Hérelle,Frankreich,65,IV RV,71,ES Troyes
25,208174,Mayoro Ndoye-Baye,Senegal,65,ZDM ZM,71,RC Strasbourg
26,208076,Moon Sang Yun,"Korea, Republik",65,ZM ZOM,66,Jeju United
29,208036,Lukas Thürauer,Österreich,65,ZOM ZM MS ST,65,SKN St. Pölten
25,207979,Cordell Cato,Trinidad und Tobago,65,RV RAV RM,68,SJ Earthquakes
23,207952,Semi Ajayi,Nigeria,65,IV,75,Rotherham Utd
28,207838,Park Soo Chang,"Korea, Republik",65,L ST ZOM,65,Sangju Sangmu
23,207824,Thibaut Vion,Frankreich,65,ST,72,FC Metz
23,207804,Amari'i Bell,England,65,LV LAV,74,Fleetwood Town
27,207783,Raymon Gaddis,USA,65,RV LV,65,Philadelphia U.
28,207780,Zié Diabaté,Elfenbeinküste,65,LV,65,Olympique Nîmes
24,207716,Abdullah Al Hafith,Saudi-Arabien,65,IV,70,Al Hilal
24,207678,Sanmi Odelusi,England,65,L LM RM,71,FC Blackpool
27,207644,Nikola Tkalčić,Kroatien,65,RM LV,65,IFK Norrköping
23,207639,Callum Reilly,Republik Irland,65,L ZM ZDM,74,Coventry City
27,207619,Warren Creavalle,Guyana,65,ZDM,67,Philadelphia U.
26,207610,Ryan Meara,Republik Irland,65,TW,68,NY Red Bulls
30,207580,Johan Blomberg,Schweden,65,ZM RAV,65,AIK
24,207522,Romário,Brasilien,65,ST,71,Kalmar FF
29,207496,Juan Sánchez Sotelo,Argentinien,65,ST,65,Sarandí
23,207429,Dominic Samuel,England,65,L ST,73,Ipswich Town
22,206574,Remie Streete,England,65,IV,73,Port Vale
21,206561,Christian Walton,England,65,TW,79,Southend Utd
26,206536,Tom Naylor,England,65,ZM,68,Burton Albion
23,206524,Jordan Willis,England,65,IV RV,74,Coventry City
29,206399,Daniel Georgievski,Mazedonien,65,LV RV,65,Melb. Victory
24,206207,Wilfried Zahibo,Frankreich,65,ZDM ZM,71,Gimnàstic
24,206145,Benjamin Uphoff,Deutschland,65,TW,71,VfB Stuttgart
30,206130,Vladimir Gadzhev,Bulgarien,65,ZM ZOM,65,Coventry City
22,206086,Harry Toffolo,England,65,L LV LAV,75,Scunthorpe Utd
22,206083,Josh Murphy,England,65,LM RM,75,Norwich City
25,205975,Jakub Bartkowski,Polen,65,RV LV,68,Wisla Krakau
22,205887,Cauley Woodrow,England,65,L ST,74,Burton Albion
27,205812,Pietro Terracciano,Italien,65,TW,65,Salerno
23,205596,James Husband,England,65,LV,70,FC Middlesbrough
23,205485,Adam Henley,Wales,65,RV LV,69,Blackburn Rovers
24,205382,Enzio Boldewijn,Niederlande,65,RM,71,Crawley Town
24,205352,Jordan Archer,Schottland,65,TW,71,FC Millwall
23,205321,Jason Naismith,Schottland,65,RV,73,Ross County
27,205100,Alexandr Filtsov,Russland,65,L TW,67,Anschi M.
25,205086,Philipp Klement,Deutschland,65,ZOM,70,Mainz 05
24,205084,Patrick Rakovsky,Deutschland,65,TW,66,1. FC Nürnberg
25,205072,Daniel Pedersen,Dänemark,65,ZDM ZM,70,Aarhus GF
25,205054,Kal Naismith,Schottland,65,LM RM LV,68,FC Portsmouth
24,205038,Frederik Helstrup,Dänemark,65,IV,72,Helsingborgs IF
23,204922,Andreas Leitner,Österreich,65,TW,68,Admira Wacker
23,204883,Brice Samba,Kongo,65,TW,69,Olym. Marseille
23,204850,Tokmac Chol Nguen,Norwegen,65,LM RM,74,Strömsgodset IF
26,204790,Stephan Auer,Österreich,65,RV LV ZDM,67,Rapid Wien
24,204787,Carl McHugh,Republik Irland,65,ZDM ZM,69,Motherwell
28,204724,Sin Yeong Joon,"Korea, Republik",65,RF RM LF ZM,65,Sangju Sangmu
30,204722,Choi Jong Hoan,"Korea, Republik",65,LV,65,Incheon United
28,204721,Lee Jong Won,"Korea, Republik",65,ZDM ZM,65,Sangju Sangmu
29,204689,Issiaka Ouédraogo,Burkina Faso,65,ST,65,Wolfsberger AC
24,204676,Gus Ledes,Portugal,65,ZM ZDM LV,72,Celta Vigo
25,204637,Julian Derstroff,Deutschland,65,LM RM,68,SV Sandhausen
24,204448,Krisztián Adorján,Ungarn,65,ZOM RF,70,Novara
28,204442,Dimitri Mohamed,Frankreich,65,ZDM LV LM,66,Royal Mouscron
28,204058,Matteo Legittimo,Italien,65,LV IV LAV,65,Trapani
31,204015,Charly Charrier,Frankreich,65,ZOM RM,65,Amiens SC
24,203976,Masahudu Alhassan,Ghana,65,LV LM,69,Perugia
27,203877,Darren Maatsen,Niederlande,65,RF ST,65,Go Ahead Eagles
29,203842,Michael Fitzgerald,Neuseeland,65,IV LV,65,Kawasaki Front.
27,203839,Raffael Korte,Deutschland,65,RM ZOM,65,Union Berlin
26,203786,Odise Roshi,Albanien,65,RM LM RF,66,Terek Grosny
24,203751,Conor Townsend,England,65,LV,70,Scunthorpe Utd
26,203639,Torric,Ghana,65,ZOM LM RM ZM,68,Al Wehdah
24,203521,Louis Laing,England,65,IV,72,Inverness CT
25,203447,Alex Schalk,Niederlande,65,ST,70,Ross County
23,203428,Elliott Hewitt,Wales,65,RV IV ZM,73,Notts County
24,203415,Jake Reeves,England,65,ZM,72,AFC Wimbledon
24,203316,Adam Smith,England,65,TW,73,Northampton Town
26,203264,Scott Wootton,England,65,RV IV,68,MK Dons
25,203176,Kamal Issah,Ghana,65,ZDM,69,Genclerbirligi
27,203045,Carl Wede,Schweden,65,RM LM,65,Helsingborgs IF
25,202885,Edson Rivera,Mexiko,65,ST LF,69,Atlas
23,202795,Kgosi Ntlhe,Südafrika,65,LV,70,FC Stevenage
26,202727,Joseph Mendes,Frankreich,65,ST RF,68,FC Reading
33,202669,Johan Persson,Schweden,65,ZDM ZM,65,Hammarby IF
27,202518,Christopher Wernitznig,Österreich,65,LM RM ST,65,Wolfsberger AC
25,202375,Daniel Offenbacher,Österreich,65,ZDM ZM ZOM,69,Wolfsberger AC
29,202338,Erik Cummins,Niederlande,65,TW,67,Go Ahead Eagles
24,202208,Dimitri Petratos,Australien,65,ZOM ZM,68,Ulsan Hyundai
23,202204,Kristoffer Haraldseid,Norwegen,65,RV RM,71,FK Haugesund
26,202169,Joshua Gatt,USA,65,LM RM,66,Colorado Rapids
26,202076,Zarek Valentin,USA,65,RV LV,67,Portland
23,201945,Danny Amankwaa,Dänemark,65,RM LM,72,FC Kopenhagen
24,201901,Carl Winchester,Nordirland,65,ZOM RM,72,Cheltenham Town
26,201815,Julian Riedel,Deutschland,65,IV,70,Erzgebirge Aue
26,201769,Krisztián Simon,Ungarn,65,RM LM,66,1860 München
34,201409,Eros Schiavon,Italien,65,ZM ZDM,65,Spal
27,201293,Emil Scheel,Dänemark,65,LM ZM,65,Silkeborg IF
24,201212,Adam Thompson,Nordirland,65,IV,71,Southend Utd
26,201170,Adrian Rakowski,Polen,65,ZOM ZM ZDM,67,Zagłębie Lubin
30,201004,Odaïr Fortes,Kap Verde,65,RM,65,Stade Reims
24,200928,Ollie Banks,England,65,ZM ZOM ZDM,69,Oldham Athletic
27,200881,Ronaldo,Brasilien,65,L ZM ZDM ZOM,65,Salerno
27,200876,Guillaume Gigliotti,Frankreich,65,IV,68,Borgocalcio
24,200855,George Baldock,England,65,RV,72,MK Dons
29,200823,José Cruz,Spanien,65,IV RV,65,Viking FK
25,200812,Max Ehmer,Deutschland,65,IV,67,FC Gillingham
25,200807,Kieron Freeman,Wales,65,RV LV,70,Sheffield Utd
29,200712,Ermin Zec,Bosnien-Herzegowina,65,LF ST RF,65,Karabükspor
26,200702,Nnamdi Oduamadi,Nigeria,65,LF LM ST,66,AC Mailand
25,200689,Ryan Leonard,England,65,ZM ZDM,70,Southend Utd
31,200600,An Sang Hyun,"Korea, Republik",65,ZDM ZM,65,Seongnam
26,200578,Lee Jae Moung,"Korea, Republik",65,LV,67,Sangju Sangmu
24,200487,Philipp Prosenik,Österreich,65,L ST,70,Wolfsberger AC
24,200486,Milan Lalkovič,Slowakei,65,LM,71,Ross County
24,200411,Luke Williams,England,65,ZOM LM RM,72,Scunthorpe Utd
28,200383,Aymen Belaïd,Tunesien,65,IV,66,Rotherham Utd
32,200345,Ercüment Kafkasyalı,Türkei,65,TW,65,Karabükspor
24,200291,Jason Banton,England,65,L LM ZOM,70,Partick Thistle
27,200196,Orlando Gaona Lugo,Paraguay,65,RF LM ST,65,Bahía Blanca
27,199881,Marco Königs,Deutschland,65,ST,66,Würzburger Kickers
24,199837,Bruno Martignoni,Schweiz,65,LV RV,69,FC Lugano
25,199813,Gernot Trauner,Österreich,65,ZM IV ZDM,68,SV Ried
28,199706,Kévin Perrot,Frankreich,65,LV RV,65,Stade Laval
26,199705,Maxime Hautbois,Frankreich,65,TW,68,Stade Laval
28,199686,George Saunders,England,65,ZDM ZM,65,Envigado
29,199381,Nicolas Schindelholz,Schweiz,65,IV,65,FC Thun
28,199285,Stjepan Kukuruzović,Kroatien,65,ZM ZDM ZOM,65,FC Vaduz
26,199245,Guillermo Allison,Mexiko,65,TW,66,Cruz Azul
31,199113,Erik Moberg,Schweden,65,IV,65,Viborg FF
28,199014,David McMillan,Republik Irland,65,ST,65,Dundalk
25,198959,Fabrizio Paghera,Italien,65,ZM ZDM,68,Avellino
25,198856,Christopher Avevor,Deutschland,65,ZDM IV,67,St. Pauli
33,198816,Pierre Bouby,Frankreich,65,ZDM ZM,65,US Orléans
25,198625,Scott Bain,Schottland,65,TW,71,Dundee FC
25,198497,Mark Connolly,Republik Irland,65,IV,71,Crawley Town
30,198490,Alexander Faltsetas,Schweden,65,ZM ZDM,65,BK Häcken
24,198285,Lee Nicholls,England,65,TW,71,MK Dons
28,198229,Férébory Doré,Kongo,65,ST,65,SCO Angers
30,198160,Shaun Francis,Jamaika,65,LV LM,65,Montreal Impact
30,198139,Edu Oriol,Spanien,65,RV RM LM ZOM,65,CD Teneriffa
31,197984,Jakob Orlov,Schweden,65,ST,65,SK Brann
25,197774,Conor McAleny,England,65,L LM RM ST,68,Oxford Utd
35,197503,Kamil Al Mousa,Saudi-Arabien,65,IV LV RV,65,Al Wehdah
23,197164,Luis Gil,USA,65,L ZM,70,Colorado Rapids
25,196976,Nathan Cameron,England,65,IV,71,FC Bury
24,196905,Sandro Wieser,Liechtenstein,65,ZM ZDM,72,FC Reading
28,196853,Joel Sánchez,Peru,65,RF LF,65,Freie Spieler
28,196688,Aldo Corzo,Peru,65,RV RAV,65,Freie Spieler
28,196353,Chris Hussey,England,65,LV,65,Sheffield Utd
28,195148,Mate Vatsadze,Georgien,65,ST,65,Viborg FF
30,195057,Scott Fox,Schottland,65,TW,65,Ross County
25,194937,Tom Parkes,England,65,IV,66,Leyton Orient
31,194881,Breyner Bonilla,Kolumbien,65,IV,65,Fortaleza FC
26,194873,Evgeniy Bashkirov,Russland,65,ZDM ZM,69,Krylja Sowetow
30,194178,Mustapha Dumbuya,Sierra Leone,65,RV,65,Partick Thistle
27,194150,Simon Moore,England,65,TW,69,Sheffield Utd
26,194092,Alper Uludağ,Türkei,65,LV LM RM,66,Akhisarspor
30,193696,Cristian Trombetta,Argentinien,65,LV IV,65,Quilmes
26,193594,Simon Jakobsen,Dänemark,65,IV,70,Silkeborg IF
25,193557,Frank Nouble,England,65,ST LM,68,Southend Utd
25,193319,Oğuz Han Aynaoğlu,Dänemark,65,LM LF RM,68,Caykur Rizespor
29,193304,Łukasz Burliga,Polen,65,RV,65,Jagiellonia
26,193302,Filip Kurto,Polen,65,TW,67,Excelsior
30,193246,Lamar Neagle,USA,65,LM RM ST,65,Seattle Sounders
27,193209,José Pierre Vunguidica,Angola,65,ST,66,SV Sandhausen
25,193195,Nassim Ben Khalifa,Schweiz,65,ST ZOM,68,FC Lausanne
32,193073,Leon Legge,England,65,IV,65,Cambridge Utd
25,193014,Cedric Evina,Kamerun,65,LV LAV,69,Doncaster Rovers
30,192880,Ľuboš Kamenár,Slowakei,65,TW,66,Slask Breslau
24,192761,Emil Jonassen,Norwegen,65,LV,70,FK Bodö/Glimt
28,192661,Michael Schulze,Deutschland,65,RV,65,Braunschweig
26,192624,Shane Ferguson,Nordirland,65,LM LV,66,FC Millwall
26,192582,Chris Shields,Republik Irland,65,ZDM ZM,67,Dundalk
30,192466,Michael Marrone,Australien,65,RV,65,Adelaide United
24,192317,Jed Steer,England,65,TW,71,Aston Villa
30,192163,Emil Wahlström,Schweden,65,IV,65,BK Häcken
31,191921,Han Sang Wun,"Korea, Republik",65,ZM ZOM,65,Ulsan Hyundai
31,191847,Abdullah Al Asta,Saudi-Arabien,65,LV,65,Al Shabab
33,191827,Yoo Hyun,"Korea, Republik",65,TW,65,FC Seoul
25,191782,Antonio García,Mexiko,65,IV,69,U.N.A.M.
25,191730,Simen Rafn,Norwegen,65,LM RM,68,Lilleström SK
26,191626,Lalawélé Atakora,Togo,65,RM LM,66,Helsingborgs IF
34,191549,Takeshi Aoki,Japan,65,IV,65,Sagan Tosu
33,191458,César Valoyes,Kolumbien,65,ST,65,Patriotas
31,191330,Kosuke Kikuchi,Japan,65,IV,65,Omiya Ardija
25,190995,Brad Inman,Australien,65,LM LF,68,Peterborough Utd
25,190793,Haris Vučkić,Slowenien,65,ST LF,68,Newcastle Utd
24,190597,Marcel Ziegl,Österreich,65,ZDM ZM,71,SV Ried
31,190580,Iván Malón,Spanien,65,RV,65,Cádiz C.F.
29,190565,Kevin Alston,USA,65,RV LV,65,Orlando City
26,190556,Daniel Powell,England,65,LM RM,66,MK Dons
26,190530,Thomas Fontaine,Frankreich,65,IV,70,Clermont Foot
28,190510,Sakari Mattila,Finnland,65,ZDM ZM,66,SönderjyskE
29,190481,Mats Solheim,Norwegen,65,LV RV,65,Hammarby IF
26,190239,Jordan Bowery,England,65,L ST,67,Crewe Alexandra
26,190178,Niklas Gunnarsson,Norwegen,65,IV RV,68,Djurgårdens IF
32,190160,Rodolph Austin,Jamaika,65,ZM ZDM,65,Bröndby IF
28,190152,César Ortiz,Spanien,65,IV,66,SV Mattersburg
28,190041,Norichio Nieveld,Niederlande,65,IV ZDM,65,Go Ahead Eagles
27,189942,Alessandro Ligi,Italien,65,IV,65,AC Cesena
26,189900,Luke O'Neill,England,65,RV RAV RM,68,Southend Utd
30,189868,Mark Marshall,Jamaika,65,RM LM,65,Bradford City
26,189858,Carlos Lázaro,Spanien,65,ZM ZDM,68,CD Mirandés
27,189836,Joseph Mills,England,65,LV,66,Perth Glory
27,189808,Paddy Madden,Republik Irland,65,ST,66,Scunthorpe Utd
27,189792,Temitope Obadeyi,England,65,LM ST,65,Oldham Athletic
26,189788,Abdülkadir Kayalı,Türkei,65,ZDM ZM,69,Gaziantepspor
28,189760,Troy Archibald-Henville,England,65,IV,66,Exeter City
27,189686,Donal McDermott,Republik Irland,65,LM ZOM LF,65,FC Rochdale
26,189551,Dylan Gissi,Schweiz,65,L IV RV,69,Rosario Central
28,189439,Luca Castiglia,Italien,65,ZM ZDM,65,Vercelli
26,189412,Loïc Damour,Frankreich,65,ZDM ZM,68,Bourg-Péronnas
29,189392,Georgiy Gabulov,Russland,65,ZM,65,FC Orenburg
28,189387,Tom Mickel,Deutschland,65,TW,65,Hamburger SV
28,189352,Maic Sema,Schweden,65,LM RM,65,Örebro SK
28,189339,Umberto Eusepi,Italien,65,L ST,65,Avellino
26,189295,Jasmin Sudić,Schweden,65,IV,68,BK Häcken
27,189163,Alex MacDonald,Schottland,65,RM LM,65,Mansfield Town
27,189063,Serge Deblé,Elfenbeinküste,65,ST,66,Viborg FF
31,189035,Nicolas Giani,Italien,65,IV LV,65,Spal
28,188970,Johan Mårtensson,Schweden,65,ZM,65,Örebro SK
28,188968,Gonzalo Marinelli,Argentinien,65,TW,66,Parque Patricios
30,188929,Guy Dufour,Belgien,65,ZM ZOM,65,KAS Eupen
28,188881,Geoffrey Lembet,Zentralafrik. Repub.,65,TW,65,Red Star FC
30,188818,Louis Clément Ngwat Mahop,Kamerun,65,ZM ZOM,65,SCR Altach
26,188772,Philippe Koch,Schweiz,65,RV LV IV,68,Novara
30,188575,Clemens Walch,Österreich,65,RM,65,SV Ried
31,188206,Thomas Gamiette,Frankreich,65,ZDM ZM,65,Bourg-Péronnas
32,188131,Nemanja Rnić,Serbien,65,IV,65,Wolfsberger AC
32,188031,Gaetano Masucci,Italien,65,ST ZOM,65,Pisa
27,187831,Randy Wolters,Niederlande,65,L LF,65,ADO Den Haag
28,187580,Alexandr Stavpets,Russland,65,LM RM,65,FC Ural
30,187313,Jou Silva,Brasilien,65,ST RF LF LM,65,Al Batin
27,187296,Carlos Gutiérrez,Mexiko,65,LV,66,Puebla
27,187218,Miguel Jiménez,Mexiko,65,TW,67,Guadalajara
29,187180,Lee Kyu Ro,"Korea, Republik",65,RV,65,FC Seoul
25,187093,Jairo González,Mexiko,65,LV LM,69,Necaxa
25,187083,Kristian Álvarez,Mexiko,65,IV,68,Veracruz
28,186847,Edgar Çani,Albanien,65,ST,65,Pisa
27,186565,Scott Wagstaff,England,65,RAV RM ZM,66,FC Gillingham
27,186562,Josh Magennis,Nordirland,65,ST,66,Charlton Athl.
26,186508,Arild Østbø,Norwegen,65,TW,70,Rosenborg BK
25,186507,Christian Landu Landu,Norwegen,65,ZDM ZM,70,Tromsø IL
26,186172,Gavin Gunning,Republik Irland,65,IV,68,Grimsby Town
26,186155,Sanchez Watt,England,65,LM RM,66,Crawley Town
26,186147,Gary Woods,England,65,TW,68,Hamilton
28,186136,Christy Fagan,Republik Irland,65,ST,65,St. Pats
28,186112,John Akinde,England,65,ST,65,Barnet
33,185255,Gonzalo Zárate,Argentinien,65,RM,65,FC Vaduz
28,185170,Sebastian Ryall,Australien,65,RV IV,65,Sydney FC
27,185119,Alex Dyer,Montserrat,65,ZM,66,IF Elfsborg
29,184988,Dani Abalo,Spanien,65,ZM RM,65,Korona Kielce
30,184750,Ryan Dickson,England,65,LV LM,65,Yeovil Town
30,184557,Chris Malonga,Kongo,65,LF,65,Stade Laval
28,184482,Jem Karacan,Türkei,65,ZDM ZM,66,Bolton Wanderers
29,184352,James Bailey,England,65,ZDM ZM,65,Carlisle Utd
30,183905,Ludovic Genest,Frankreich,65,ZOM LM RF,65,Clermont Foot
30,183789,Mark Howard,England,65,TW,65,Bolton Wanderers
28,183768,Peter Orry Larsen,Norwegen,65,ZM LF,65,SK Brann
29,183665,Boris Prokopič,Österreich,65,ZM ZDM,65,SCR Altach
34,183654,Carl Baker,England,65,RM ZOM,65,FC Portsmouth
31,183646,Martin Kobras,Österreich,65,TW,65,SCR Altach
27,183517,Abu Ogogo,England,65,ZM ZDM,66,Shrewsbury Town
26,183425,Tom Elliott,England,65,ST,68,AFC Wimbledon
30,183248,Aarón Fernández,Mexiko,65,TW,65,Tigres
29,183228,Błażej Augustyn,Polen,65,IV,65,Borgocalcio
29,182856,Emmanuel Bourgaud,Frankreich,65,RM LM ZOM,65,Amiens SC
34,182816,Féthi Harek,Algerien,65,IV,65,Olympique Nîmes
30,182761,Adam Legzdins,England,65,TW,65,Birmingham City
27,182748,Christian Ribeiro,Wales,65,RV IV,66,Oxford Utd
28,182228,Jérémy Huyghebaert,Belgien,65,LV IV,65,Royal Mouscron
30,181879,Sam Hird,England,65,IV ZDM,65,Chesterfield
31,181492,Robert Cornthwaite,Australien,65,IV,65,WS Wanderers
29,181491,Nathan Burns,Australien,65,ST RF LM,65,Sanfrecce Hiroshima
33,181462,David Carney,Australien,65,LM RM,65,Sydney FC
33,181411,Marcelinho,Bulgarien,65,LM ZM,65,Freie Spieler
28,181381,Andreas Landgren,Schweden,65,RV ZDM,65,Helsingborgs IF
29,181377,Emir Bajrami,Schweden,65,RM LM ST,65,IF Elfsborg
34,181021,Dino Djulbic,Australien,65,IV,65,Perth Glory
34,180789,Yusuke Igawa,Japan,65,IV,65,Kawasaki Front.
36,180729,Michael Theo,Australien,65,TW,65,Brisbane Roar
33,180293,Park Won Jae,"Korea, Republik",65,LV,65,Jeonbuk Hyundai
31,179909,Anthony Annan,Ghana,65,ZDM ZM,65,HJK Helsinki
29,179860,Reuben Reid,England,65,ST,65,Exeter City
28,179725,Joris Sainati,Frankreich,65,IV RV,65,AC Ajaccio
28,179055,Adam Marciniak,Polen,65,LV ZDM,65,Arka Gdynia
29,178363,Johny Placide,Haiti,65,TW,65,EA Guingamp
28,178150,Karamoko Cissé,Guinea,65,ST ZOM,65,Benevento
34,177973,Şenol Can,Türkei,65,LV IV,65,Gaziantepspor
30,177875,Jacques Salze,Frankreich,65,IV,65,Clermont Foot
29,177825,Danny Green,England,65,RM,65,Luton Town
30,177690,Mikkel Vendelbo,Dänemark,65,ZM,65,Silkeborg IF
32,177619,Ümit Korkmaz,Österreich,65,LM RM,65,SKN St. Pölten
30,177442,Robert Åhman Persson,Schweden,65,ZM ZDM,65,Belenenses
32,177414,Tom Pope,England,65,ST,65,FC Bury
32,177401,Pablo Cáceres,Uruguay,65,LV,65,Puebla
31,177389,Filipe Morais,Portugal,65,RM RAV,65,Bolton Wanderers
33,177311,Hassoun Camara,Frankreich,65,RV IV,65,Montreal Impact
30,177106,Chinedu Ede,Deutschland,65,LF RF,65,Twente Enschede
35,176322,Park Sung Ho,"Korea, Republik",65,ST,65,Seongnam
32,176301,Ha Dae Sung,"Korea, Republik",65,ZM,65,FC Seoul
29,176261,Grzegorz Piesio,Polen,65,LM ZOM,65,Górnik Łęczna
33,176253,Rafał Grodzicki,Polen,65,IV,65,Ruch Chorzów
31,173480,Andreas Lienhart,Österreich,65,RM RV,65,SCR Altach
33,173246,Gonzalo Klusener,Argentinien,65,ST,65,CA Talleres
33,173243,Luis Gabriel Solis,Argentinien,65,ZDM,65,CD Cobresal
31,173199,Elia Legati,Italien,65,IV,65,Vercelli
29,172837,Enrico Alfonso,Italien,65,TW,67,Cittadella
30,172068,Louis Dodds,England,65,ZOM ST RM,65,Shrewsbury Town
27,171970,Ed Upson,England,65,ZDM ZM,65,MK Dons
30,171881,Conor Sammon,Republik Irland,65,L ST RM,65,Kilmarnock
31,171721,Romano Perticone,Italien,65,IV RV,65,AC Cesena
31,171391,Enrique Palos,Mexiko,65,TW,65,Tigres
34,171187,Dimas,Spanien,65,ZDM,65,WS Wanderers
