age,id,name,nation,overall,position,potential,team
26,192661,Michael Schulze,Deutschland,66,RV,69,1. FC K'lautern
23,192567,Matthias Zimmermann,Deutschland,66,RV ZDM RM ZM,74,Bor. M'gladbach
23,192561,Lennart Thy,Deutschland,66,ST RM LM ZOM,72,FC St. Pauli
23,192495,Romaine Sawyers,St. Kitts und Nevis,66,ZOM,72,Walsall
26,192473,Lee Novak,England,66,LM ST,67,Birmingham City
23,192437,Florian Trinks,Deutschland,66,ZOM ZM ZDM,71,Greuther Fürth
24,192329,Nwankwo Obiora,Nigeria,66,ZDM,71,Académica
22,192319,Luke Garbutt,England,66,LV LM,75,Everton
21,192110,Carlos Fierro,Mexiko,66,ST RF LF,76,Guadalajara
24,192041,Néstor Araujo,Mexiko,66,IV,69,Santos Laguna
26,192027,Cédric D'Ulivo,Frankreich,66,RV,68,Waasl.-Beveren
21,192001,Carlos Guzmán,Mexiko,66,RV LAV RAV IV,76,Monarcas
29,191842,Hassan Muath,Saudi-Arabien,66,RV,66,Al-Shabab
30,191841,Yousef Al Salem,Saudi-Arabien,66,ST,66,Al-Hilal
28,191662,Kim Sung Hwan,"Korea, Republik",66,L ZDM RV LV ZM,66,Sangju Sangmu
27,191589,Alireza Haghighi,Iran,66,TW,68,Penafiel
30,191548,Chikashi Masuda,Japan,66,ZM ZOM ZDM,66,Ulsan Hyundai
30,191327,Yusuke Tasaka,Japan,66,RM ZOM LM RF,66,VfL Bochum 1848
27,191263,Ahmed Al Fraidi,Saudi-Arabien,66,ZOM ZM,69,Al-Nassr
26,191262,Abdulaziz Al Dosari,Saudi-Arabien,66,LM ZOM RM,70,Al-Hilal
25,191123,Deni Alar,Österreich,66,ST MS ZOM LM,72,SK Rapid Wien
32,191047,Sergio Escudero,Argentinien,66,LV IV,66,Belgrano
25,191004,Jordi Pablo,Spanien,66,RM,71,CD Mirandés
24,190982,Alberto Perea,Spanien,66,RM LM,73,UE Llagostera
31,190939,Sunil Chhetri,Indien,66,ST MS RF,66,Freie Spieler
29,190918,Gastón Cellerino,Argentinien,66,ST,66,Wanderers
24,190724,Marvin Pourié,Deutschland,66,ST,71,SønderjyskE
31,190723,Norberto Paparatto,Argentinien,66,IV,66,Portland
24,190722,Marvin Sordell,England,66,ST,71,Burnley
26,190685,Mana Dembélé,Mali,66,ST,70,AS Nancy
25,190635,Mamoutou N'Diaye,Mali,66,ZDM ZM,68,Zulte-Waregem
33,190614,Diego Alvarez,Kolumbien,66,ST,66,Patriotas FC
27,190588,Rodney Wallace,Costa Rica,66,LF LM ZOM ZDM,67,Portland
29,190528,Janusz Gol,Polen,66,ZDM ZM,66,Amkar Perm
25,190430,Joe Bennett,England,66,LV,71,Aston Villa
28,190356,Guedes,Portugal,66,ST,66,Penafiel
30,190160,Rodolph Austin,Jamaika,66,ZM ZDM ZOM,66,Leeds United
25,190126,Theo Lewis Weeks,Liberia,66,ZM LF,69,CS Marítimo
29,190074,Nunzio Di Roberto,Italien,66,RF LF LM,66,Vercelli
26,189899,Vito Wormgoor,Niederlande,66,IV,68,ADO Den Haag
29,189893,Lorenzo Del Prete,Italien,66,RV LV RM,66,Catania
26,189874,Igor Martínez,Spanien,66,ZM RM,70,CD Mirandés
27,189591,Thomas Reifeltshammer,Österreich,66,IV,70,SV Ried
25,189581,Ruslan Kambolov,Russland,66,ZDM ZM,71,Rubin Kasan
22,189576,Ramalho,Spanien,66,IV RV,73,Girona CF
24,189541,Chris Solly,England,66,RV,72,Charlton Ath
29,189514,Harrison Afful,Ghana,66,RV,66,Columbus Crew
26,189512,Jeroen Veldmate,Niederlande,66,IV,68,Heracles Almelo
26,189464,Dennis Daube,Deutschland,66,ZM ZOM ZDM,70,FC St. Pauli
25,189446,Junior Stanislas,England,66,LM RM,69,Bournemouth
28,189391,Juanan,Spanien,66,IV,67,RC Recreativo
28,189349,Michael Görlitz,Deutschland,66,RM ZOM LM,66,FC St. Pauli
25,189342,Carlo Pinsoglio,Italien,66,TW,70,Modena
25,189311,Tom Hateley,England,66,ZDM,69,Śląsk Wrocław
25,189192,Andrea Mazzarani,Italien,66,MS ZOM LF LM,73,Chiavari
26,189186,Andrew Shinnie,Schottland,66,ZOM,68,Birmingham City
26,189167,Aron Gunnarsson,Island,66,ZM ZDM,67,Cardiff City
26,189155,Samuel Souprayen,Frankreich,66,LV,69,Dijon FCO
26,189148,Jamie Murphy,Schottland,66,LM RM ST,72,Sheffield Utd
29,189040,Rodnei,Brasilien,66,IV,66,RB Leipzig
28,189003,Gaëtan Belaud,Frankreich,66,RV,66,Stade Brest
26,188970,Johan Mårtensson,Schweden,66,ZM ZDM,68,Helsingborgs IF
25,188779,Luke DeVere,Australien,66,IV RV LV,72,Brisbane Roar
28,188575,Clemens Walch,Österreich,66,RM ST,66,SV Ried
28,188541,Pasquale Schiattarella,Italien,66,ZM RM,67,Bari
25,188416,Stijn Wuytens,Belgien,66,ZM ZOM,71,Willem II
27,188185,Furdjel Narsingh,Niederlande,66,RF LF,67,SC Cambuur
29,188181,Dean Moxey,England,66,LV,66,Bolton
27,188168,George Friend,England,66,LV,66,Middlesbrough
29,188161,Guyon Fernandez,Niederlande,66,ST,66,NAC Breda
33,187959,Michal Peškovič,Slowakei,66,TW,66,Podbeskidzie
31,187865,Daniel Bamberg,Brasilien,66,RM,66,FK Haugesund
25,187850,Adrian Nikci,Schweiz,66,LM LF RM RF,72,1. FC Nürnberg
25,187830,Barry Maguire,Republik Irland,66,RM ZDM,70,Sarpsborg
27,187761,Eoin Doyle,Republik Irland,66,ST LM,66,Cardiff City
26,187734,Evgeniy Pomazan,Russland,66,TW,70,Kuban Krasnodar
26,187517,Viktor Vasin,Russland,66,IV,68,Mordovia Saransk
29,187345,Cho Dong Geon,"Korea, Republik",66,L ST MS,66,Sangju Sangmu
25,187208,Alfredo Saldívar,Mexiko,66,TW,72,U.N.A.M.
25,187193,Erik Pimentel,Mexiko,66,IV,68,América
23,187086,Luis Telles,Mexiko,66,ZM,72,Leones Negros
26,187076,Stephan Hain,Deutschland,66,ST,69,1860 München
25,187020,Sergio Nápoles,Mexiko,66,LM LV,68,Toluca
26,186993,Javier Cortés,Mexiko,66,RM RF,67,U.N.A.M.
29,186882,Pavels Šteinbors,Lettland,66,TW,66,Górnik Zabrze
27,186721,Claude Dielna,Frankreich,66,IV LV,66,Sheffield Wed
26,186719,Lynel Kitambala,Frankreich,66,ST,68,Sp. Charleroi
27,186684,Kiko Olivas,Spanien,66,IV,70,Sabadell FC
27,186680,Raúl Fernández,Spanien,66,TW,70,Real Valladolid
34,186579,Leandro Grech,Argentinien,66,IV ZDM ZM,66,VfR Aalen
26,186541,Néstor Vidrio,Mexiko,66,RV IV RAV,69,Guadalajara
27,186531,Chance Myers,USA,66,RV,66,Sporting KC
29,186513,Daniel Arreola,Mexiko,66,LV IV,66,Monarcas
27,186503,Tim Breukers,Niederlande,66,RV,67,Heracles Almelo
29,186499,Manuel Pamić,Kroatien,66,LV,66,Frosinone
27,186453,Tom Hiariej,Niederlande,66,ZM RV,68,FC Groningen
26,186450,Mustapha Carayol,Gambia,66,LM LF,70,Brighton
24,186422,Sean Scannell,Republik Irland,66,RM LM MS,70,Huddersfield
24,186241,Henrik Ojamaa,Estland,66,ST LM RM,74,Sarpsborg
24,186144,Cameron Stewart,England,66,LM RM,68,Barnsley
28,186098,Rodolfo Cota,Mexiko,66,L TW,67,Puebla
35,185270,Juan Carlos Blengio,Argentinien,66,IV,66,Tigre
27,185149,Jan Koprivec,Slowenien,66,TW,71,Perugia
35,185146,Marco Sansovini,Italien,66,ST RF,66,Pescara
27,184913,David Hubert,Belgien,66,ZDM ZM,67,Waasl.-Beveren
32,184900,Kim Kwang Suk,"Korea, Republik",66,IV RV LV,66,Pohang Steelers
27,184657,Sander Fischer,Niederlande,66,IV,68,Excelsior
29,184637,Sjoerd Overgoor,Niederlande,66,ZDM,66,Go Ahead Eagles
31,184565,Andraž Kirm,Slowenien,66,RF LM ZOM,66,Freie Spieler
27,184502,Julien Cétout,Frankreich,66,ZDM ZM LV RV,67,AS Nancy
24,184467,Nathan Delfouneso,England,66,ST LF LM,70,Blackpool
26,184450,Wiljan Pluim,Niederlande,66,ZM ZOM,68,Willem II
29,184398,Victor Hugo Hernández,Mexiko,66,TW,66,Querétaro
27,184341,Riccardo Maniero,Italien,66,ST,70,Catania
28,184339,Luigi Giorgi,Italien,66,ZM RM,67,Cesena
27,184337,Ko Yo Han,"Korea, Republik",66,RM ZM RF RV,68,FC Seoul
24,184331,Michelangelo Albertazzi,Italien,66,LV,72,Milan
27,184270,Granddi N'Goyi,"Kongo, DR",66,ZDM,69,Leeds United
26,184266,Kévin Bru,Mauritius,66,ZM,71,Ipswich Town
25,184143,Anders Jacobsen,Dänemark,66,ST,70,Aalborg BK
32,184141,Bruno Miguel,Portugal,66,IV,66,Estoril-Praia
26,184042,James Dayton,England,66,LM RM,68,St. Mirren
27,184001,Donny Gorter,Niederlande,66,LV,67,Aalborg BK
28,183921,Julien Faussurier,Frankreich,66,RV RM,67,FC Sochaux
31,183823,Héctor Verdés,Spanien,66,IV,66,AD Alcorcón
28,183797,Vincent Muratori,Frankreich,66,LV,67,AS Nancy
25,183706,Martyn Waghorn,England,66,ST RF,68,Wigan Athletic
26,183682,Anel Hadžić,Bosnien-Herzegowina,66,ZM ZDM,68,SK Sturm Graz
27,183601,Patrick Fabian,Deutschland,66,IV,67,VfL Bochum 1848
26,183546,Jonathan Hogg,England,66,ZM ZDM,70,Huddersfield
25,183486,Sébastien Wüthrich,Schweiz,66,ZOM ZM LM LF,72,Montpellier HSC
32,183436,Robson,Brasilien,66,IV,66,Waasl.-Beveren
27,183409,Isaac Vorsah,Ghana,66,IV,69,RB Salzburg
27,183147,Seb Hines,England,66,IV,72,Orlando City
29,182959,Aleš Hruška,Tschechische Repub.,66,TW,66,Freie Spieler
28,182940,Cristian Bogado,Paraguay,66,ST,66,Depor. Iquique
26,182897,Sébastien Bruzzese,Belgien,66,TW,68,Zulte-Waregem
25,182883,Kieran Agard,England,66,ST RM,70,Bristol City
28,182674,Gökhan Süzen,Türkei,66,LM LV,70,Gaziantepspor
33,182672,Rızvan Şahin,Türkei,66,RV,66,Başakşehir
27,182670,Mahmut Tekdemir,Türkei,66,ZDM IV,71,Başakşehir
27,182520,Martin Männel,Deutschland,66,TW,68,Erzgebirge Aue
26,182184,Dale Stephens,England,66,ZM,68,Brighton
28,182145,Crespí,Spanien,66,IV RV ZDM,69,Sabadell FC
31,182053,Konstantin Vassiljev,Estland,66,ZM ZDM,66,Piast Gliwice
26,181794,Alexandr Prudnikov,Russland,66,ST,71,Amkar Perm
31,181499,Johann Ramaré,Frankreich,66,ZM ZDM,66,Stade Brest
27,181339,Kebba Ceesay,Gambia,66,RV IV,67,Lech Posen
27,179983,Salif Dianda,Burkina Faso,66,RM RV,68,Terni
33,179856,David Perkins,England,66,ZM LM,66,Blackpool
27,179811,Brecht Capon,Belgien,66,RV RM,67,KV Kortrijk
28,179808,Osmar Mares,Mexiko,66,LV,68,América
28,179802,Xavier Baez,Mexiko,66,ZM ZDM RM,67,Cruz Azul
27,179794,Quentin Othon,Frankreich,66,ZDM LV,68,ES Troyes
29,179529,Álvaro,Spanien,66,LM ZOM RM,66,CD Leganés
27,178713,Liam Trotter,England,66,ZM ZOM,69,Bolton
27,178470,Luigi Vitale,Italien,66,LM LV,69,Terni
25,178433,Sergio Viotti,Italien,66,TW,71,Vercelli
28,178420,Giuseppe Figliomeni,Italien,66,IV RV,66,Latina
31,178360,Gilles Cioni,Frankreich,66,RV,66,SC Bastia
29,178187,Chris Kum,Deutschland,66,RV LV IV,66,FC Utrecht
28,178179,Tamás Priskin,Ungarn,66,ST,66,Freie Spieler
30,178063,Abdelkader Ghezzal,Algerien,66,MS LF RF,66,Parma
29,178059,Kemy Agustien,Curaçao,66,ZM,66,Brighton
27,178011,Murat Duruer,Türkei,66,ZOM LM RM,69,Çaykur Rizespor
29,177958,Michele Paolucci,Italien,66,ST LF,66,Latina
29,177829,Ludovic Gamboa,Frankreich,66,LM,66,Le Havre AC
28,177815,Yves De Winter,Belgien,66,TW,67,AZ
27,177805,Marco Rossi,Italien,66,IV LV,68,Varese
29,177719,Łukasz Broź,Polen,66,RV,66,Legia Warszawa
30,177695,Humberto Hernández,Mexiko,66,TW,66,Leones Negros
30,177667,Sebastian Schachten,Deutschland,66,RV LV,66,FC St. Pauli
29,177639,Christian Pouga,Kamerun,66,ST,66,Boavista
34,177603,Héctor Mancilla,Chile,66,ST,66,CD Huachipato
30,177598,Sascha Traut,Deutschland,66,RV,66,Karlsruher SC
30,177564,Bellvis,Spanien,66,LV LM,66,AD Alcorcón
29,177546,Zafer Yelen,Türkei,66,ZOM MS ZM,66,FSV Frankfurt
28,177521,Bernd Nehrig,Deutschland,66,RV,67,FC St. Pauli
27,177515,Valdet Rama,Albanien,66,LM ZOM LF,68,1860 München
28,177495,Chris Taylor,England,66,RM ZM LM ZOM,66,Blackburn Rvrs
27,177488,Manuel Konrad,Deutschland,66,ZDM IV,69,FSV Frankfurt
32,177367,Mickaël Tavares,Senegal,66,ZDM ZM,66,Sydney FC
31,177315,Gary Roberts,England,66,LM ZOM,66,Chesterfield
31,177311,Hassoun Camara,Frankreich,66,RV IV,66,Montreal Impact
32,177288,Ralph Gunesch,Deutschland,66,IV,66,FC Ingolstadt
29,177285,Romain Vincelot,Frankreich,66,ZM,66,Leyton Orient
27,177052,Enrique Esqueda,Mexiko,66,L ST,68,Tigres
27,177017,Malaury Martin,Frankreich,66,ZDM ZM,67,Lillestrøm SK
30,176842,José María Cárdenas,Mexiko,66,LM LV,66,Club León
32,176490,Miguel Oliveira,Portugal,66,IV,66,FC Arouca
31,176480,Jean Calvé,Frankreich,66,RV,66,SM Caen
30,176389,Jung Sung Ryong,"Korea, Republik",66,TW,66,Suwon Bluewings
26,176384,Maciej Gostomski,Polen,66,TW,70,Lech Posen
30,176325,Lee Seung Hyun,"Korea, Republik",66,RM RF LM ZOM,66,Jeonbuk FC
33,176322,Park Sung Ho,"Korea, Republik",66,ST MS,66,Pohang Steelers
31,176254,Marcin Komorowski,Polen,66,IV LV,66,Terek Grosny
28,176018,Bart Buysse,Belgien,66,LV,66,Cercle Brugge
26,175893,Per Egil Flo,Norwegen,66,LV,69,Molde FK
27,175789,Birkir Bjarnason,Island,66,LM ZM,72,Pescara
30,175613,Jérémy Choplin,Frankreich,66,IV,66,FC Metz
32,175386,Felix Borja,Ecuador,66,ST,66,Chivas USA
36,175253,Walter Ayoví,Ecuador,66,LV,66,Pachuca
38,174548,Jorge Ormeño,Chile,66,ZDM ZM,66,Wanderers
27,173815,Michael Bostwick,England,66,IV ZM RV,69,Peterborough
35,173401,Andris Vaņins,Lettland,66,TW,66,FC Sion
32,173305,Cristiano Del Grosso,Italien,66,LV LM,66,Atalanta
25,173160,Nicolas Viola,Italien,66,ZM ZDM,69,Terni
27,173097,Stergos Marinos,Griechenland,66,RV LV,67,Sp. Charleroi
30,172813,Gary Harkins,Schottland,66,ZOM LM,66,Dundee FC
30,172623,Natalio,Spanien,66,RM ST LM,66,CD Numancia
28,172475,Luigi Bruins,Niederlande,66,ZM ZOM,68,Excelsior
30,172258,José Semedo,Portugal,66,ZDM ZM,66,Sheffield Wed
27,172179,Tommy Spurr,England,66,LV IV,66,Blackburn Rvrs
31,172092,Claudio Bieler,Argentinien,66,ST,66,Quilmes
28,172041,Tobias Mikkelsen,Dänemark,66,RF RV,68,Rosenborg BK
31,171636,Helder Cabral,Portugal,66,LV,66,Vitória FC
34,171399,Jona,Spanien,66,TW,66,Getafe CF
28,171369,Yasser Corona,Mexiko,66,IV LV ZDM,66,Querétaro
28,171082,Steve De Ridder,Belgien,66,ST,66,FC København
26,171033,Mikkel Andersen,Dänemark,66,TW,70,Reading
30,171023,Cirio,Spanien,66,LF RF,66,Adelaide United
31,171006,Falcón,Spanien,66,TW,66,AD Alcorcón
30,170565,Marino Defendi,Italien,66,LM ZM,66,Bari
30,170307,Hernán Dellafiore,Italien,66,IV,66,Latina
30,170110,Robert Maah,Frankreich,66,ST,66,US Orléans
27,170082,Stephen Gleeson,Republik Irland,66,ZDM,69,Birmingham City
27,170078,Mark Little,England,66,RAV RV,69,Bristol City
26,169713,Shaun Cummings,Jamaika,66,RV LV,67,Millwall
26,169708,Sam Hutchinson,England,66,ZDM RV ZM,71,Sheffield Wed
27,169648,Simon Dawkins,Jamaika,66,LF LM,66,Derby County
27,169644,Jacques Maghoma,"Kongo, DR",66,LM RM,66,Sheffield Wed
27,169568,Adam Hammill,England,66,LM RM,66,Rotherham Utd
30,168984,Ismaël Bangoura,Guinea,66,ST RF ZOM,66,FC Nantes
27,168913,Goran Karanović,Schweiz,66,ST ZOM MS,66,FC St. Gallen
32,168849,Musa'ed Nada,Kuwait,66,IV LV,66,Al-Orubah FC
28,168759,Edgar Manucharyan,Armenien,66,RM ST,69,FC Ural
30,168303,Alessandro Camisa,Italien,66,IV,66,Borgocalcio
27,167520,Patricio Araujo,Mexiko,66,IV ZDM ZM,67,Guadalajara
27,167519,Efraín Juárez,Mexiko,66,RV ZM,66,Monterrey
32,166848,Neil Danns,Guyana,66,ZM ZOM RM,66,Bolton
30,165882,Oh Jang Eun,"Korea, Republik",66,ZM ZDM RV,66,Suwon Bluewings
29,165677,Tomasz Podgórski,Polen,66,RM,66,Piast Gliwice
31,165615,Radosław Janukiewicz,Polen,66,TW,66,Pogoń Szczecin
30,165493,Nicolás Navarro,Argentinien,66,TW,66,G. La Plata
30,165314,Rachid Bourabia,Marokko,66,ZOM ZM,66,Waasl.-Beveren
35,165244,Emanuele Pesoli,Italien,66,IV,66,Pescara
30,165176,Sebastian Freis,Deutschland,66,ST,66,Greuther Fürth
28,164974,Luís Tinoco,Portugal,66,LV,66,FC Arouca
28,163907,Gianni Zuiverloon,Niederlande,66,RV IV,66,ADO Den Haag
29,163856,Chris Dagnall,England,66,ST,66,Leyton Orient
31,163796,Stéphane Darbion,Frankreich,66,RM LM,66,ES Troyes
28,163694,Omar Arellano,Mexiko,66,RF LF ZOM ST,66,Monterrey
28,163619,Jonny Hayes,Republik Irland,66,LM LV RM,66,Aberdeen
30,163445,Lee Frecklington,Republik Irland,66,ZM ZOM,66,Rotherham Utd
32,163351,Luke Varney,England,66,ST MS RF LF,66,Ipswich Town
28,163203,Darren O'Dea,Republik Irland,66,IV LV,66,Blackpool
29,162980,Andrew Taylor,England,66,LV LAV,66,Wigan Athletic
38,162978,Donovan Ricketts,Jamaika,66,TW,66,LA Galaxy
30,162901,Colin Doyle,Republik Irland,66,TW,66,Birmingham City
28,162875,Uğur Uçar,Türkei,66,RV,68,Başakşehir
33,162411,Emanuel Villa,Argentinien,66,L ST,66,Querétaro
29,162407,Michael Jakobsen,Dänemark,66,IV,66,Esbjerg fB
28,162365,Henrico Drost,Niederlande,66,IV,67,NAC Breda
31,162024,Usero,Spanien,66,ZM ZDM,66,AD Alcorcón
30,161943,Elliott Ward,England,66,IV,66,Bournemouth
34,161804,Óscar Rojas,Mexiko,66,RAV LAV RV LV,66,Puebla
33,161781,Milos Marić,Serbien,66,ZDM ZM ZOM,66,Waasl.-Beveren
32,161737,Edgar Dueñas,Mexiko,66,IV,66,Chiapas
30,161733,José Arturo Rivas,Mexiko,66,IV,66,Tigres
33,160578,Igor Lolo,Elfenbeinküste,66,LV RV,66,FC Rostow
31,159819,Óscar Ramírez,Spanien,66,RV LV,66,SD Ponferradina
36,159490,Paul Robinson,England,66,IV,66,Birmingham City
36,159436,Robinson Zapata,Kolumbien,66,TW,66,Ind. Santa Fe
30,158971,Gustavo Oberman,Argentinien,66,LM RM,66,San Marcos
29,158716,David Edwards,Wales,66,ZOM ZM,66,Wolves
32,158585,Javier Aníbal Elizondo,Argentinien,66,ST,66,Audax Italiano
32,158505,Adaílton,Brasilien,66,IV,66,Chicago Fire
29,158333,Damir Vrančić,Bosnien-Herzegowina,66,ZM ZDM,66,Braunschweig
31,158131,Florian Mohr,Deutschland,66,IV ZDM,66,Greuther Fürth
35,157983,Tommy Smith,England,66,RM,66,Brentford
31,157955,Rui Miguel,Portugal,66,ZOM,66,Penafiel
31,157801,Nico Pulzetti,Italien,66,ZM RM,66,Cesena
30,157590,Jan Mauersberger,Deutschland,66,IV,66,Karlsruher SC
31,157463,Daniel de Ridder,Niederlande,66,LF RF,66,SC Cambuur
30,157305,Rasmus Lindgren,Schweden,66,ZM ZDM IV,66,FC Groningen
30,156920,Olivier Werner,Belgien,66,TW,66,Cercle Brugge
36,156662,Adrían Bastía,Argentinien,66,ZM,66,Rafaela
35,156482,Akira Kaji,Japan,66,RV RM,66,Chivas USA
30,156443,Christoph Janker,Deutschland,66,IV RV,66,FC Augsburg
32,156385,Modeste M'Bami,Kamerun,66,ZDM ZM,66,Le Havre AC
34,156257,Seyi Olajengbesi,Nigeria,66,IV,66,SV Sandhausen
27,156253,Joe Lewis,England,66,TW,66,Blackpool
31,156241,Cristian Pulhac,Rumänien,66,LV,66,Zawisza
30,156216,Ovidiu Herea,Rumänien,66,ZOM ST,66,FC Sion
30,156008,Antonio Tomás,Spanien,66,ZDM ZM,66,CD Numancia
29,155757,Martin Ørnskov,Dänemark,66,ZM ZDM IV,66,Brøndby IF
33,155676,Przemysław Kaźmierczak,Polen,66,ZDM,66,Górnik Łęczna
31,155625,Kim Chi Woo,"Korea, Republik",66,LV LM LAV,66,FC Seoul
31,155041,Craig Mackail-Smith,Schottland,66,ST,66,Brighton
35,154867,Gheorghe Bucur,Rumänien,66,LM RM ST,66,Kuban Krasnodar
32,154543,Nicola Ferrari,Italien,66,ST,66,Modena
32,153163,Hernán Encina,Argentinien,66,RM ZM,66,Bahía Blanca
34,153148,Łukasz Garguła,Polen,66,ZOM ZM LM,66,Wisła Kraków
29,153052,Vidar Nisja,Norwegen,66,ZOM ZM,66,Viking FK
32,152992,Stephen Kelly,Republik Irland,66,RV LV,66,Reading
31,152950,Grzegorz Wojtkowiak,Polen,66,LV RV,66,Lechia Gdańsk
33,152875,Johnnie Jackson,England,66,ZM LM,66,Charlton Ath
29,152621,Johan Lædre Bjørdal,Norwegen,66,IV,72,Rosenborg BK
37,152618,Péter Kovács,Ungarn,66,ST,66,Sarpsborg
30,152463,Daniel Fredheim Holm,Norwegen,66,RF LF ZOM,66,Vålerenga
29,152092,Marko Stanković,Österreich,66,ZOM LM,66,SK Sturm Graz
32,151376,Kari Arkivuo,Finnland,66,LV RV,66,BK Häcken
35,151225,Danny Collins,Wales,66,IV,66,Nott'm Forest
29,150995,Boris Rotenberg,Russland,66,IV RV,66,Dynamo Moskau
29,150472,Ronald Zubar,Frankreich,66,IV,67,NY Red Bulls
31,150447,Louis Poggi,Frankreich,66,RM,66,GFC Ajaccio
33,150417,Michael Fink,Deutschland,66,IV ZDM,66,Erzgebirge Aue
32,149978,Dante López,Paraguay,66,ST LF ZOM,66,U.N.A.M.
32,149572,Paolo Sammarco,Italien,66,ZM ZDM,66,Frosinone
36,149073,Gianluca Comotto,Italien,66,IV RV,66,Perugia
38,148434,Radosław Sobolewski,Polen,66,ZDM IV,66,Górnik Zabrze
29,148067,Andrei Prepelita,Rumänien,66,ZM RM RV,66,Freie Spieler
36,147725,Vladimir Korytko,Weißrussland,66,RM ZDM,66,Arsenal Tula
32,147623,Alexandr Sheshukov,Russland,66,ZDM,66,Lokomotiv
34,146747,Jordi López,Spanien,66,ZDM ZM,66,UE Llagostera
30,146545,Córcoles,Spanien,66,RV,66,RC Recreativo
30,145830,Ion Vélez,Spanien,66,ST LM ZOM RM,66,Deport. Alavés
33,143942,Sancak Kaplan,Türkei,66,LV,66,Kasimpaşa SK
32,143596,Luciano Palos,Argentinien,66,TW,66,CD Cobreloa
33,143200,Agustín Pelletieri,Argentinien,66,ZDM,66,Tigre
38,142998,Cristian Muñoz,Argentinien,66,TW,66,Uni. Concepción
31,140453,Paddy McCourt,Nordirland,66,LM RM ZOM,66,Notts County
32,140393,Waldo Ponce,Chile,66,IV,66,Uni. de Chile
34,140257,Alejandro Palacios,Mexiko,66,TW,66,U.N.A.M.
33,139838,René Makondele,"Kongo, DR",66,LF,66,BK Häcken
34,139529,Patrick Kisnorbo,Australien,66,IV,66,Melbourne City
30,139476,Dean Gerken,England,66,TW,66,Ipswich Town
30,139475,Greg Halford,England,66,IV RV,66,Brighton
32,139348,Antony Kay,England,66,IV,66,MK Dons
30,139343,Kevin Foley,Republik Irland,66,RV,66,FC København
30,139245,André Bikey,Kamerun,66,IV,66,Charlton Ath
35,139228,Miguel Sabah,Mexiko,66,ST,66,Club León
33,138932,Davide Succi,Italien,66,ST,66,Cesena
34,138901,Michele Ferri,Italien,66,RV IV,66,Vercelli
32,138729,Kasper Risgård,Dänemark,66,ZM,66,Aalborg BK
29,138719,Chris O'Grady,England,66,ST,66,Brighton
31,138667,Guirane N'Daw,Senegal,66,ZDM ZM,66,FC Metz
33,138351,Gino Coutinho,Niederlande,66,TW,66,Excelsior
34,138291,Josh Saunders,Puerto Rico,66,TW,66,NY City FC
33,138156,Hérculez Gómez,USA,66,ST,66,Toronto FC
33,137578,Goitia,Spanien,66,TW,66,Deport. Alavés
30,137511,Alexander Huber,Deutschland,66,RV,66,FSV Frankfurt
36,137317,Lionel Cappone,Frankreich,66,TW,66,Stade Lavallois
32,137267,Ricardo Clark,USA,66,ZM ZDM,66,Houston Dynamo
34,137159,Alessandro Budel,Italien,66,IV ZM ZDM,66,Brescia
32,136839,Ramon Zomer,Niederlande,66,IV,66,Heracles Almelo
35,135778,Javier David Muñoz Mustafá,Argentinien,66,IV,66,Chiapas
33,135647,Pablo Ignacio Calandria,Argentinien,66,ST,66,CD O'Higgins
30,135587,Niki Mäenpää,Finnland,66,TW,66,Freie Spieler
31,134881,Florent Chaigneau,Frankreich,66,TW,66,FC Lorient
35,134621,De Coz,Spanien,66,RV,66,CD Lugo
29,129566,Paul McShane,Republik Irland,66,IV RV,66,Hull City
32,125921,Adem Koçak,Türkei,66,ZM ZDM,66,Sivasspor
31,125104,Doğa Kaya,Türkei,66,ZDM ZM ZOM,66,Gençlerbirliği
29,125103,Orhan Şam,Türkei,66,RV,66,Kasimpaşa SK
33,124426,Hürriyet Gücer,Türkei,66,ZDM,66,Eskişehirspor
24,124388,Özgür Çek,Türkei,66,LM LV,71,Eskişehirspor
32,120451,Alexander Lund Hansen,Norwegen,66,TW,66,Rosenborg BK
32,118868,Christoffer Källqvist,Schweden,66,TW,66,BK Häcken
29,116314,David Martin,England,66,TW,66,MK Dons
28,116024,Christian Bermúdez,Mexiko,66,ZOM RM,68,Chiapas
34,115823,Mario Eggimann,Schweiz,66,IV,66,Union Berlin
29,111590,Liam Feeney,England,66,RM LM,66,Bolton
33,110606,Alan Mannus,Nordirland,66,TW,66,St. Johnstone
36,110146,Dani Mallo,Spanien,66,TW,66,CD Lugo
33,107261,Cyrille Merville,Frankreich,66,TW,66,US Créteil
32,105827,Paweł Brożek,Polen,66,ST,66,Wisła Kraków
33,105533,Łukasz Załuska,Polen,66,TW,66,Celtic
35,104101,Benjamin Köhler,Deutschland,66,ZM LM,66,Union Berlin
31,100758,Jay Tabb,Republik Irland,66,LM ZM,66,Ipswich Town
35,53686,John Eustace,England,66,ZDM,66,Derby County
34,53521,Darius Henderson,England,66,ST,66,Leyton Orient
32,53502,Daniel Sjölund,Finnland,66,ZM,66,IFK Norrköping
33,52279,Tommy Bechmann,Dänemark,66,ST,66,SønderjyskE
32,52115,Jonas Kamper,Dänemark,66,RM,66,Randers FC
33,52104,Florian Kringe,Deutschland,66,ZM ZOM ZDM,66,FC St. Pauli
35,51353,Kenny Miller,Schottland,66,ST LM RM ZOM,66,Rangers
