id,overall,name,position,age,team,nation,edition
14,6167,Daniele Amerini,RM,34,Frosinone,Italien,fifa_2009
15,6161,Niels Lodberg,ZDM,27,AC Horsens,DÃ¤nemark,fifa_2009
16,6169,Simon Lappin,LM,25,Norwich City,Schottland,fifa_2009
17,6173,Tristan Lahaye,RV,25,KV Kortrijk,Frankreich,fifa_2009
18,6163,Matt Lockwood,LV,31,Colchester Untied,England,fifa_2009
19,6163,Leon Johnson,IV,27,Wycombe,England,fifa_2009
20,6170,Dramane Coulibaly,ST,29,FC Tours,Mali,fifa_2009
21,6164,Urbano,IV,33,Alicante CF,Spanien,fifa_2009
22,6165,David BauzÃ¡,ZDM,32,Tarragona,Spanien,fifa_2009
23,6166,Michael Wenczel,LV,30,FC Ingolstadt,Deutschland,fifa_2009
24,6166,Fagoaga,RV,28,Deportivo AlavÃ©s,Spanien,fifa_2009
25,6173,Alassane Ouedraogo,RFL,27,TuS Koblenz,Burkina Faso,fifa_2009
26,6173,RÃ©mi Gomis,ZDM,24,SM Caen,Frankreich,fifa_2009
27,6167,Thierry Gathuessi,RV,26,Hibernian,Kamerun,fifa_2009
28,6162,SÃ©bastien Carole,RFL,25,Leeds United,Frankreich,fifa_2009
29,6171,Enguix,ZDM,30,Rayo Vallecano,Spanien,fifa_2009
30,6168,Albiol,RFL,26,Rayo Vallecano,Spanien,fifa_2009
1,6175,Kevin Kyle,ST,27,Coventry City,Schottland,fifa_2009
2,6169,RubÃ©n FalcÃ³n,TW,30,Rayo Vallecano,Spanien,fifa_2009
3,6166,Carlos Walter Chaile,IV,33,SK Austria KÃ¤rnten,Argentinien,fifa_2009
4,6170,MickaÃ«l Tacalfred,RV,27,Reims,Frankreich,fifa_2009
5,6171,Alberto Comazzi,IV,29,Ancona,Italien,fifa_2009
6,6166,Tomasz KieÅbowicz,LV,32,Legia Warszawa,Polen,fifa_2009
7,6175,Armann SmÃ¡ri BjÃ¶rnsson,IV,27,SK Brann,Island,fifa_2009
8,6164,Daniel Thioune,ZDM,34,RW Ahlen,Deutschland,fifa_2009
9,6164,Craig Woodman,LV,25,Wycombe,England,fifa_2009
10,6167,Stefan Leitl,ZM,31,FC Ingolstadt,Deutschland,fifa_2009
11,6165,David Lucas,TW,30,Leeds United,England,fifa_2009
12,6164,Hajrudin Catic,LM,33,SV Wehen-Taunusstein,Bosnien-Herzegowina,fifa_2009
13,6173,Sead Mehic,LA,33,FSV Frankfurt,Bosnien-Herzegowina,fifa_2009
14,6170,Giuseppe Greco,MS,25,Pisa,Italien,fifa_2009
15,6170,Guillaume Norbert,RV,27,Le Havre,Frankreich,fifa_2009
16,6165,Steve Phillips,TW,30,Bristol Rovers,England,fifa_2009
17,6169,Diego,ZOM,28,Adelaide United FC,Brasilien,fifa_2009
18,6168,Simon Ford,IV,26,Kilmarnock,England,fifa_2009
19,6165,Rob Kozluk,RV,31,Barnsley,England,fifa_2009
20,6168,Pedrinha,ZOM,30,Pacos de Ferreira,Portugal,fifa_2009
21,6163,Marc Richards,ST,26,Port Vale,England,fifa_2009
22,6166,Lloyd Owusu,ST,31,Yeovil,Ghana,fifa_2009
23,6182,Billy Paynter,ST,24,Swindon Town,England,fifa_2009
24,6168,Joe Gamble,ZM,26,Cork City,Republik Irland,fifa_2009
25,6164,Matt Sparrow,ZM,26,Scunthorpe United,England,fifa_2009
26,6165,Carlos Marinelli,ZOM,26,Kansas City Wizards,Argentinien,fifa_2009
27,6174,Stefan Kulovits,ZM,25,Rapid Wien,Ãsterreich,fifa_2009
28,6166,Adam Proudlock,ST,27,Darlington,England,fifa_2009
29,6166,Eldin Karisik,ZOM,25,I. GÃ¶teborg,Schweden,fifa_2009
30,6175,Mohammed Camara,LV,33,Derby County,Guinea,fifa_2009
1,6173,Abdelmalek Cherrad,ST,27,SC Bastia,Algerien,fifa_2009
2,6165,Jesper HÃ¥kansson,ZOM,27,Newcastle United Jets FC,DÃ¤nemark,fifa_2009
3,6168,Adam Bolder,ZM,27,Queens Park Rangers,England,fifa_2009
4,6173,Gary Doherty,IV,28,Norwich City,Republik Irland,fifa_2009
5,6165,Jose Burciaga Jr.,LAV,26,Colorado Rapids,USA,fifa_2009
6,6162,Marco Ingrao,LM,26,Standard LÃ¼ttich,Belgien,fifa_2009
7,6162,Allan Olesen,RV,26,Randers FC,DÃ¤nemark,fifa_2009
8,6163,Johan Karlsson,LV,33,Elfsborg Boras,Schweden,fifa_2009
9,6168,Jim Curtin,IV,29,Chivas USA,USA,fifa_2009
10,6172,Markus Kiesenebner,ZM,29,LillestrÃ¶m SK,Ãsterreich,fifa_2009
11,6163,Bart Van Zundert,RV,27,SV Zulte-Waregem,Belgien,fifa_2009
12,6163,Jamie McCunnie,RV,25,Hartlepool United,Schottland,fifa_2009
13,6168,Patrick Pircher,IV,26,SCR Altach,Ãsterreich,fifa_2009
14,6169,James Fowler,ZM,27,Kilmarnock,Schottland,fifa_2009
15,6165,Adam Griffin,LM,24,Darlington,England,fifa_2009
16,6172,Magnus Arvidsson,ST,35,Halmstads BK,Schweden,fifa_2009
17,6165,Nuno Santos,TW,30,VitÃ³ria GuimarÏes,Portugal,fifa_2009
18,6163,Orlando,IV,28,AcadÃ©mica de Coimbra,Portugal,fifa_2009
19,6164,Grant Holt,ST,27,Shrewsbury,England,fifa_2009
20,6165,Samuel Wowoah,LM,32,Ãrebro SK,Schweden,fifa_2009
21,6169,Craig Disley,ZM,27,Bristol Rovers,England,fifa_2009
22,6165,Alex NÃ¸rlund,ZOM,33,Vejle Boldklub,DÃ¤nemark,fifa_2009
23,6165,James Hayter,ST,29,Doncaster Rovers,England,fifa_2009
24,6168,Garry Hay,LV,30,Kilmarnock,Schottland,fifa_2009
25,6171,Allan K. Jepsen,LV,31,Valerenga Oslo,DÃ¤nemark,fifa_2009
26,6164,RogÃ©rio Matias,LV,33,Rio Ave,Portugal,fifa_2009
27,6165,Julien Baudet,IV,29,Crewe Alexandra,Frankreich,fifa_2009
28,6162,Rhys Weston,RV,27,Walsall,Wales,fifa_2009
29,6165,Paul Terry,ZM,29,Leyton,England,fifa_2009
30,6171,Kevin Nicholls,ZDM,29,Luton Town,England,fifa_2009
1,6167,Benjamin Kibebe,IV,27,FC NordsjÃ¦lland,Schweden,fifa_2009
2,6162,Dario Baccin,RV,32,FC Treviso,Italien,fifa_2009
3,6163,Enrico Fantini,ST,32,Modena,Italien,fifa_2009
4,6165,Jonas LundÃ©n,RAV,27,GAIS,Schweden,fifa_2009
5,6166,Christian Steen,IV,31,Molde FK,Norwegen,fifa_2009
6,6180,Tomasz Frankowski,ST,34,Chicago Fire,Polen,fifa_2009
7,6172,Llorens,LAV,39,Rayo Vallecano,Spanien,fifa_2009
8,6162,Thomas RÃ¸ll Larsen,ZM,31,Vejle Boldklub,DÃ¤nemark,fifa_2009
9,6165,China,LV,26,CF Belenenses,Portugal,fifa_2009
10,6171,Steve Elliott,IV,29,Bristol Rovers,England,fifa_2009
11,6169,Massimo Colomba,TW,31,Grasshoppers ZÃ¼rich,Schweiz,fifa_2009
12,6175,Morten Bisgaard,RM,34,Odense BK,DÃ¤nemark,fifa_2009
13,6179,Lilian Nalis,ZM,36,Swindon Town,Frankreich,fifa_2009
14,6173,Giacomo Cipriani,ST,27,Rimini,Italien,fifa_2009
15,6165,Chris Lumsdon,ZDM,28,Carlisle,England,fifa_2009
16,6165,Grant Murray,IV,33,Kilmarnock,Schottland,fifa_2009
17,6165,Jon Daly,ST,25,Dundee United,Republik Irland,fifa_2009
18,6165,Luca Mezzano,IV,31,FC Treviso,Italien,fifa_2009
19,6168,Marco Paulo,RM,35,Amadora,Portugal,fifa_2009
20,6179,Paul Agostino,ST,33,Adelaide United FC,Australien,fifa_2009
21,6162,Stefani Miglioranzi,ZM,30,Columbus Crew,Italien,fifa_2009
22,6179,Frank Sinclair,IV,36,Lincoln,Jamaika,fifa_2009
23,6183,Alan Wright,LV,36,Cheltenham Town,England,fifa_2009
24,6067,Miro Varvodic,TW,19,1. FC KÃ¶ln,Kroatien,fifa_2009
25,6064,Amaral,IV,26,Xerez C.D.,Brasilien,fifa_2009
26,6065,Chris Tierney,LV,22,New England,USA,fifa_2009
27,6070,Marc Pedraza,ST,21,Deportivo AlavÃ©s,Spanien,fifa_2009
28,6072,Bebeto,ST,30,Corinthian,Brasilien,fifa_2009
29,6075,RubÃ©n PÃ©rez,ZDM,19,AtlÃ©tico Madrid,Spanien,fifa_2009
30,6065,Pero Pejic,ST,25,KSV Superfund,Kroatien,fifa_2009
1,6065,MoÃ¯se Brou Apanga,IV,26,Stade Brestois 29,Gabun,fifa_2009
2,6062,Samuel,IV,22,ParanÃ¡,Brasilien,fifa_2009
3,6077,Abdoulaye Diarra,LM,21,Bohemians Praha,ElfenbeinkÃ¼ste,fifa_2009
4,6069,Michal Demeter,IV,26,Bohemians Praha,Slowakei,fifa_2009
5,6065,Hryhoriy Yarmash,RV,23,Ukraine,Ukraine,fifa_2009
6,6070,Edu Bedia,ZM,19,Real Racing Club,Spanien,fifa_2009
7,6074,Korcan Ãelikay,TW,20,Besiktas JK,TÃ¼rkei,fifa_2009
8,6067,Raphael Aguiar,ST,20,A. Mineiro,Brasilien,fifa_2009
9,6076,Lamine Gassama,RV,18,Olympique Lyon,Frankreich,fifa_2009
10,6069,Georg Niedermeier,IV,22,Bayern MÃ¼nchen,Deutschland,fifa_2009
11,6068,Johan Jansen,TW,26,NAC Breda,Niederlande,fifa_2009
12,6069,Ezequiel Luna,IV,21,C.D. Tenerife,Argentinien,fifa_2009
13,6064,Shannon Cole,LM,23,Sydney FC,Australien,fifa_2009
14,6077,Chris Smalling,IV,18,Fulham,England,fifa_2009
15,6065,Ãder,ST,20,AcadÃ©mica de Coimbra,Guinea-Bissau,fifa_2009
16,6072,Migjen Basha,ZOM,21,Rimini,Albanien,fifa_2009
17,6067,Paolo Rossi,ST,25,Cittadella,Italien,fifa_2009
18,6065,NÃ©lson Pedroso,LV,23,Amadora,Portugal,fifa_2009
19,6064,Bruno Grassi,TW,21,MarÃ­timo da Madeira,Brasilien,fifa_2009
20,6062,Henrique,ZM,21,MarÃ­timo da Madeira,Brasilien,fifa_2009
21,6068,Federico HernÃ¡n Poggi,LM,27,AC Ajaccio,Argentinien,fifa_2009
22,6065,JÃºnior Costa,TW,24,Ancona,Brasilien,fifa_2009
23,6066,VÃ­ctor,TW,21,R.C. Recreativo,Spanien,fifa_2009
24,6082,TabarÃ© Viudez,ZOM,18,AC Mailand,Uruguay,fifa_2009
25,6072,JoÃ©lson,ST,20,Sport Recife,Brasilien,fifa_2009
26,6071,VladimÃ­r Dobal,RA,20,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2009
27,6069,Sezer Badur,ZDM,24,Sivasspor,TÃ¼rkei,fifa_2009
28,6068,EyÃ¼p Kadri AtaoÄlu,LAV,21,Sivasspor,TÃ¼rkei,fifa_2009
29,6072,Pajetat Douglas,TW,22,Clube Desportivo Nacional,Kamerun,fifa_2009
30,6066,Bartosz Salamon,RM,17,Brescia,Polen,fifa_2009
1,6070,Sergio Busquets,ZM,20,F.C. Barcelona,Spanien,fifa_2009
2,6073,Victor Sanchez,ZM,20,F.C. Barcelona,Spanien,fifa_2009
3,6072,Pablo de Barros Paulino,ZDM,20,MÃ¡laga C.F.,Brasilien,fifa_2009
4,6066,Bouchaib El Moubarki,ST,30,Grenoble Foot 38,Marokko,fifa_2009
5,6067,Dilaver GÃ¼clÃ¼,RFL,22,Bochum,TÃ¼rkei,fifa_2009
6,6070,Anderson,IV,20,VfL OsnabrÃ¼ck,Brasilien,fifa_2009
7,6066,RÃ­os,LV,18,Sevilla AtlÃ©tico F.C.,Spanien,fifa_2009
8,6060,Damien Rascle,TW,28,Kilmarnock,Frankreich,fifa_2009
9,6076,Junior Stanislas,RM,18,West Ham United,England,fifa_2009
10,6076,Simone Esposito,RM,18,Juventus,Italien,fifa_2009
11,6069,Eren GÃ¶rÃ¼r,ST,21,Trabzonspor,TÃ¼rkei,fifa_2009
12,6088,LoÃ¯c Damour,ZDM,17,RC Strasbourg,Frankreich,fifa_2009
13,6077,Tom Mickel,TW,19,Energie Cottbus,Deutschland,fifa_2009
14,6067,Nathan Paulse,ST,26,Hammarby,SÃ¼dafrika,fifa_2009
15,6073,Michael GÃ¶rlitz,RM,21,Halmstads BK,Deutschland,fifa_2009
16,6073,Alexander Esswein,ST,18,VfL Wolfsburg,Deutschland,fifa_2009
17,6076,David Addy,LM,18,Randers FC,Ghana,fifa_2009
18,6081,John Fleck,ZOM,17,Rangers,Schottland,fifa_2009
19,6066,Mustafa Parmak,RM,26,TuS Koblenz,TÃ¼rkei,fifa_2009
20,6065,Yemen Ben Zekri,IV,29,SC Bastia,Tunesien,fifa_2009
21,6064,Sebastian Eriksson,ZDM,19,I. GÃ¶teborg,Schweden,fifa_2009
22,6074,Paul Hanlon,LV,18,Hibernian,Schottland,fifa_2009
23,6071,Eder GalvÃ¡n,ZOM,18,U.N.A.M.,Mexiko,fifa_2009
24,6066,Bas Dost,ST,19,Heracles Almelo,Niederlande,fifa_2009
25,6065,Ajdin Mahmutovic,RA,22,FK Teplice,Bosnien-Herzegowina,fifa_2009
26,6070,Sascha Burchert,TW,18,Hertha BSC,Deutschland,fifa_2009
27,6065,Adam BanaÅ,IV,25,Gliwice,Polen,fifa_2009
28,6071,Nicholas Devis Giani,IV,22,Vicenza,Italien,fifa_2009
29,6071,Ivan Pejcic,LFL,25,FC Aarau,Serbien,fifa_2009
30,6063,Mirko Valdifiori,ZM,22,Empoli,Italien,fifa_2009
1,6067,Alex Junio,ST,18,Figueirense,Brasilien,fifa_2009
2,6068,Reason Chiloane,ST,25,Orlando Pirates,SÃ¼dafrika,fifa_2009
3,6068,DuÅ¡an AndelkoviÄ,LV,26,Kocaelispor,Serbien,fifa_2009
4,6064,Raul Llorente,LV,22,Deportivo AlavÃ©s,Spanien,fifa_2009
5,6071,Alberto Costa,ZM,23,SC Montpellier,Argentinien,fifa_2009
6,6072,Gary Glen,ST,18,Heart Of Midlothian,Schottland,fifa_2009
7,6072,Ãmer Aysan,RV,26,Ankaraspor,TÃ¼rkei,fifa_2009
8,6075,EusÃ©bio,LAV,22,Fortaleza,Brasilien,fifa_2009
9,6068,TomÃ¡Å¡ Majer,ZDM,25,Bohemians Praha,Tschechische Repub.,fifa_2009
10,6067,TomÃ¡Å¡ Jandzik,RM,23,Bohemians Praha,Slowakei,fifa_2009
11,6066,Miroslav Obermajer,LV,34,Bohemians Praha,Tschechische Repub.,fifa_2009
12,6062,Paquito,MS,26,FC Luzern,Brasilien,fifa_2009
13,6063,Michel SchmÃ¶ller,IV,20,Figueirense,Brasilien,fifa_2009
14,6066,Ifet Taljevic,ZOM,28,Neuchatel,Deutschland,fifa_2009
15,6066,Bruno Aguiar,IV,22,Figueirense,Brasilien,fifa_2009
16,6070,Maurice Junior DalÃ©,ST,23,AJ Auxerre,Frankreich,fifa_2009
17,6065,Luciano MandÃ­,ZOM,22,Ipatinga,Brasilien,fifa_2009
18,6062,Jackson,ZDM,25,Figueirense,Brasilien,fifa_2009
19,6067,Jochen HÃ¶fler,ST,27,FSV Frankfurt,Deutschland,fifa_2009
20,6065,Pape Abdoulaye Coulibaly,TW,20,A.S. Saint-Etienne,Senegal,fifa_2009
21,6065,Yannick de Wit,ZDM,22,FC Volendam,Niederlande,fifa_2009
22,6074,Macedo Novaes,TW,23,SC Bastia,Brasilien,fifa_2009
23,6064,LÃ©o Oliveira,IV,30,Ipatinga,Brasilien,fifa_2009
24,6072,Sinan Ãren,TW,20,EskiÅehirspor,TÃ¼rkei,fifa_2009
25,6066,Thorsten Barg,IV,22,SV Wehen-Taunusstein,Deutschland,fifa_2009
26,6081,Lewis Holtby,ZOM,17,Alemannia Aachen,Deutschland,fifa_2009
27,6065,Negretti,IV,22,N. Recife,Brasilien,fifa_2009
28,6067,Helder,LAV,19,GrÃªmio,Brasilien,fifa_2009
29,6079,Alex Teixeira,RA,18,Vasco Da Gama,Brasilien,fifa_2009
30,6074,Maicon,ST,18,Fluminense,Brasilien,fifa_2009
1,6077,Alan,ST,19,Fluminense,Brasilien,fifa_2009
2,6079,TartÃ¡,ZOM,19,Fluminense,Brasilien,fifa_2009
3,6069,Eduardo ErÃª,ZDM,20,N. Recife,Brasilien,fifa_2009
4,6067,Sandro Manoel,ZDM,20,Ipatinga,Brasilien,fifa_2009
5,6068,Bertin Samuel ZÃ© Ndille,IV,19,Ãrebro SK,Kamerun,fifa_2009
6,6063,Michal Slawuta,TW,31,Ljungskile SK,Polen,fifa_2009
7,6062,Cedomir Zarkovic,LAV,26,Ljungskile SK,Serbien,fifa_2009
8,6070,Barry Maguire,ZM,18,FC Utrecht,Niederlande,fifa_2009
9,6078,Rens Van Eijden,IV,20,PSV Eindhoven,Niederlande,fifa_2009
10,6074,Guillermo Molins,RFL,19,MalmÃ¶ FF,Uruguay,fifa_2009
11,6064,Johan Patriksson,ST,26,Sundsvall,Schweden,fifa_2009
12,6067,Seo Jung Jin,LFL,18,Chon-buk,"Korea, Republik",fifa_2009
13,6066,Hong Jeong Nam,TW,20,Chon-buk,"Korea, Republik",fifa_2009
14,6068,Kim Min Soo,LA,23,Daejeon,"Korea, Republik",fifa_2009
15,6068,Cho Yong Tae,RA,22,Suwon Bluewings,"Korea, Republik",fifa_2009
16,6077,Carlos Augusto Zambrano,LV,19,FC Schalke 04,Peru,fifa_2009
17,6062,Oscar Echeverry,ST,31,New York Red Bulls,Kolumbien,fifa_2009
18,6065,Cristo Dmitri GonzÃ¡lez,ST,18,Tecos UAG,Mexiko,fifa_2009
19,6074,Omar Merlo,LIB,22,Club Atletico River Plate,Argentinien,fifa_2009
20,6067,Carlos Arenas,ST,21,Puebla,Mexiko,fifa_2009
21,6072,James Holland,ZM,19,Newcastle United Jets FC,Australien,fifa_2009
22,6065,Janvier Charles Mbarga,TW,22,Kamerun,Kamerun,fifa_2009
23,6071,Rabiu,ZM,18,Xerez C.D.,Ghana,fifa_2009
24,6065,Lazar JovisiÄ,TW,19,Clube Desportivo Nacional,Serbien,fifa_2009
25,6065,Salino,ZDM,23,Ipatinga,Brasilien,fifa_2009
26,6065,Breno,IV,21,Sp Braga,Brasilien,fifa_2009
27,6067,Omar De JesÃºs,RV,32,Ecuador,Ecuador,fifa_2009
28,6074,Alain Junior OllÃ© OllÃ©,LM,21,Freiburg,Kamerun,fifa_2009
29,6077,Albert Adomah,RFL,20,Barnet,England,fifa_2009
30,6064,Brian Edwards,TW,23,Toronto FC,USA,fifa_2009
1,6066,David Horst,IV,22,Real Salt Lake,USA,fifa_2009
2,6066,Steven Lenhart,ST,22,Columbus Crew,USA,fifa_2009
3,6077,Cueto,ZOM,19,Lech PoznaÅ,Peru,fifa_2009
4,6065,Samuel Di Carmine,ST,19,Queens Park Rangers,Italien,fifa_2009
5,6080,Federico Raul Laurito,ST,18,AS Livorno Calcio,Argentinien,fifa_2009
6,6066,Ibrahim Maaroufi,ZOM,19,FC Twente,Marokko,fifa_2009
7,6076,Weverton,TW,21,Corinthian,Brasilien,fifa_2009
8,6073,Chance Myers,LAV,20,Kansas City Wizards,USA,fifa_2009
9,6062,Bernardo,IV,19,Sevilla AtlÃ©tico F.C.,Kolumbien,fifa_2009
10,6075,Danijel SubotiÄ,ST,19,SV Zulte-Waregem,Schweiz,fifa_2009
11,6066,Jan-Arie Van der Heijden,LM,20,Ajax,Niederlande,fifa_2009
12,6065,Leonardo Henr. Veloso,LV,21,Willem II,Brasilien,fifa_2009
13,6064,Ian Joyce,TW,23,Southend United,USA,fifa_2009
14,6065,Martin Å½ivnÃ½,IV,27,FC Brno,Tschechische Repub.,fifa_2009
15,6065,Eder Pacheco,ST,31,Puebla,Brasilien,fifa_2009
16,6068,Michael D'Agostino,RFL,21,Blackpool,Kanada,fifa_2009
17,6070,Federico Macheda,ST,17,Manchester United,Italien,fifa_2009
18,6078,Lee Hills,LV,18,Crystal Palace,England,fifa_2009
19,6065,Andrej Hesek,ST,27,FK Baumit Jablonec,Slowakei,fifa_2009
20,6063,Frode BjÃ¸rnevik,IV,27,Hamarkameratene,Norwegen,fifa_2009
21,6071,Dudu,ST,23,WisÅa Krakau,Nigeria,fifa_2009
22,6073,Charles Boateng,ZDM,18,Dijon Football CÃ´te-d'Or,Ghana,fifa_2009
23,6067,SÃ©rvulo,TW,22,A. Mineiro,Brasilien,fifa_2009
24,6069,Mariano Martin Donda,ZM,26,Bari,Argentinien,fifa_2009
25,6074,Moreno,IV,23,C.D. Tenerife,Spanien,fifa_2009
26,6074,Fernandinho,ZOM,20,Cruzeiro,Brasilien,fifa_2009
27,6063,Giuliano,ZM,18,ParanÃ¡,Brasilien,fifa_2009
28,6064,Kim Kwang Suk,IV,25,Pohang Steelers,"Korea, Republik",fifa_2009
29,6065,Daniel TchuÅ,LV,32,FC Banik Ostrava,Tschechische Repub.,fifa_2009
30,6066,Francis Laurent,ST,22,Southend United,Frankreich,fifa_2009
1,6068,Nejmeddin Daghfous,ST,21,Mainz,Deutschland,fifa_2009
2,6066,Mano,ZDM,21,CF Belenenses,Portugal,fifa_2009
3,6065,FabrÃ­cio Lopes,IV,24,Naval,Brasilien,fifa_2009
4,6066,Neal Trotman,IV,21,Preston North End,England,fifa_2009
5,6074,Luis Arturo Montes,LFL,22,Pachuca,Mexiko,fifa_2009
6,6065,Marcelo Goianira,ZOM,28,Amadora,Brasilien,fifa_2009
7,6070,Guto,LV,23,Fortaleza,Brasilien,fifa_2009
8,6067,Zegarra,RV,28,BeÅchatÃ³w,Peru,fifa_2009
9,6080,Lefteris Matsoukas,ST,18,Olympiakos,Griechenland,fifa_2009
10,6077,Kyriakos Papadopoulos,IV,16,Olympiakos,Griechenland,fifa_2009
11,6078,Kevin Pezzoni,IV,19,1. FC KÃ¶ln,Deutschland,fifa_2009
12,6064,Mark Staunton,IV,19,Falkirk,Schottland,fifa_2009
13,6064,Carlos Ãlvarez,ST,22,Real Sporting,Spanien,fifa_2009
14,6067,Eros Corradini,TW,19,Grosseto,Italien,fifa_2009
15,6079,Matteo Darmian,IV,18,AC Mailand,Italien,fifa_2009
16,6084,John Bostock,ZM,16,Tottenham Hotspur,England,fifa_2009
17,6068,Basile Camerling,ST,21,A.S. Nancy-Lorraine,Frankreich,fifa_2009
18,6065,Josef GalbavÃ½,ST,27,Bohemians Praha,Tschechische Repub.,fifa_2009
19,6066,Udochukwu Nwoko,ZOM,23,Leixoes SC,Malta,fifa_2009
20,6062,Kim Tae Jin,ZDM,23,Incheon United,"Korea, Republik",fifa_2009
21,6068,Raffaele Bianco,ZM,21,Bari,Italien,fifa_2009
22,6079,Kevin Wolze,ZM,18,VfL Wolfsburg,Deutschland,fifa_2009
23,6067,Josue Ayala,TW,20,Boca Juniors,Argentinien,fifa_2009
24,6065,Martin Fabusz,ST,31,Ruch ChorzÃ³w,Slowakei,fifa_2009
25,6068,Lewwis Spence,LM,20,Wycombe,England,fifa_2009
26,6069,Sergio Zijler,RFL,21,Willem II,Niederlande,fifa_2009
27,6071,Christopher GÃ¤ng,TW,20,Hertha BSC,Deutschland,fifa_2009
28,6074,Bilal ÃubukÃ§u,ZM,21,GenÃ§lerbirligi SK,TÃ¼rkei,fifa_2009
29,6070,Onismor Bhasera,LV,21,Kaizer Chiefs,Simbabwe,fifa_2009
30,6078,Distel Zola,ZDM,19,AS Monaco FC,Frankreich,fifa_2009
1,6070,Emanuele Terranova,IV,21,AS Livorno Calcio,Italien,fifa_2009
2,6077,Tayfun PektÃ¼rk,ZOM,20,TuS Koblenz,Deutschland,fifa_2009
3,6064,Carl Baker,RFL,25,Stockport County,England,fifa_2009
4,6065,Marco Temeroli,TW,22,Rimini,Italien,fifa_2009
5,6078,Gavin Hoyte,RV,18,Arsenal,England,fifa_2009
6,6067,Dario Vidosic,ZOM,21,1. FC NÃ¼rnberg,Australien,fifa_2009
7,6067,Ismael,IV,22,Sevilla AtlÃ©tico F.C.,Spanien,fifa_2009
8,6065,Oumar N'Diaye,IV,23,Vannes OC,Frankreich,fifa_2009
9,6064,Biel Medina,RAV,28,S.D. Eibar,Spanien,fifa_2009
10,6065,Erman KÄ±lÄ±Ã§,LFL,24,FIFA09_31010140,TÃ¼rkei,fifa_2009
11,6074,Simon Zenke,ST,19,RC Strasbourg,Nigeria,fifa_2009
12,6073,Benjamin Schwarz,LAV,22,TSV 1860 MÃ¼nchen,Deutschland,fifa_2009
13,6064,Chico Silva,LV,30,Pacos de Ferreira,Portugal,fifa_2009
14,6065,Fabio Morena,IV,28,FC St. Pauli,Deutschland,fifa_2009
15,6070,Dida,TW,24,Juventude,Brasilien,fifa_2009
16,6077,Kaz Patafta,ZOM,19,Newcastle United Jets FC,Australien,fifa_2009
17,6074,Valentin Stocker,RM,19,FC Basel,Schweiz,fifa_2009
18,6075,Artur Krysiak,TW,19,Birmingham City,Polen,fifa_2009
19,6061,Salvatore Pinna,TW,33,Salerno,Italien,fifa_2009
20,6066,Jakub DziÃ³Åka,IV,27,P. Bytom,Polen,fifa_2009
21,6071,Dragan Paljic,ST,25,1. FC Kaiserslautern,Serbien,fifa_2009
22,6063,Bruno China,ZDM,26,Leixoes SC,Portugal,fifa_2009
23,6065,Arnaud Monney,LV,26,CS Sedan,ElfenbeinkÃ¼ste,fifa_2009
24,6062,Cao Yang,RV,26,VR China,China VR,fifa_2009
25,6073,Erling Knudtzon,RM,19,Lyn,Norwegen,fifa_2009
26,6068,Sim Woo Yun,ST,23,FC Seoul,"Korea, Republik",fifa_2009
27,6066,Ilia Kandelaki,LV,26,SK Sturm Graz,Georgien,fifa_2009
28,6075,Carlos Rincon,IV,21,Ancona,Brasilien,fifa_2009
29,6079,Karim Ait Fana,MS,19,SC Montpellier,Frankreich,fifa_2009
30,6077,Nathan Burns,ST,20,AEK FC,Australien,fifa_2009
1,6064,Tom Pondeljak,ZOM,32,Melbourne Victory FC,Australien,fifa_2009
2,6060,EyjÃ³lfur HÃ¨dinsson,ZM,23,GAIS,Island,fifa_2009
3,6063,Jimmie Augustsson,RM,27,Kalmar IF,Schweden,fifa_2009
4,6062,AndrÃ© Grim,IV,25,Gefle IF,Schweden,fifa_2009
5,6063,Rafael Coelho,ST,20,Figueirense,Brasilien,fifa_2009
6,6070,TomÃ¡Å¡ HrdliÄka,ZDM,26,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2009
7,6070,David Kalivoda,RM,26,FC Brno,Tschechische Repub.,fifa_2009
8,6066,Olof Guterstam,ST,25,Hammarby,Schweden,fifa_2009
9,6068,Peter Å inglÃ¡r,RV,29,WisÅa Krakau,Slowakei,fifa_2009
10,6070,Pavel KoÅ¡Å¥Ã¡l,IV,27,Slovan Liberec,Tschechische Repub.,fifa_2009
11,6063,Tommy LycÃ©n,LM,26,GAIS,Schweden,fifa_2009
12,6071,Michal GaÅ¡parÃ­k,LM,26,FK Teplice,Slowakei,fifa_2009
13,6072,Ivo TÃ¡borskÃ½,RA,23,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2009
14,6066,Nordin Gerzic,MS,24,Ãrebro SK,Bosnien-Herzegowina,fifa_2009
15,6064,Gary Flood,ZDM,22,New England,USA,fifa_2009
16,6065,Aaron Hohlbein,IV,23,Kansas City Wizards,USA,fifa_2009
17,6068,David,ZM,26,Fluminense,Brasilien,fifa_2009
18,6070,Ivo ZboÅ¾Ã­nek,IV,31,Tescoma ZlÃ­n,Tschechische Repub.,fifa_2009
19,6089,Vlastimil VidliÄka,RAV,27,FK Teplice,Tschechische Repub.,fifa_2009
20,6067,TomÃ¡Å¡ Belic,TW,30,FK Teplice,Slowakei,fifa_2009
