id,overall,name,position,age,team,nation,edition
4,6565,Kenny Van Hoevelen,IVRV,28,KV Mechelen,Belgien,fifa_2012
5,6565,Jeon Jae Ho,LVRVLMRM,32,Incheon United,"Korea, Republik",fifa_2012
6,6569,Lee Ho,ZDMZM,26,Ulsan Hyundai,"Korea, Republik",fifa_2012
7,6567,Jonas Borring,LMRMZOMMS,26,FC Midtjylland,Dänemark,fifa_2012
8,6570,Gunnar Nielsen,TW,24,Manchester City,Färöer Inseln,fifa_2012
9,6568,Danny Olsen,RMRFZOMMS,26,FC Midtjylland,Dänemark,fifa_2012
10,6569,Dawid Plizga,RMLMMS,25,J. Białystok,Polen,fifa_2012
11,6565,Rob Jones,IV,31,Sheffield Wed,England,fifa_2012
12,6565,Ma Chul Joon,LVIVLAVLM,30,Jeju United FC,"Korea, Republik",fifa_2012
13,6565,Dariusz Pietrasiak,IVLVRV,31,Wrocław,Polen,fifa_2012
14,6570,Dean Marney,ZMZDMRM,27,Burnley,England,fifa_2012
15,6565,Ned Grabavoy,RMLMZDM,28,Real Salt Lake,USA,fifa_2012
16,6565,Troy Perkins,TW,30,Portland,USA,fifa_2012
17,6565,Chris Wingert,LV,29,Real Salt Lake,USA,fifa_2012
18,6565,Ole Martin Årst,STMS,37,Start,Norwegen,fifa_2012
19,6565,Enrico Kern,STMS,32,Erzgebirge Aue,Deutschland,fifa_2012
20,6571,Hans-Peter Berger,TW,29,Admira,Österreich,fifa_2012
21,6565,Marcel Schreter,MSSTLMZOM,29,Innsbruck,Österreich,fifa_2012
22,6566,Florian Mader,ZMZDMLMZOM,28,FK Austria,Österreich,fifa_2012
23,6565,Søren Jochumsen,TW,35,AC Horsens,Dänemark,fifa_2012
1,6568,Romain Salin,TW,27,C. Funchal,Frankreich,fifa_2012
2,6565,Angelo Iorio,IV,29,Grosseto,Italien,fifa_2012
3,6565,Hany Saïd,IVLVLAV,31,Ägypten,Ägypten,fifa_2012
4,6565,Erik Heijblok,TW,32,AZ Alkmaar,Niederlande,fifa_2012
5,6565,Ruben Schaken,RFLF,29,Feyenoord,Niederlande,fifa_2012
6,6570,Marcin Burkhardt,ZOMZMLMMS,27,J. Białystok,Polen,fifa_2012
7,6565,Tobias Grahn,ZMZOMMS,31,Mjällby AIF,Schweden,fifa_2012
8,6568,Anton Bober,ZMRMZOMRF,28,Krylja Sowetow,Russland,fifa_2012
9,6569,Ruslan NakhushevL,LVIVRVZDM,26,Tom Tomsk,Russland,fifa_2012
10,6565,Spartak Gogniev,STLM,30,FC Krasnodar,Russland,fifa_2012
11,6566,Vasili Khamutowski,TW,33,Amkar Perm,Weißrussland,fifa_2012
12,6565,Valentin Filatov,LVLAVLMZDM,29,FC Rostow,Russland,fifa_2012
13,6566,Anton Rogochiy,IVRV,29,Kuban Krasnodar,Russland,fifa_2012
14,6565,Sergey Volkov,MSST,30,Amkar Perm,Russland,fifa_2012
15,6565,Felipe Sanchón,MSSTLMRM,29,Hércules CF,Spanien,fifa_2012
16,6568,Rubén Pérez,TW,31,Gimnàstic,Spanien,fifa_2012
17,6565,Gorka Larrea,ZDMZM,27,CD Numancia,Spanien,fifa_2012
18,6565,Migue,IVLVRV,31,Girona CF,Spanien,fifa_2012
19,6568,Raúl Cámara,RVRAVLVLAV,27,Xerez CD,Spanien,fifa_2012
20,6565,David García,IVRV,29,UD Las Palmas,Spanien,fifa_2012
21,6565,Matamala,ZMZDM,35,RC Recreativo,Spanien,fifa_2012
22,6565,Mora,IV,30,Hércules CF,Spanien,fifa_2012
23,6567,Dorca,ZDMZM,28,Girona CF,Spanien,fifa_2012
1,6569,Boban Grnčarov,IVRV,29,Lierse SK,Mazedonien,fifa_2012
2,6569,Tobias Rathgeb,ZMZDMLMLAV,29,VfB Stuttgart,Deutschland,fifa_2012
3,6571,Edgaras Cesnauskis,LMLFZOMRM,27,FC Rostow,Litauen,fifa_2012
4,6566,Andy Butler,IVLV,27,Walsall,England,fifa_2012
5,6565,Andy Robinson,LFRFLMZOM,31,Tranmere Rovers,England,fifa_2012
6,6565,Francisco Fonseca,STMS,31,Atlante,Mexiko,fifa_2012
7,6565,Mario Ortiz,MSSTLF,28,Atlante,Mexiko,fifa_2012
8,6566,Yosgart Gutiérrez,TW,30,Cruz Azul,Mexiko,fifa_2012
9,6565,Michael Nelson,IV,31,Scunthorpe Utd,England,fifa_2012
10,6568,Rafael,TW,29,H. Verona,Brasilien,fifa_2012
11,6565,Neil Mellor,STMS,28,Preston,England,fifa_2012
12,6568,Frank Boeckx,TW,24,KAA Gent,Belgien,fifa_2012
13,6565,Jamie McAllister,LVLM,33,Bristol City,Schottland,fifa_2012
14,6565,Choi Eun Sung,TW,40,Daejeon Citizen,"Korea, Republik",fifa_2012
15,6565,Rafael Medina,LAVRAVRMLM,31,Estudiantes,Mexiko,fifa_2012
16,6568,Ignacio Torres,ZDMZMRM,27,San Luis,Mexiko,fifa_2012
17,6568,Roberto Vitiello,RVIV,28,Siena,Italien,fifa_2012
18,6565,Evans Soligo,ZMZDMLMRM,32,Vicenza,Italien,fifa_2012
19,6567,Dean Lewington,LVIV,27,MK Dons,England,fifa_2012
20,6566,James McEveley,LVIVLAV,26,Barnsley,Schottland,fifa_2012
21,6565,José Luis Acciari,ZDMZM,32,Elche CF,Argentinien,fifa_2012
22,6565,Ahmed Ammi,RV,30,ADO Den Haag,Marokko,fifa_2012
23,6565,Ángel,LV,29,AD Alcorcón,Spanien,fifa_2012
1,6566,Mike Magee,LMMSST,26,L.A. Galaxy,USA,fifa_2012
2,6565,Josh Wolff,ST,34,D.C. United,USA,fifa_2012
3,6572,Ko Chang Hyun,ZOMRFRM,27,Ulsan Hyundai,"Korea, Republik",fifa_2012
4,6566,Cho Sung Hwan,IVRV,29,Jeonbuk FC,"Korea, Republik",fifa_2012
5,6566,Park Yong Ho,IV,30,FC Seoul,"Korea, Republik",fifa_2012
6,6565,Hyun Young Min,LVLAVLM,31,FC Seoul,"Korea, Republik",fifa_2012
7,6569,Jo Gook Jung,ST,27,AJ Auxerre,"Korea, Republik",fifa_2012
8,6565,Choi Won Kwon,RVZDMRAV,29,Jeju United FC,"Korea, Republik",fifa_2012
9,6565,Preto,IVRV,32,A. Minas G.,Brasilien,fifa_2012
10,6569,Héctor Font,ZOMRMZM,27,RC Recreativo,Spanien,fifa_2012
11,6566,JuninhoL,ZOMRMZM,28,Daegu FC,Brasilien,fifa_2012
12,6565,David Suarez,STMSRF,32,SC Bastia,Frankreich,fifa_2012
13,6565,Jan Frederiksen,LVIVLM,29,Brøndby IF,Dänemark,fifa_2012
14,6567,Veli Lampi,RVRAVRMIV,27,Finnland,Finnland,fifa_2012
15,6565,Milorad Peković,ZDMZM,34,Greuther Fürth,Montenegro,fifa_2012
16,6565,Giuseppe Gemiti,LVRVLMRM,30,Novara,Deutschland,fifa_2012
17,6567,Daniel Ziebig,LVLM,28,Energie Cottbus,Deutschland,fifa_2012
18,6568,Paul Hayes,STRF,27,Charlton Ath,England,fifa_2012
19,6565,Nassim Akrour,STMS,37,FC Istres,Algerien,fifa_2012
20,6567,Mathieu Béda,IVZDMLV,30,FC Zürich,Frankreich,fifa_2012
21,6565,Luismi Loro,LFZOM,31,Elche CF,Spanien,fifa_2012
22,6565,David Bauzá,ZDMZM,35,SD Huesca,Spanien,fifa_2012
23,6565,Sastre,RVRAV,35,SD Huesca,Spanien,fifa_2012
1,6565,Gaspar,IVLV,32,Córdoba CF,Spanien,fifa_2012
2,6565,Tariq,ST,31,SD Huesca,Spanien,fifa_2012
3,6565,Bram Castro,TW,28,Sint-Truidense,Belgien,fifa_2012
4,6565,Markus Krösche,ZDMRVIV,30,SC Paderborn,Deutschland,fifa_2012
5,6568,Michael Langer,TW,26,FSV Frankfurt,Österreich,fifa_2012
6,6565,Lars Jungnickel,RVZDM,30,Dynamo Dresden,Deutschland,fifa_2012
7,6565,Aleksandar Vuković,ZDMZMZOM,32,Kielce,Serbien,fifa_2012
8,6572,Mahamet Diagouraga,IVRV,27,Modena,Frankreich,fifa_2012
9,6565,Rob Edwards,IV,28,Barnsley,Wales,fifa_2012
10,6565,Adam Drury,LVIV,33,Norwich City,England,fifa_2012
11,6565,Giuseppe Greco,STMS,28,Modena,Italien,fifa_2012
12,6566,Michael Ratajczak,TW,29,F. Düsseldorf,Deutschland,fifa_2012
13,6565,Stefanos Kotsolis,TW,32,Panathinaikos,Griechenland,fifa_2012
14,6565,Frederik Boi,RMRVZOM,29,OHL,Belgien,fifa_2012
15,6565,Logan Pause,ZDMZMRV,30,Chicago Fire,USA,fifa_2012
16,6566,Matt Sparrow,ZMRM,29,Brighton,England,fifa_2012
17,6565,Chris Sedgwick,RMLMRFLF,31,Sheffield Wed,England,fifa_2012
18,6566,Anthony McNamee,LMRMLF,27,MK Dons,England,fifa_2012
19,6568,Adam Johansson,RVRAVLAVLV,28,IFK Göteborg,Schweden,fifa_2012
20,6565,Dennis Sørensen,RMZMRVLM,30,Energie Cottbus,Dänemark,fifa_2012
21,6565,Thomas Rasmussen,LVLM,34,Brøndby IF,Dänemark,fifa_2012
22,6573,Fredrik Stoor,RVLVRAVIV,27,Vålerenga,Schweden,fifa_2012
23,6565,James Chambers,RVLVIV,30,Doncaster,England,fifa_2012
1,6565,Patrik Rosengren,IV,40,Mjällby AIF,Schweden,fifa_2012
2,6565,Peter Ijeh,ST,34,Syrianska,Nigeria,fifa_2012
3,6565,Joachim Standfest,RVRM,31,SK Sturm Graz,Österreich,fifa_2012
4,6565,Kristoffer Vatshaug,RVIVLV,30,Molde FK,Norwegen,fifa_2012
5,6565,Jan Kristiansen,LMLAVZOMRAV,30,Brøndby IF,Dänemark,fifa_2012
6,6565,Koen DaerdenL,LMZMLV,29,Sint-Truidense,Belgien,fifa_2012
7,6565,Tony Sergeant,ZMZOMZDM,34,Cercle Brügge,Belgien,fifa_2012
8,6565,Keith Lasley,ZMRM,31,Motherwell,Schottland,fifa_2012
9,6565,Danny Califf,IV,31,Philadelphia,USA,fifa_2012
10,6565,James Fowler,ZDMZMRV,30,Kilmarnock,Schottland,fifa_2012
11,6565,Peter Delorge,ZDMZMRV,31,Sint-Truidense,Belgien,fifa_2012
12,6565,Archie Thompson,STMS,32,Melb. Victory,Australien,fifa_2012
13,6565,Andrew Webster,IV,29,Hearts,Schottland,fifa_2012
14,6565,Marino Biliškov,IV,35,FC Ingolstadt,Kroatien,fifa_2012
15,6565,Jan-Paul Saeijs,IVRV,33,De Graafschap,Niederlande,fifa_2012
16,6565,Kasey Wehrman,ZDMZMIV,34,Newcastle Jets,Australien,fifa_2012
17,6568,Nicky Hofs,ZMZOMZDM,28,Vitesse,Niederlande,fifa_2012
18,6565,Ian Ashbee,ZDMZMIVRV,34,Preston,England,fifa_2012
19,6565,Hugo Alcântara,IV,32,"UD Leiria, SAD",Brasilien,fifa_2012
20,6565,Clinton Morrison,ST,32,Sheffield Wed,Republik Irland,fifa_2012
21,6565,Bernt Evens,LVIV,32,Cercle Brügge,Belgien,fifa_2012
22,6566,Chris Porter,ST,27,Sheffield Utd,England,fifa_2012
23,6565,Delron Buckley,LMLFZOM,33,Karlsruher SC,Südafrika,fifa_2012
1,6565,Thomas HolmL,ZMZDMRVIV,30,Tromsø IL,Norwegen,fifa_2012
2,6565,Simon Elliott,ZDMZM,37,Chivas USA,Neuseeland,fifa_2012
3,6565,Sebastian Schindzielorz,ZDMZMRMIV,32,VfL Wolfsburg,Deutschland,fifa_2012
4,6565,David Wright,RVZDMLVIV,31,Crystal Palace,England,fifa_2012
5,6565,Mark Kennedy,LVZDMLM,35,Ipswich Town,Republik Irland,fifa_2012
6,6469,Abel Masuero,IVRVLV,23,KRC Genk,Argentinien,fifa_2012
7,6471,Muhamed Subašić,LVLM,23,Dynamo Dresden,Bosnien-Herzegowina,fifa_2012
8,6464,Modibo Kane Diarra,STMS,28,Le Mans FC,Elfenbeinküste,fifa_2012
9,6476,Patrick Vieira,ZOMMS,19,Palmeiras,Brasilien,fifa_2012
10,6472,Cristian Gómez,ZMZDM,22,RCD Espanyol,Spanien,fifa_2012
11,6473,Alexander Ring,ZDM,20,Finnland,Finnland,fifa_2012
12,6472,Plamen Iliev,TW,19,Bulgarien,Bulgarien,fifa_2012
13,6484,Nadir Minotti,ZOMZM,19,Atalanta,Italien,fifa_2012
14,6474,Samson OlaleyeL,ST,22,SC Braga,Nigeria,fifa_2012
15,6467,Carlos Fonseca,STMS,24,F. Santa Maria,Portugal,fifa_2012
16,6476,Luka Krajnc,IVZDM,16,Genoa,Slowenien,fifa_2012
17,6464,Martín Aguirre,ZOM,30,River Plate,Argentinien,fifa_2012
18,6473,Adam Henley,RVLV,17,Blackburn Rvrs,Wales,fifa_2012
19,6476,Valeri Qazaishvili,LFZOM,18,Vitesse,Georgien,fifa_2012
20,6474,Rafinha,ZMRMRAV,22,Rio Ave FC,Brasilien,fifa_2012
21,6470,André Recife,ST,22,CD Nacional,Brasilien,fifa_2012
22,6477,Ruíz de Galarreta,ZM,18,Athletic Bilbao,Spanien,fifa_2012
23,6478,Takashi Inui,ZOMLMRM,23,VfL Bochum,Japan,fifa_2012
1,6475,Abdoulaye BaL,IV,20,Académica,Senegal,fifa_2012
2,6472,Gary Mackay-Steven,LMLF,22,Dundee United,Schottland,fifa_2012
3,6470,Thiaguinho,ZOM,27,A. Goiânia,Brasilien,fifa_2012
4,6469,Brad Rusin,IV,24,HB Køge,USA,fifa_2012
5,6469,Kevin Stöger,ZOM,18,VfB Stuttgart,Österreich,fifa_2012
6,6471,Pascal Breier,ST,19,VfB Stuttgart,Deutschland,fifa_2012
7,6464,Norberto Araujo,IV,32,Ecuador,Ecuador,fifa_2012
8,6471,Marko Jovanović,RVIV,23,W. Krakau,Serbien,fifa_2012
9,6480,Kwang Ryong Pak,ST,18,FC Basel,"Korea, D. V. R.",fifa_2012
10,6470,Cameron Lindsay,RV,18,Blackburn Rvrs,Neuseeland,fifa_2012
11,6477,CerrajeríaL,ZOMZM,22,Real Murcia,Spanien,fifa_2012
12,6468,Yoshiaki Takagi,ZOMRF,18,FC Utrecht,Japan,fifa_2012
13,6472,Amido Baldé,ST,20,Cercle Brügge,Guinea-Bissau,fifa_2012
14,6464,Giuseppe Le Noci,LFRFMSST,29,H. Verona,Italien,fifa_2012
15,6469,Gerardo Gómez,RMRAV,22,Chiapas,Mexiko,fifa_2012
16,6469,Jón Guðni Fjóluson,IVLV,22,Beerschot AC,Island,fifa_2012
17,6472,Diego Albadoro,STLFRFMS,22,Bari,Italien,fifa_2012
18,6467,Samuel Scheimann,LV,23,SBV Excelsior,Israel,fifa_2012
19,6476,Lucas Aveldaño,IV,26,Racing Club,Argentinien,fifa_2012
20,6479,Braian Lluy,RV,22,Racing Club,Argentinien,fifa_2012
21,6469,Bruno Andrade,STMSLFRF,22,Sint-Truidense,Brasilien,fifa_2012
22,6467,Diogo Cunha,RFRM,25,F. Santa Maria,Portugal,fifa_2012
23,6474,Zé Luís,ST,20,SC Braga,Kap Verde,fifa_2012
1,6475,Virgil van Dijk,IVSTRV,20,FC Groningen,Niederlande,fifa_2012
2,6469,Willian Rocha,IVLVZDM,22,A. Minas G.,Brasilien,fifa_2012
3,6468,Wilson Junior,ST,20,Coritiba,Brasilien,fifa_2012
4,6470,Dudu,ZM,20,Coritiba,Brasilien,fifa_2012
5,6470,Luccas Claro,IV,19,Coritiba,Brasilien,fifa_2012
6,6474,Glaycon,TW,22,A. Minas G.,Brasilien,fifa_2012
7,6476,Joe Riley,RVRM,19,Bolton,England,fifa_2012
8,6477,Adam Blakeman,ZMLVLM,19,Bolton,England,fifa_2012
9,6471,Gong Young Sun,MSZOM,24,Chunnam Dragons,"Korea, Republik",fifa_2012
10,6473,Choi Hyun Tae,ZMZDMRV,23,FC Seoul,"Korea, Republik",fifa_2012
11,6467,Miloš Stojčev,ZOMRFLF,24,Sporting KC,Serbien,fifa_2012
12,6468,Kevin Müller,TW,20,Hansa Rostock,Deutschland,fifa_2012
13,6466,Jorge Perlaza,ST,26,Portland,Kolumbien,fifa_2012
14,6477,Daniele Ferri,ST,19,Cesena,Italien,fifa_2012
15,6474,Ziri Hammar,ZOMRMLM,19,AS Nancy,Algerien,fifa_2012
16,6472,Stefano Giacomelli,RFLFMSST,21,Pescara,Italien,fifa_2012
17,6472,Alvaro Rey,RFRMZM,22,Gimnàstic,Spanien,fifa_2012
18,6469,Anthony Ampaipitakwong,RMLMZOM,23,SJ Earthquakes,USA,fifa_2012
19,6468,Rich Balchan,ZDMRVLV,22,Columbus Crew,USA,fifa_2012
20,6464,Adilson,TW,37,C. Nordeste,Brasilien,fifa_2012
21,6468,Chiró N'Toko,IVRV,23,ADO Den Haag,Belgien,fifa_2012
22,6474,Riku RiskiL,RMZOMZM,22,Örebro SK,Finnland,fifa_2012
23,6473,Perry Kitchen,IVZDMRV,19,D.C. United,USA,fifa_2012
1,6478,Ryder Matos,ST,18,Fiorentina,Brasilien,fifa_2012
2,6472,Rok Elsner,ZDMIVZM,25,Wrocław,Slowenien,fifa_2012
3,6471,Tasos Papazoglou,IV,22,Olympiakos CFP,Griechenland,fifa_2012
4,6472,Keegan Ritchie,LVLAVLM,21,Kaizer Chiefs,Südafrika,fifa_2012
5,6482,Sergei Bryzgalov,IVRVLV,18,Spartak Moskau,Russland,fifa_2012
6,6474,Tomáš Kalas,IVRV,18,Vitesse,Tschechische Repub.,fifa_2012
7,6472,Ousmane Sy,MSST,23,Reggio Calabria,Frankreich,fifa_2012
8,6472,Łukasz Teodorczyk,STMS,20,P. Warschau,Polen,fifa_2012
9,6467,Odaïr Fortes,RFRMST,24,Stade Reims,Frankreich,fifa_2012
10,6477,Charis Mavrias,RMZOM,17,Panathinaikos,Griechenland,fifa_2012
11,6468,Denis Thomalla,ST,19,1899 Hoffenheim,Deutschland,fifa_2012
12,6471,Matthieu Fontaine,IVLV,24,Stade Reims,Frankreich,fifa_2012
13,6464,Adilson,ST,29,C. Funchal,Brasilien,fifa_2012
14,6475,Lucas Veronese,TW,20,OGC Nice,Frankreich,fifa_2012
15,6469,Jeffrey Schlupp,STLF,18,Leicester City,Deutschland,fifa_2012
16,6473,Nacho Fernández,IVLV,21,Real Madrid,Spanien,fifa_2012
17,6466,Kim Won Il,IV,24,Pohang Steelers,"Korea, Republik",fifa_2012
18,6472,Marvin Piñón,ZMLMZOM,20,Monterrey,Mexiko,fifa_2012
19,6474,Marko Mitrovic,ST,19,Chelsea,Schweden,fifa_2012
20,6475,GuilhermeL,ZOMZMLV,20,V.Barcelos,Brasilien,fifa_2012
21,6471,Michael Schimpelsberger,RVIV,20,SK Rapid Wien,Österreich,fifa_2012
22,6473,Nicolai Larsen,TW,20,Aalborg BK,Dänemark,fifa_2012
23,6472,Johan Kappelhof,RVLV,21,FC Groningen,Niederlande,fifa_2012
1,6469,Erik Sviatchenko,IVRV,19,FC Midtjylland,Dänemark,fifa_2012
2,6474,Jorge Teixeira,IV,24,FC Zürich,Portugal,fifa_2012
3,6473,Leandro González Pires,IV,19,River Plate,Argentinien,fifa_2012
4,6469,Sergi Gómez,IV,19,FC Barcelona B,Spanien,fifa_2012
5,6472,Luque,ZMLMZOM,21,Atlético Madrid,Spanien,fifa_2012
6,6473,Ricky van Haaren,ZMZOM,20,Feyenoord,Niederlande,fifa_2012
7,6464,Daniele Corti,ZMZDMRMRAV,31,Varese,Italien,fifa_2012
8,6469,Milan Jovanić,TW,26,W. Krakau,Serbien,fifa_2012
9,6469,Wissam Ben Yedder,RMLM,21,Toulouse FC,Frankreich,fifa_2012
10,6470,Dionicio EscalanteL,LVLMLAV,21,Pachuca,Mexiko,fifa_2012
11,6473,Abdoulaye Bamba,RV,21,Dijon FCO,Elfenbeinküste,fifa_2012
12,6472,Kim Min Sik,TW,25,Jeonbuk FC,"Korea, Republik",fifa_2012
13,6484,Alexandr Kozlov,STMS,18,Spartak Moskau,Russland,fifa_2012
14,6466,Jonathan Delaplace,ZMRMZOMRF,25,Zulte-Waregem,Frankreich,fifa_2012
15,6474,Dennis Appiah,IV,19,AS Monaco,Frankreich,fifa_2012
16,6474,Kevin Wattamaleo,ZMZDM,22,SBV Excelsior,Niederlande,fifa_2012
17,6466,Matt Smith,IVZDM,28,Brisbane Roar,Australien,fifa_2012
18,6468,Giovanni Nazareno,LVLMLAV,23,Ecuador,Ecuador,fifa_2012
19,6473,Alexander Domínguez,TW,24,Ecuador,Ecuador,fifa_2012
20,6471,Patrick Mevoungou,ZDMZM,25,Admira,Kamerun,fifa_2012
21,6464,Marcus Ekenberg,ST,31,Mjällby AIF,Schweden,fifa_2012
22,6475,Ibragim Tsallagov,RVRM,20,Krylja Sowetow,Russland,fifa_2012
23,6475,Mathew Ryan,TW,19,Central Coast,Australien,fifa_2012
1,6479,Wilfried Zaha,STRFLF,18,Crystal Palace,Elfenbeinküste,fifa_2012
2,6474,Alessandro Sbaffo,LFZOM,21,Ascoli,Italien,fifa_2012
3,6481,Mark Connolly,IVRVZDM,19,Bolton,Republik Irland,fifa_2012
4,6469,Ivan Franjić,RVRM,23,Brisbane Roar,Australien,fifa_2012
5,6470,Alexander Emenike,LVIV,22,VVV-Venlo,Nigeria,fifa_2012
6,6471,Mark van der Maarel,RVLV,22,FC Utrecht,Niederlande,fifa_2012
7,6468,Alessandro Bernardini,IVRV,24,Livorno,Italien,fifa_2012
8,6476,Acosty,ST,19,Fiorentina,Ghana,fifa_2012
9,6469,Aaron Martin,IVRV,21,Southampton,England,fifa_2012
10,6479,Tom Eaves,ST,19,Bolton,England,fifa_2012
11,6469,Eric Alexander,ZMZOMRM,23,Portland,USA,fifa_2012
12,6468,Mouhamadou Traoré,STMS,25,Lubin,Senegal,fifa_2012
13,6474,Serge Aurier,RVLVIV,18,RC Lens,Frankreich,fifa_2012
14,6478,Enzo RéaleL,ZMZOMRMLM,19,US Boulogne,Frankreich,fifa_2012
15,6470,Gilles Daniel Mbang Ondo,STMS,25,Stabaek Fotball,Gabun,fifa_2012
16,6466,Mohamed El-Gabbas,LFRFST,24,Lierse SK,Ägypten,fifa_2012
17,6471,DanielL,RVRAV,20,A.Florianópolis,Brasilien,fifa_2012
18,6480,Sandro Wieser,LMZMZOM,18,FC Basel,Liechtenstein,fifa_2012
19,6480,Emmanuel Mayuka,STLFMS,20,BSC Young Boys,Sambia,fifa_2012
20,6470,Umaru Bangura,ZMZDMRMIV,23,FK Haugesund,Sierra Leone,fifa_2012
21,6472,Chiukepo Msowoya,STMS,22,Orlando Pirates,Malawi,fifa_2012
22,6468,Quincy Antipas,STMS,27,SønderjyskE,Simbabwe,fifa_2012
23,6471,Mauricio Saucedo,STLFMSZOM,26,Vit. Guimarães,Bolivien,fifa_2012
1,6472,Wahbi Khazri,ZOMMS,20,SC Bastia,Frankreich,fifa_2012
2,6471,Romain Dedola,ZOMZMRMLM,22,FC Ingolstadt,Frankreich,fifa_2012
3,6468,LaguardiaL,IVRV,21,UD Las Palmas,Spanien,fifa_2012
4,6469,Kevin Gomis,IVRVZDM,22,OGC Nice,Frankreich,fifa_2012
5,6475,André Almeida,RVZMZDM,20,"UD Leiria, SAD",Portugal,fifa_2012
6,6472,Antonio Marino,IVLV,23,Reggio Calabria,Italien,fifa_2012
7,6470,Uriel ÁlvarezL,IVRV,21,Puebla,Mexiko,fifa_2012
8,6471,EscassiL,ZMZDM,22,Hércules CF,Spanien,fifa_2012
9,6468,Adriano,RMRAVRVZOM,23,A. Goiânia,Brasilien,fifa_2012
10,6471,Joe Mason,STZOMMS,20,Cardiff City,Republik Irland,fifa_2012
11,6473,Ádám Kovácsik,TW,20,Reggio Calabria,Ungarn,fifa_2012
12,6473,Kai Schwertfeger,RVLVIV,22,F. Düsseldorf,Deutschland,fifa_2012
13,6471,Rueda,ZMZOMRMZDM,23,Xerez CD,Spanien,fifa_2012
14,6474,David Wotherspoon,RMLM,19,Hibernian,Schottland,fifa_2012
15,6475,Manuel Gavilán,STMS,19,Bologna,Spanien,fifa_2012
16,6465,Davide Gavazzi,RMLM,25,Vicenza,Italien,fifa_2012
17,6479,Fraser Fyvie,ZM,18,Aberdeen,Schottland,fifa_2012
18,6473,Tom Lees,IVRVLV,20,Leeds United,England,fifa_2012
19,6476,Sebastián Gallegos,ZOMMS,19,Atlético Madrid,Uruguay,fifa_2012
20,6477,Marco Ruzittu,TW,20,Cagliari,Italien,fifa_2012
21,6469,Soufiane Dadda,LFST,21,VVV-Venlo,Niederlande,fifa_2012
22,6475,Yassine Jebbour,ZDMIVRVLV,20,Stade Rennes,Frankreich,fifa_2012
23,6476,Rafael Romo,TW,21,Udinese,Venezuela,fifa_2012
1,6473,Artur Yusupov,ZM,22,Dynamo Moskau,Russland,fifa_2012
2,6467,Gaël Germany,LV,28,AC Arles,Frankreich,fifa_2012
3,6464,Ibrahima Gueye,IVZDM,33,Sport. Lokeren,Senegal,fifa_2012
4,6469,Gaëtan Charbonnier,STMS,22,Angers SCO,Frankreich,fifa_2012
5,6472,Kevin Vogt,ZDMZM,19,VfL Bochum,Deutschland,fifa_2012
6,6469,Marc Mateu,ZMZOMZDM,21,Levante UD,Spanien,fifa_2012
7,6472,Shane DuffyL,IVRV,19,Scunthorpe Utd,Republik Irland,fifa_2012
8,6470,Sambou Yatabaré,ZMZOMZDMMS,22,AS Monaco,Mali,fifa_2012
9,6471,Stanislav Namaşco,TW,24,Spartak Nalchik,Moldawien,fifa_2012
10,6469,Marvin Plattenhardt,LV,19,1. FC Nürnberg,Deutschland,fifa_2012
11,6471,Juan Villar,RFRMMSST,23,RC Recreativo,Spanien,fifa_2012
12,6470,Felipe,STMSZOM,24,C. Nordeste,Brasilien,fifa_2012
13,6472,Sergio Padt,TW,21,KAA Gent,Niederlande,fifa_2012
14,6482,Gary Gardner,ZMZOM,19,Aston Villa,England,fifa_2012
15,6472,Marco D'Alessandro,RMRFLF,20,H. Verona,Italien,fifa_2012
16,6478,Park Jun Tae,MSST,21,Incheon United,"Korea, Republik",fifa_2012
17,6466,Kim Young Sin,RFRMZOMZDM,25,Jeju United FC,"Korea, Republik",fifa_2012
18,6469,Diego Arismendi,ZMZDMRM,23,Stoke City,Uruguay,fifa_2012
19,6464,Kim Young Hoo,STZOM,28,Gangwon FC,"Korea, Republik",fifa_2012
20,6472,Maya Yoshida,IV,23,VVV-Venlo,Japan,fifa_2012
21,6479,Mats Rits,ZOMZM,18,Ajax,Belgien,fifa_2012
22,6469,Genaro Snijders,LF,22,Vitesse,Niederlande,fifa_2012
23,6478,Fabrice Nsakala,LVZDMLM,21,ES Troyes,Frankreich,fifa_2012
1,6477,Etzaz Hussain,ZOMLFLMZM,18,Fredrikstad FK,Norwegen,fifa_2012
2,6474,Marc Hornschuh,IVZDMRV,20,Bor. Dortmund,Deutschland,fifa_2012
3,6471,Sean Johnson,TW,22,Chicago Fire,USA,fifa_2012
4,6480,Jeroen ZoetL,TW,20,RKC Waalwijk,Niederlande,fifa_2012
5,6470,SheslonL,RVIVRAV,24,A. Minas G.,Brasilien,fifa_2012
6,6477,Håvard Nielsen,STMSRFZOM,18,Vålerenga,Norwegen,fifa_2012
7,6467,Michail AntonioL,RFLFRM,21,Colchester,England,fifa_2012
8,6472,Stefan Strandberg,IVZDMZM,21,Vålerenga,Norwegen,fifa_2012
9,6464,Dikgang Mabalane,RFRMZM,31,Orlando Pirates,Südafrika,fifa_2012
10,6468,Michael Stephens,LMRMZM,22,L.A. Galaxy,USA,fifa_2012
11,6469,Graham Zusi,ZMZOMRFLF,25,Sporting KC,USA,fifa_2012
12,6470,Daniel Powell,RFLFSTZOM,20,MK Dons,England,fifa_2012
13,6468,Sam Cronin,ZDMZMRM,24,SJ Earthquakes,USA,fifa_2012
