id,overall,name,position,age,team,nation,edition
20,6374,Will Johnson,ST,19,SC Heerenveen,Kanada,fifa_2007
21,6368,Magnus Myklebust,ST,21,LillestrÃ¸m SK,Norwegen,fifa_2007
22,6367,Jochen Vanarwegen,MS,20,KVC Westerlo,Belgien,fifa_2007
23,6365,Sandro Hiroshi,MS,26,Chunnam Dragons,Brasilien,fifa_2007
24,6377,JosÃ© AntÃ´nio GalvÃ£o,ST,24,AtlÃ©tico Mineiro,Brasilien,fifa_2007
25,6363,Da Silva C,ST,30,Jeju FC,Brasilien,fifa_2007
26,6371,Ãngelo,ZDM,25,Fluminense,Brasilien,fifa_2007
27,6376,Sandro Goiano,ZM,33,Gremio,Brasilien,fifa_2007
28,6369,Marek KrejÄÃ­,ST,25,SV Wacker Burghausen,Slowakei,fifa_2007
29,6362,TÃ©bar,ZM,20,Real Madrid B,Spanien,fifa_2007
30,6367,Diego LeÃ³n,LM,22,Grasshoppers ZÃ¼rich,Spanien,fifa_2007
1,6372,CobeÃ±o,TW,24,Sevilla F.C.,Spanien,fifa_2007
2,6380,Leon Barnett,IV,20,Luton Town,England,fifa_2007
3,6369,Ismael ValadÃ©z,ST,23,Toluca,Mexiko,fifa_2007
4,6369,Paul Henderson,TW,30,Leicester City,Australien,fifa_2007
5,6375,Grant Leadbitter,ZM,20,Sunderland,England,fifa_2007
6,6371,Dominic Blizzard,ZDM,22,Watford,England,fifa_2007
7,6366,Tim Matthys,ST,22,Sv Zulte-Waregem,Belgien,fifa_2007
8,6368,Davide ArigÃ²,ZM,21,Messina,Italien,fifa_2007
9,6376,Djamel Abnoun,ZM,20,AC Ajaccio,Frankreich,fifa_2007
10,6389,Arturo Lupoli,ST,19,Derby County,Italien,fifa_2007
11,6366,Pedro Santos,ZM,30,Naval,Portugal,fifa_2007
12,6369,Roberto Vargas,ZDM,21,Morelia,Mexiko,fifa_2007
13,6365,Evaldo,LAV,24,MarÃ­timo,Brasilien,fifa_2007
14,6386,Matthew Bates,IV,19,Middlesbrough,England,fifa_2007
15,6365,Ferne Snoyl,LV,21,N.E.C. Nijmegen,Niederlande,fifa_2007
16,6370,Colin Doyle,TW,21,Birmingham City,Republik Irland,fifa_2007
17,6378,David Jones,ZM,21,Manchester United,England,fifa_2007
18,6363,DÃ©sirÃ© Mbonabucya,ST,29,St.-Truidense VV,Ruanda,fifa_2007
19,6363,Craig Ireland,IV,30,Falkirk,Schottland,fifa_2007
20,6374,Lenny Pidgeley,TW,22,Millwall,England,fifa_2007
21,6372,Henrico Drost,IV,19,SC Heerenveen,Niederlande,fifa_2007
22,6365,Arnar FÃ¸rsund,IV,20,Sandefjord Fotball,Norwegen,fifa_2007
23,6370,Felipe Alves,ZDM,24,ParanÃ¡,Brasilien,fifa_2007
24,6372,Dieter Van Tornhout,ST,21,Roda JC,Belgien,fifa_2007
25,6368,Glenn Verbauwhede,TW,21,Club Brugge Kv,Belgien,fifa_2007
26,6364,Giovanni Foderaro,ST,21,Hellas Verona,Italien,fifa_2007
27,6372,Javi GarcÃ­a,ZM,19,Real Madrid B,Spanien,fifa_2007
28,6364,Juan Montano,ZDM,26,Tigres,Mexiko,fifa_2007
29,6368,JosÃ© GonÃ§alves,LV,20,Heart Of Midlothian,Portugal,fifa_2007
30,6361,Jimmy Tamandi,RAV,26,AIK Solna,Schweden,fifa_2007
1,6364,Antonio Aquilanti,RV,20,Pescara,Italien,fifa_2007
2,6366,Amaral,RV,28,Belenenses,Brasilien,fifa_2007
3,6371,Ian Black,ZM,21,Inverness CT,Schottland,fifa_2007
4,6364,Gabriele Graziani,ST,31,Mantova,Italien,fifa_2007
5,6363,Michael Krohn-Dehli,RM,23,Ajax,DÃ¤nemark,fifa_2007
6,6364,SÃ¶lvi Ottesen,IV,22,DjurgÃ¥rdens IF,Island,fifa_2007
7,6368,CÃ©sar Santin,ZOM,25,Kalmar,Mexiko,fifa_2007
8,6368,Juan Carlos LeaÃ±o,IV,28,Tecos UAG,Mexiko,fifa_2007
9,6364,Fernando Espinosa,ZDM,23,U.N.A.M.,Mexiko,fifa_2007
10,6367,Richard Suriano,RV,24,Istres,Frankreich,fifa_2007
11,6366,Mark Burchill,ST,26,Dunfermline Athletic,Schottland,fifa_2007
12,6366,Scott Barron,LV,20,Ipswich Town,England,fifa_2007
13,6370,Gelson Fernandes,ZDM,19,FC Sion,Kap Verde,fifa_2007
14,6371,SÃ©bastien Meoli,IV,26,FC Sion,Italien,fifa_2007
15,6364,Konrad GoÅoÅ,ZM,23,WisÅa KrakÃ³w,Polen,fifa_2007
16,6366,Egon Wisniowski,IV,21,St.-Truidense VV,Belgien,fifa_2007
17,6366,Nuno Piloto,RFL,24,Coimbra,Portugal,fifa_2007
18,6374,Julian Bennett,IV,21,Nottingham Forest,England,fifa_2007
19,6370,Djamel Mesbah,LM,21,FC Aarau,Frankreich,fifa_2007
20,6367,Pablo Bonells,RA,20,U.N.A.M.,Mexiko,fifa_2007
21,6372,EfraÃ­n Velarde,LAV,20,U.N.A.M.,Mexiko,fifa_2007
22,6370,Josh Low,RFL,27,Leicester City,Wales,fifa_2007
23,6364,Miroslav MatuÅ¡oviÄ,ST,25,AC Sparta Praha,Tschechische Repub.,fifa_2007
24,6372,Douglas Sequeira,ZDM,29,Real Salt Lake,Costa Rica,fifa_2007
25,6363,Gerard Nash,IV,20,Ipswich Town,Republik Irland,fifa_2007
26,6368,Marcos Leandro,TW,24,ParanÃ¡,Brasilien,fifa_2007
27,6369,Goran Maric,ST,22,Ud Las Palmas,Serbien,fifa_2007
28,6365,Won Jong Duk,TW,29,FC Seoul,"Korea, Republik",fifa_2007
29,6363,Edson Braafheid,LM,23,FC Utrecht,Niederlande,fifa_2007
30,6386,Franck Dja DjÃ©djÃ©,ST,20,Grenoble Foot 38,Frankreich,fifa_2007
1,6365,Yvan Bourgis,IV,26,Stade Brestois 29,Frankreich,fifa_2007
2,6372,Thomas WÃ¶rle,ZDM,24,Kickers Offenbach,Deutschland,fifa_2007
3,6371,Philipp Pentke,TW,21,TSV 1860 Munich,Deutschland,fifa_2007
4,6371,Carlos BalcÃ¡zar,ZM,25,Atlas,Mexiko,fifa_2007
5,6368,Marcus Nwambo MokakÃ©,ST,24,Cs Sedan-Ardennes,Kamerun,fifa_2007
6,6368,Jorge AlmirÃ³n,ZDM,35,QuerÃ©taro,Argentinien,fifa_2007
7,6375,Rachid Bouaouzan,RFL,22,Sparta Rotterdam,Niederlande,fifa_2007
8,6378,Jakub RzeÅºniczak,IV,19,Widzew ÅÃ³dÅº,Polen,fifa_2007
9,6364,Karim Fellahi,ZOM,31,Excelsior Mouscron,Frankreich,fifa_2007
10,6368,Carlitos,RFL,23,FC Sion,Portugal,fifa_2007
11,6370,Hamed Namouchi,ZOM,22,Lorient,Tunesien,fifa_2007
12,6380,Lewis Buxton,IV,22,Stoke City,England,fifa_2007
13,6364,Joao Paulo,ZOM,23,C. Krakow,Brasilien,fifa_2007
14,6372,Ãlvaro SaborÃ­o,ST,24,FC Sion,Costa Rica,fifa_2007
15,6364,Lee Sang Tae,RM,29,Gyeongnam FC,"Korea, Republik",fifa_2007
16,6365,Kim Jin Yong,MS,23,Gyeongnam FC,"Korea, Republik",fifa_2007
17,6365,Lee Gwang Suk,TW,31,Chonbuk Motors,"Korea, Republik",fifa_2007
18,6364,Kim Yong Hei,LM,27,Gwangju Sangmu,"Korea, Republik",fifa_2007
19,6362,Hwang Sun Pil,IV,25,Daegu FC,"Korea, Republik",fifa_2007
20,6365,Kim Tae Soo,ZDM,25,Chunnam Dragons,"Korea, Republik",fifa_2007
21,6365,Min Young Ki,IV,30,Daejon Citizen,"Korea, Republik",fifa_2007
22,6367,Rob Jones,IV,26,Hibernian,England,fifa_2007
23,6366,Bernardo,TW,27,Tenerife,Spanien,fifa_2007
24,6372,Sergio,IV,21,Real Madrid B,Spanien,fifa_2007
25,6369,Patrick Ogunsoto,ST,23,KVC Westerlo,Nigeria,fifa_2007
26,6362,Ma Chul Jun,LV,25,Jeju FC,"Korea, Republik",fifa_2007
27,6373,Chad Marshall,IV,22,Columbus Crew,USA,fifa_2007
28,6365,Paul Reid,IV,24,Barnsley,England,fifa_2007
29,6364,Marco Nijs,LFL,26,St.-Truidense VV,Belgien,fifa_2007
30,6366,Henrik Kildentoft,IV,21,BrÃ¸ndby IdrÃ¦tsforening,DÃ¤nemark,fifa_2007
1,6365,Jurgen Sierens,TW,30,KSV Roeselare,Belgien,fifa_2007
2,6369,Kim Christensen,TW,27,Football Club NordsjÃ¦lland,DÃ¤nemark,fifa_2007
3,6366,Mads Rieper,IV,33,AC Horsens,DÃ¤nemark,fifa_2007
4,6366,Joakim Jensen,IV,32,Hammarby IF,Schweden,fifa_2007
5,6378,David Hamed,RV,32,Cs Sedan-Ardennes,Frankreich,fifa_2007
6,6364,Fabrice Colleau,ZDM,29,Amiens SCF,Frankreich,fifa_2007
7,6371,Ferhat KiskanÃ§,LFL,24,Rot-Weiss Essen,TÃ¼rkei,fifa_2007
8,6368,Jens Kern,TW,23,SV Wacker Burghausen,Deutschland,fifa_2007
9,6364,Ali Boulebda,MS,26,CrÃ©teil,Algerien,fifa_2007
10,6369,Amir Shapourzadeh,MS,23,FC Hansa Rostock,Iran,fifa_2007
11,6365,Vagelis Nastos,RV,25,Vicenza,Griechenland,fifa_2007
12,6370,Avery John,LV,31,New England,Trinidad und Tobago,fifa_2007
13,6377,Adriano ZancopÃ©,TW,34,Treviso,Italien,fifa_2007
14,6366,Massimo Loviso,RM,22,Bologna,Italien,fifa_2007
15,6366,Ruud Berger,ZOM,26,RKC Waalwijk,Niederlande,fifa_2007
16,6365,Marnix Smit,RV,30,Heracles Almelo,Niederlande,fifa_2007
17,6363,Mark Looms,LV,24,Heracles Almelo,Niederlande,fifa_2007
18,6369,Piotr Dziewicki,IV,27,Antalyaspor,Polen,fifa_2007
19,6372,Dariusz Dudka,LV,22,WisÅa KrakÃ³w,Polen,fifa_2007
20,6368,Raoul Kouakou,IV,26,MalmÃ¶ FF,ElfenbeinkÃ¼ste,fifa_2007
21,6368,Dariusz Romuzga,IV,35,WisÅa PÅock,Polen,fifa_2007
22,6367,RadosÅaw Matusiak,ST,24,BeÅchatÃ³w,Polen,fifa_2007
23,6364,Patryk RachwaÅ,ZM,25,WisÅa PÅock,Polen,fifa_2007
24,6369,Robert Gubiec,TW,27,WisÅa PÅock,Polen,fifa_2007
25,6367,Bartosz Ålusarski,ST,24,UniÃ£o Leiria,Polen,fifa_2007
26,6366,MichaÅ GoliÅski,ZOM,25,Grodzisk Wielkopolski,Polen,fifa_2007
27,6368,Grzegorz Fonfara,RV,23,BeÅchatÃ³w,Polen,fifa_2007
28,6365,Marcin Bojarski,RM,29,C. Krakow,Polen,fifa_2007
29,6363,Sebastian Przyrowski,TW,24,Grodzisk Wielkopolski,Polen,fifa_2007
30,6372,Adrian Sikora,ST,26,Grodzisk Wielkopolski,Polen,fifa_2007
1,6368,Radoslav Batak,IV,29,Ankaraspor,Serbien,fifa_2007
2,6375,Nerijus Barasa,ZDM,28,Heart Of Midlothian,Litauen,fifa_2007
3,6382,Contreras,TW,34,Real Betis,Spanien,fifa_2007
4,6362,RaÃºl,LM,22,Sporting GijÃ³n,Spanien,fifa_2007
5,6373,Negredo,MS,21,Real Madrid B,Spanien,fifa_2007
6,6376,Momo,LFL,24,Racing de Santander,Spanien,fifa_2007
7,6369,CastiÃ±eiras,IV,27,Tenerife,Spanien,fifa_2007
8,6365,Nacho Garro,ZOM,25,Ud Las Palmas,Spanien,fifa_2007
9,6370,Dealbert,IV,23,CastellÃ³n,Spanien,fifa_2007
10,6370,Manolo,RM,26,Tarragona,Spanien,fifa_2007
11,6363,Alexandre,ZOM,29,Lorca Deportiva,Brasilien,fifa_2007
12,6362,Mairata,RV,27,AlmerÃ­a,Spanien,fifa_2007
13,6367,Ronny Hodel,LV,23,BSC Young Boys,Schweiz,fifa_2007
14,6366,Oscar Wendt,LAV,20,Football Club KÃ¸benhavn,Schweden,fifa_2007
15,6371,Magnus Johansson,RV,34,IFK GÃ¶teborg,Schweden,fifa_2007
16,6366,Ramazan TunÃ§,IV,30,Ankaraspor,TÃ¼rkei,fifa_2007
17,6366,Ä°brahim Ãelik,LAV,26,Denizlispor,TÃ¼rkei,fifa_2007
18,6367,Ä°lyas Kahraman,LM,30,Antalyaspor,TÃ¼rkei,fifa_2007
19,6368,Sercan BilinÃ§ GÃ¼venisik,ST,26,FC Carl Zeiss Jena,TÃ¼rkei,fifa_2007
20,6367,Mustafa Er,LM,26,Konyaspor,TÃ¼rkei,fifa_2007
21,6369,Erman Ergin,ZDM,25,Konyaspor,TÃ¼rkei,fifa_2007
22,6366,Francisco Neri,ST,30,Schaffhausen,Brasilien,fifa_2007
23,6365,Tayfun TÃ¼rkmen,ST,28,Konyaspor,TÃ¼rkei,fifa_2007
24,6369,Faruk Bayar,LM,26,Gaziantepspor,TÃ¼rkei,fifa_2007
25,6369,Hasan Yurt,RV,28,Sivasspor,TÃ¼rkei,fifa_2007
26,6367,Hakan Bayraktar,ZDM,30,Sivasspor,TÃ¼rkei,fifa_2007
27,6366,Ä°brahim Ege,ZDM,23,Denizlispor,TÃ¼rkei,fifa_2007
28,6369,Mehmet Nas,RM,26,GenÃ§lerbirligi SK,TÃ¼rkei,fifa_2007
29,6366,Erjon Bogdani,ST,29,Siena,Albanien,fifa_2007
30,6365,Dennis Flinta,MS,22,Silkeborg,DÃ¤nemark,fifa_2007
1,6368,Tomas Dosek,MS,27,WisÅa PÅock,Tschechische Repub.,fifa_2007
2,6372,Todor Yanchev,ZDM,30,Randers FC,Bulgarien,fifa_2007
3,6378,Zlatko Dedic,RA,22,Parma,Slowenien,fifa_2007
4,6369,Matej Mavric,IV,27,Molde FK,Slowenien,fifa_2007
5,6366,Luca Mazzoni,TW,22,Livorno,Italien,fifa_2007
6,6365,Andy Butler,IV,22,Scunthorpe United,England,fifa_2007
7,6371,Andy Robinson,ZOM,26,Swansea City,England,fifa_2007
8,6367,Alan Gow,MS,23,Falkirk,Schottland,fifa_2007
9,6368,RenÃ© Muzola Makondele,LFL,24,Gefle IF,Kongo,fifa_2007
10,6373,Anatoli Gerk,ZOM,21,FC Twente,Russland,fifa_2007
11,6372,Michele Anaclerio,RV,24,Bari,Italien,fifa_2007
12,6365,Joo Seung Jin,LAV,31,Daejon Citizen,"Korea, Republik",fifa_2007
13,6365,Kim Hyeon Su,IV,33,Chonbuk Motors,"Korea, Republik",fifa_2007
14,6365,Park Kyu Sun,LFL,25,Ulsan Horang-I,"Korea, Republik",fifa_2007
15,6363,Song Jung Hyeon,ZOM,30,Chunnam Dragons,"Korea, Republik",fifa_2007
16,6379,Neil Austin,RV,23,Barnsley,England,fifa_2007
17,6365,Adnan Mravac,IV,24,SV Mattersburg,Kroatien,fifa_2007
18,6371,Gilberto Adame,IV,34,Tecos UAG,Mexiko,fifa_2007
19,6367,JoÃ£o Paulo,MS,26,PaÃ§os de Ferreira,Portugal,fifa_2007
20,6368,Carlos Alberto SÃ¡nchez,RV,26,San Luis,Mexiko,fifa_2007
21,6368,Luca Rigoni,ZM,21,Vicenza,Italien,fifa_2007
22,6366,Daniele Di Donato,ZDM,29,Arezzo,Italien,fifa_2007
23,6378,Danny Buijs,RM,24,FC Groningen,Niederlande,fifa_2007
24,6370,CacÃ¡,ZOM,23,Aalborg Boldklub,Brasilien,fifa_2007
25,6366,Sousa,RV,28,Belenenses,Portugal,fifa_2007
26,6371,RenÃ© Van Dieren,ZDM,25,Excelsior,Niederlande,fifa_2007
27,6365,Dean Leacock,IV,22,Derby County,England,fifa_2007
28,6366,Chris Clark,LM,25,Aberdeen,Schottland,fifa_2007
29,6372,Darren Potter,ZM,21,Wolverhampton,Republik Irland,fifa_2007
30,6371,SÃ©bastien GrÃ©gori,ZM,25,CrÃ©teil,Frankreich,fifa_2007
1,6364,Yann Dobo,LAV,28,CrÃ©teil,Frankreich,fifa_2007
2,6365,Diego Cavalieri,TW,23,Palmeiras,Brasilien,fifa_2007
3,6381,Sebastian Kneissl,ST,23,SV Wacker Burghausen,Deutschland,fifa_2007
4,6366,Domenico Maietta,ZM,24,Crotone,Italien,fifa_2007
5,6369,Yacine Bezzaz,LM,25,Valenciennes FC,Algerien,fifa_2007
6,6364,Daniele Degano,ST,23,Piacenza,Italien,fifa_2007
7,6376,Erminio Rullo,ZM,23,Lecce,Italien,fifa_2007
8,6382,Ezio Brevi,ZM,36,Siena,Italien,fifa_2007
9,6366,Gianluca Grava,IV,29,Napoli,Italien,fifa_2007
10,6363,Francesco Parravicini,IV,24,Palermo,Italien,fifa_2007
11,6364,Roberto Chiappara,RM,32,Treviso,Italien,fifa_2007
12,6376,Brian Carroll,ZDM,25,D.C. United,USA,fifa_2007
13,6364,Daniele Daino,RV,29,Bologna,Italien,fifa_2007
14,6369,Mirco Poloni,ZM,31,Albinoleffe,Italien,fifa_2007
15,6362,Filippo Carobbio,LM,26,Reggina Calcio,Italien,fifa_2007
16,6376,Ramon Zomer,IV,23,FC Twente,Niederlande,fifa_2007
17,6368,Mounir Diane,ZM,24,RC Lens,Marokko,fifa_2007
18,6365,Cho Se Kwon,LV,28,Ulsan Horang-I,"Korea, Republik",fifa_2007
19,6366,Seo Dong Won,ZM,31,Seongnam Ilhwa Chunma,"Korea, Republik",fifa_2007
20,6364,Kim Gyeong Ryang,ZDM,32,Chonbuk Motors,"Korea, Republik",fifa_2007
21,6364,Lee Jun Yeong,MS,23,Incheon United,"Korea, Republik",fifa_2007
22,6366,Jung Sung Hun,MS,27,Daejon Citizen,"Korea, Republik",fifa_2007
23,6369,Choi Won Kwon,ZDM,24,FC Seoul,"Korea, Republik",fifa_2007
24,6367,Lim Gwan Sik,ZOM,31,Busan I'Park,"Korea, Republik",fifa_2007
25,6364,Esben Hansen,ZDM,25,Odense Boldklub,DÃ¤nemark,fifa_2007
26,6375,Dean Bowditch,MS,20,Ipswich Town,England,fifa_2007
27,6365,Mohamed Diallo,ZM,23,FC Sion,ElfenbeinkÃ¼ste,fifa_2007
28,6372,StÃ©phane N'Guema,RFL,21,Rennes,Gabun,fifa_2007
29,6367,Emil Hallfredsson,LM,22,MalmÃ¶ FF,Island,fifa_2007
30,6362,Ãmer AteÅ,IV,25,Kayseri Erciyesspor,TÃ¼rkei,fifa_2007
1,6365,GÃ¶khan Bozkaya,MS,25,Sivasspor,TÃ¼rkei,fifa_2007
2,6369,Burak AkdiÅ,ST,29,Bursaspor,TÃ¼rkei,fifa_2007
3,6371,Adem KoÃ§ak,LM,23,Ankaraspor,TÃ¼rkei,fifa_2007
4,6368,Hakan Kutlu,IV,34,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2007
5,6368,Tufan Esin,ST,26,Vestel Manisaspor,TÃ¼rkei,fifa_2007
6,6367,Serdal Kurt,ZDM,28,Sakaryaspor,TÃ¼rkei,fifa_2007
7,6369,Levent Kayatekin,IV,27,Sakaryaspor,TÃ¼rkei,fifa_2007
8,6369,Guiseppe Gemiti,LFL,25,Piacenza,Deutschland,fifa_2007
9,6367,Yilmaz ÃrtÃ¼lÃ¼,RA,26,SC Paderborn 07,TÃ¼rkei,fifa_2007
10,6366,Oliver Kirch,RV,24,Monchengladbach,Deutschland,fifa_2007
11,6367,Daniele Amerini,RM,34,Reggina Calcio,Italien,fifa_2007
12,6369,Hugh Murray,ZM,27,St Mirren,Schottland,fifa_2007
13,6369,Simon Lappin,LM,23,St Mirren,Schottland,fifa_2007
14,6388,Ian Henderson,MS,21,Norwich City,England,fifa_2007
15,6366,Collin Samuel,ST,25,Dundee United,Trinidad und Tobago,fifa_2007
16,6366,BjÃ¶rn Hertl,IV,30,SV Wacker Burghausen,Deutschland,fifa_2007
17,6368,Scott Thomson,IV,34,Dunfermline Athletic,Schottland,fifa_2007
18,6365,Gilbert Bayiha-N'Djema,TW,27,Grenoble Foot 38,Frankreich,fifa_2007
19,6365,Yannick Zambernardi,IV,28,Istres,Frankreich,fifa_2007
20,6364,Didier Neumann,LM,29,Montpellier HSC,Frankreich,fifa_2007
21,6367,Richard Trivino,TW,29,CrÃ©teil,Frankreich,fifa_2007
22,6368,Mamadou Seck,IV,27,Le Havre AC,Senegal,fifa_2007
23,6363,Scott Wilson,IV,29,Dunfermline Athletic,Schottland,fifa_2007
24,6364,Orlando Quintana,TW,28,Lorca Deportiva,Spanien,fifa_2007
25,6365,Daan Vaesen,IV,25,KSV Roeselare,Belgien,fifa_2007
26,6367,Robbie Russell,RV,27,Viborg Fodsports Forening,USA,fifa_2007
27,6370,Mario Rosas,ZOM,26,CastellÃ³n,Spanien,fifa_2007
28,6366,Clavero,LV,29,Tenerife,Spanien,fifa_2007
29,6373,Michel Renggli,ZOM,26,Grasshoppers ZÃ¼rich,Schweiz,fifa_2007
30,6365,Adama SoumarÃ©,IV,24,Le Havre AC,Frankreich,fifa_2007
1,6368,Benjamin SchÃ¼Ãler,RM,25,SC Paderborn 07,Deutschland,fifa_2007
2,6364,Bertin TokÃ©nÃ©,IV,31,Tours FC,Belgien,fifa_2007
3,6370,Steeve Elana,TW,26,Stade Brestois 29,Frankreich,fifa_2007
4,6365,Youssef El-Akchaoui,LV,25,N.E.C. Nijmegen,Marokko,fifa_2007
5,6366,Ivan Djurdevic,LM,29,Belenenses,Serbien,fifa_2007
6,6364,Veroljub Salatic,RV,20,Grasshoppers ZÃ¼rich,Schweiz,fifa_2007
7,6369,Markus Daun,ST,25,MSV Duisburg,Deutschland,fifa_2007
8,6363,Cyrille Merville,TW,24,Amiens SCF,Frankreich,fifa_2007
9,6362,Edward Cecot,IV,32,BeÅchatÃ³w,Polen,fifa_2007
10,6371,Aidan Davison,TW,38,Colchester United,Nordirland,fifa_2007
11,6368,Tomasz KieÅbowicz,LV,30,Legia Warsaw,Polen,fifa_2007
12,6366,Antonio Bellavista,LV,28,Bari,Italien,fifa_2007
13,6370,Jan Kjell Larsen,TW,23,Molde FK,Norwegen,fifa_2007
14,6366,Marco MalagÃ³,IV,27,Chievo Verona,Italien,fifa_2007
15,6367,Andrea Cossu,ST,27,Cagliari,Italien,fifa_2007
16,6369,Marlon Broomes,IV,28,Stoke City,England,fifa_2007
17,6364,Matt Hill,LV,25,Preston North End,England,fifa_2007
18,6371,Florian Heller,RFL,24,FC Erzgebirge Aue,Deutschland,fifa_2007
19,6367,Cesar Thier,TW,38,Kickers Offenbach,Brasilien,fifa_2007
20,6372,Paul McVeigh,RFL,28,Norwich City,Nordirland,fifa_2007
21,6368,RenÃ© MÃ¼ller,ST,32,SC Paderborn 07,Deutschland,fifa_2007
22,6369,Stephan Sieger,ZM,26,Kickers Offenbach,Deutschland,fifa_2007
23,6367,Louis Carey,IV,29,Bristol City,Schottland,fifa_2007
24,6363,Bobsam Elejiko,IV,25,KVC Westerlo,Nigeria,fifa_2007
25,6371,Peter Niemeyer,IV,22,FC Twente,Deutschland,fifa_2007
26,6376,Neil Cox,IV,34,Crewe,England,fifa_2007
27,6370,Marcus Tudgay,MS,23,Sheffield Wednesday,England,fifa_2007
28,6390,VÃ­ctor Hugo Mareco,IV,22,Brescia,Paraguay,fifa_2007
29,6375,Lee Camp,TW,22,Derby County,England,fifa_2007
30,6371,Richard Chaplow,ZM,21,West Bromwich,England,fifa_2007
1,6368,Wayne Brown,IV,29,Colchester United,England,fifa_2007
2,6372,Miguelito,LV,25,Benfica,Portugal,fifa_2007
3,6364,Patrik Jezek,ZOM,29,Red Bull Salzburg,Tschechische Repub.,fifa_2007
4,6368,Morten Karlsen,RM,27,Football Club NordsjÃ¦lland,DÃ¤nemark,fifa_2007
5,6375,Alec Chamberlain,TW,42,Watford,England,fifa_2007
6,6374,Marcus Bignot,RV,32,Queens Park Rangers,England,fifa_2007
7,6368,Ibrahim Tall,RV,25,Heart Of Midlothian,Senegal,fifa_2007
8,6370,Dani PendÃ­n,ZM,31,CastellÃ³n,Argentinien,fifa_2007
9,6378,Chris Brunt,LFL,21,Sheffield Wednesday,Nordirland,fifa_2007
10,6371,Davy Arnaud,RFL,26,Kansas City Wizards,USA,fifa_2007
11,6365,Elias Storm,IV,27,Ãrgryte IS,Schweden,fifa_2007
12,6363,Denis Viane,IV,28,Ksv Cercle Brugge,Belgien,fifa_2007
13,6367,David Livermore,ZDM,26,Hull City,Kanada,fifa_2007
14,6368,Nicky Southall,RFL,34,Nottingham Forest,England,fifa_2007
15,6365,Alan Archibald,LV,28,Dundee United,Schottland,fifa_2007
16,6379,Boaz Myhill,TW,23,Hull City,England,fifa_2007
17,6372,Nelson Ferreira,LM,24,FC Thun,Portugal,fifa_2007
18,6366,Morten M. SkjÃ¸nsberg,IV,23,StabÃ¦k Fotball,Norwegen,fifa_2007
19,6382,Marcus Stewart,MS,34,Bristol City,England,fifa_2007
20,6364,Joseph Elanga,LV,27,BrÃ¸ndby IdrÃ¦tsforening,Kamerun,fifa_2007
21,6367,Kim Jaggy,LV,23,Grasshoppers ZÃ¼rich,Schweiz,fifa_2007
22,6368,Mikkel Bischoff,IV,24,Coventry City,DÃ¤nemark,fifa_2007
23,6365,Stewart Kean,ST,23,St Mirren,Schottland,fifa_2007
24,6368,Jacob SÃ¸rensen,RM,23,Odd Grenland,DÃ¤nemark,fifa_2007
25,6363,Claude Kalisa,IV,29,St.-Truidense VV,Ruanda,fifa_2007
26,6369,Ekrem DaÄ,RFL,25,Gaziantepspor,TÃ¼rkei,fifa_2007
27,6373,Craig Brewster,ST,39,Dundee United,Schottland,fifa_2007
28,6368,Toni Nhleko,ST,27,Hammarby IF,SÃ¼dafrika,fifa_2007
29,6370,Chus Bravo,RV,27,Sporting GijÃ³n,Spanien,fifa_2007
30,6372,BenÃ­tez,LFL,26,HÃ©rcules,Spanien,fifa_2007
1,6368,Gernot Plassnegger,ZM,28,SK Rapid Wien,Ãsterreich,fifa_2007
2,6371,Luciano,TW,26,Germinal Beerschot,Brasilien,fifa_2007
3,6366,Brian Mullan,RM,28,Houston Dynamo,USA,fifa_2007
4,6377,Fernando Ariel Troyansky,LV,31,FK Austria Magna,Argentinien,fifa_2007
5,6365,Markus Kiesenebner,ZM,27,FK Austria Magna,Ãsterreich,fifa_2007
6,6365,Bjorn De Wilde,ST,27,Germinal Beerschot,Belgien,fifa_2007
7,6365,EugenÃ©-Claude Ekobo N'Joh,ZM,25,RC Strasburg,Kamerun,fifa_2007
8,6369,Armand Deumi,IV,27,FC Thun,Kamerun,fifa_2007
9,6372,Jonas De Roeck,ZDM,26,Germinal Beerschot,Belgien,fifa_2007
10,6366,ArpÃ³n,ZM,31,Salamanca,Spanien,fifa_2007
11,6374,Rui Pataca,ST,33,CrÃ©teil,Portugal,fifa_2007
12,6363,Alexandre Frutos,LFL,23,Brighton Hove Albion,Frankreich,fifa_2007
13,6365,Markus Hiden,IV,28,SK Rapid Wien,Ãsterreich,fifa_2007
14,6366,Ãlvaro,ST,26,Sochaux,Brasilien,fifa_2007
15,6362,Emil Jensen,LAV,27,Halmstads BK,Schweden,fifa_2007
16,6364,Peter Vagenas,ZM,28,Los Angeles Galaxy,USA,fifa_2007
17,6366,Alan Haydock,ZDM,30,FC Molenbeek Brussels,Belgien,fifa_2007
18,6368,Nick Garcia,LV,27,Kansas City Wizards,USA,fifa_2007
19,6364,Dan Anton Johansen,RV,27,LillestrÃ¸m SK,DÃ¤nemark,fifa_2007
20,6364,Nicky Hayen,IV,26,St.-Truidense VV,Belgien,fifa_2007
21,6366,Jon Knudsen,TW,31,StabÃ¦k Fotball,Norwegen,fifa_2007
22,6367,Indridi Sigurdsson,LV,24,FC Lyn Oslo,Island,fifa_2007
23,6364,Espen SÃ¸gÃ¥rd,ZM,26,LillestrÃ¸m SK,Norwegen,fifa_2007
