id,overall,name,position,age,team,nation,edition
19,6665,Jesper Hakansson,ZOM,26,Lyngby BK,DÃ¤nemark,fifa_2008
20,6667,Don Cowie,ZM,24,Inverness CT,Schottland,fifa_2008
21,6678,Stan Lazaridis,LM,35,Perth Glory FC,Australien,fifa_2008
22,6675,Radostin Kishishev,ZDM,33,Leicester City,Bulgarien,fifa_2008
23,6668,John Potter,IV,27,St Mirren,Schottland,fifa_2008
24,6668,Jack Ross,RM,31,Falkirk,Schottland,fifa_2008
25,6665,David Lilley,RV,29,Kilmarnock,Schottland,fifa_2008
26,6667,Jean-Philippe Caillet,IV,30,KRC Genk,Frankreich,fifa_2008
27,6669,Anthony Deroin,ZM,28,SM Caen,Frankreich,fifa_2008
28,6666,Andrea Cupi,LV,31,Napoli,Italien,fifa_2008
29,6673,Arne Slot,ZM,28,Sparta Rotterdam,Niederlande,fifa_2008
30,6667,Luca Ungari,IV,32,Modena,Italien,fifa_2008
1,6673,Sven Neuhaus,TW,29,FC Augsburg,Deutschland,fifa_2008
2,6672,Jiri Kaufman,ST,27,FC Erzgebirge Aue,Tschechische Repub.,fifa_2008
3,6675,Carl Cort,ST,29,Leicester City,England,fifa_2008
4,6668,Fabian Wilnis,RAV,37,Ipswich Town,Niederlande,fifa_2008
5,6666,Alejandro Moreno,ST,28,Columbus Crew,Venezuela,fifa_2008
6,6669,Helder Esteves,ST,30,Dijon Football CÃ´te-d'Or,Portugal,fifa_2008
7,6667,Johan Arneng,ZM,28,D. Stockholm,Schweden,fifa_2008
8,6674,Marius Johnsen,LAV,25,LillestrÃ¸m SK,Norwegen,fifa_2008
9,6674,Guillaume Moullec,RAV,27,FC Nantes,Frankreich,fifa_2008
10,6679,Joey Gudjonsson,ZM,27,Burnley,Island,fifa_2008
11,6671,Morten Nordstrand,ST,24,FC KÃ¸benhavn,DÃ¤nemark,fifa_2008
12,6666,Christian TraorÃ©,IV,25,Hammarby,DÃ¤nemark,fifa_2008
13,6674,Lars MÃ¼ller,LM,31,FC Augsburg,Deutschland,fifa_2008
14,6673,Mario Raimondi,ZOM,27,BSC Young Boys,Schweiz,fifa_2008
15,6673,Luciano,TW,27,FC Groningen,Brasilien,fifa_2008
16,6672,Delfim,ZDM,30,Naval,Portugal,fifa_2008
17,6668,Patrik Gerrbrand,IV,26,Fredrikstad FK,Schweden,fifa_2008
18,6668,Ali Maboula Lukunku,MS,31,Standard de LiÃ¨ge,Frankreich,fifa_2008
19,6667,Tony Sergeant,ZOM,30,Bari,Belgien,fifa_2008
20,6668,Patrick Pircher,IV,25,FC Augsburg,Ãsterreich,fifa_2008
21,6668,Matthieu Verschuere,ZDM,35,Sv Zulte-Waregem,Frankreich,fifa_2008
22,6666,Kim Christensen,ST,27,Barnsley,DÃ¤nemark,fifa_2008
23,6673,AndrÃ© Luiz,ZDM,33,Jaguares de Chiapas,Brasilien,fifa_2008
24,6669,Jon Knudsen,TW,32,StabÃ¦k Fotball,Norwegen,fifa_2008
25,6670,Davy Schollen,TW,29,RSC Anderlecht,Belgien,fifa_2008
26,6670,Hans Henrik Andreasen,ZDM,28,Odense Boldklub,DÃ¤nemark,fifa_2008
27,6674,Chris Albright,RV,28,Los Angeles Galaxy,USA,fifa_2008
28,6677,Xavier Collin,LV,33,AC Ajaccio,Frankreich,fifa_2008
29,6665,Derek Young,MS,27,Aberdeen,Schottland,fifa_2008
30,6674,Anel Dzaka,ZOM,26,TuS Koblenz,Deutschland,fifa_2008
1,6667,Jan-Paul Saeijs,IV,29,Roda JC,Niederlande,fifa_2008
2,6668,Steven Hammell,LV,25,Southend United,Schottland,fifa_2008
3,6673,Bas Sibum,ZM,24,Roda JC,Niederlande,fifa_2008
4,6667,Matthias Dollinger,LFL,27,LASK Linz,Ãsterreich,fifa_2008
5,6679,AndwelÃ© Slory,RFL,24,Feyenoord,Niederlande,fifa_2008
6,6672,Moses Sichone,IV,30,Kickers Offenbach,Sambia,fifa_2008
7,6666,Markus Karlsson,IV,34,IF Brommapojkarna,Schweden,fifa_2008
8,6668,Tom Stenvoll,LM,29,StabÃ¦k Fotball,Norwegen,fifa_2008
9,6667,Renato QueirÃ³s,MS,30,PaÃ§os de Ferreira,Portugal,fifa_2008
10,6668,Ricardo Esteves,RAV,27,MarÃ­timo da Madeira,Portugal,fifa_2008
11,6672,Liam Lawrence,ZM,25,Stoke City,England,fifa_2008
12,6667,Marc Hendrikx,RM,33,St.-Truidense VV,Belgien,fifa_2008
13,6673,Ramiro Corrales,LM,30,SK Brann,USA,fifa_2008
14,6673,Carl Fletcher,ZDM,27,Crystal Palace,Wales,fifa_2008
15,6665,Warren Feeney,ST,26,Cardiff City,Nordirland,fifa_2008
16,6666,FalcÃ³n,RM,28,Club Granada 74,Spanien,fifa_2008
17,6668,Sam Collins,IV,30,Hull City,England,fifa_2008
18,6672,Peter Jehle,TW,25,Boavista Futebol Clube,Liechtenstein,fifa_2008
19,6672,Jim van Fessem,TW,32,De Graafschap,Niederlande,fifa_2008
20,6683,Carlos Varela,RM,29,BSC Young Boys,Spanien,fifa_2008
21,6668,Tyrone Marshall,IV,32,Toronto FC,Jamaika,fifa_2008
22,6670,Jeffrey de Visscher,LFL,26,Aberdeen,Niederlande,fifa_2008
23,6668,Karim Touzani,IV,26,Aberdeen,Niederlande,fifa_2008
24,6675,Jonathan Jager,ST,29,SC Freiburg,Frankreich,fifa_2008
25,6671,Mario Haas,ST,32,SK Puntigamer Sturm Graz,Ãsterreich,fifa_2008
26,6676,Steve Watson,RV,33,Sheffield Wednesday,England,fifa_2008
27,6673,Sylvain Marchal,IV,27,Lorient,Frankreich,fifa_2008
28,6669,Lee Johnson,ZM,26,Bristol City,England,fifa_2008
29,6676,Alexander Klitzpera,IV,29,Alemannia Aachen,Deutschland,fifa_2008
30,6668,Brendan McGill,ZM,26,Gretna,England,fifa_2008
1,6671,Kevin Nicholls,ZDM,28,Preston North End,England,fifa_2008
2,6678,Marcus Lantz,ZDM,31,BrÃ¸ndby IdrÃ¦tsforening,Schweden,fifa_2008
3,6673,Jo Tessem,MS,35,FC Lyn Oslo,Norwegen,fifa_2008
4,6671,Gill Swerts,RM,24,Vitesse Arnhem,Belgien,fifa_2008
5,6673,RadosÅaw Gilewicz,ST,36,Polonia Warszawa,Polen,fifa_2008
6,6680,Tomasz Frankowski,ST,33,Wolverhampton,Polen,fifa_2008
7,6672,Ronald Gaspercic,TW,38,KVC Westerlo,Belgien,fifa_2008
8,6675,RenÃ© Wagner,ST,34,FC Brno,Tschechische Repub.,fifa_2008
9,6663,Carsten Fredgaard,LM,31,Randers FC,DÃ¤nemark,fifa_2008
10,6669,Boubacar Diarra,IV,28,FC Kaiserslautern,Mali,fifa_2008
11,6671,Yksel Osmanovski,ZM,30,MalmÃ¶ FF,Schweden,fifa_2008
12,6673,Thomas HÃ¤berli,ZM,33,BSC Young Boys,Schweiz,fifa_2008
13,6665,Tommy JÃ¶nsson,IV,31,Halmstads BK,Schweden,fifa_2008
14,6675,Yoann BignÃ©,ZM,29,Stade Brestois 29,Frankreich,fifa_2008
15,6670,PÃ¥l Strand,LM,31,LillestrÃ¸m SK,Norwegen,fifa_2008
16,6668,Arild Sundgot,ST,29,LillestrÃ¸m SK,Norwegen,fifa_2008
17,6672,Rob Maas,ZDM,37,Heracles Almelo,Niederlande,fifa_2008
18,6672,Lars Winde,TW,31,Esbjerg forenede Boldklubber,DÃ¤nemark,fifa_2008
19,6668,Carl Hoefkens,RV,28,West Bromwich,Belgien,fifa_2008
20,6674,FrÃ©dÃ©ric Adam,ZDM,34,Gueugnon,Frankreich,fifa_2008
21,6669,Alan Combe,TW,33,Kilmarnock,Schottland,fifa_2008
22,6666,Arkadiusz Radomski,ZDM,30,FK Austria Magna,Polen,fifa_2008
23,6667,Ãder,RV,26,UniÃ£o Desportivo de Leiria,Brasilien,fifa_2008
24,6672,Fary,ST,32,Boavista Futebol Clube,Senegal,fifa_2008
25,6673,Eric Deflandre,RV,34,FC Molenbeek Brussels,Belgien,fifa_2008
26,6671,Michael Hartmann,LV,33,FC Hansa Rostock,Deutschland,fifa_2008
27,6670,Nenad Dzodic,IV,30,Montpellier HSC,Serbien,fifa_2008
28,6665,Yuri,LM,25,U.D. Las Palmas,Brasilien,fifa_2008
29,6667,Jon Parkin,ST,25,Stoke City,England,fifa_2008
30,6668,Michael Bridges,ST,29,Hull City,England,fifa_2008
1,6670,Jermaine Wright,ZM,31,Southampton,England,fifa_2008
2,6679,Chris Powell,LV,37,Charlton Athletic,England,fifa_2008
3,6673,Steve Corica,ZOM,34,Sydney FC,Australien,fifa_2008
4,6667,Jhon van Beukering,ST,23,N.E.C. Nijmegen,Niederlande,fifa_2008
5,6673,Martin Meichelbeck,LV,30,VfL Bochum,Deutschland,fifa_2008
6,6668,Colin Meldrum,TW,31,Motherwell,Schottland,fifa_2008
7,6668,Lamine Sakho,LA,29,Montpellier HSC,Frankreich,fifa_2008
8,6669,Kewullay Conteh,IV,29,Albinoleffe,Sierra Leone,fifa_2008
9,6670,Tore Andre Flo,ST,34,Leeds United,Norwegen,fifa_2008
10,6665,Stuart McCaffrey,IV,28,Inverness CT,Schottland,fifa_2008
11,6669,Sean Dundee,ST,34,Kickers Offenbach,Deutschland,fifa_2008
12,6674,David LinarÃ¨s,ZDM,31,Dijon Football CÃ´te-d'Or,Frankreich,fifa_2008
13,6676,Chris Perry,IV,34,Luton Town,England,fifa_2008
14,6673,Christian Rahn,LM,28,FC Hansa Rostock,Deutschland,fifa_2008
15,6570,Javier HernÃ¡n Klimowicz,TW,30,Ecuador,Argentinien,fifa_2008
16,6568,JessuÃ­,ST,25,UniÃ£o Desportivo de Leiria,Brasilien,fifa_2008
17,6569,Paulo Renato,IV,20,Sporting CP Lisbon,Portugal,fifa_2008
18,6569,Sinisa Radanovic,IV,27,VitÃ³ria SC,Serbien,fifa_2008
19,6570,AndrÃ©zinho,RAV,25,VitÃ³ria SC,Brasilien,fifa_2008
20,6567,WagnÃ£o,IV,28,Estrela Amadora,Brasilien,fifa_2008
21,6567,AurÃ©lien Collin,IV,21,Gretna,Frankreich,fifa_2008
22,6570,Andrius Ksanavicius,LM,30,Heart Of Midlothian,Lettland,fifa_2008
23,6572,JaÃ­lson,MS,26,Sporting Braga,Brasilien,fifa_2008
24,6571,Diego Bottin,RAV,22,I. Porto Alegre,Brasilien,fifa_2008
25,6584,Patrik,ST,17,SÃ£o Caetano,Brasilien,fifa_2008
26,6566,Jose Goncalves,LV,21,Heart Of Midlothian,Portugal,fifa_2008
27,6575,Bruno Soriano,ZM,23,Villarreal C.F.,Spanien,fifa_2008
28,6573,Calvin Jong-A-Pin,LV,21,SC Heerenveen,Niederlande,fifa_2008
29,6584,JÃ©rÃ´me Boateng,IV,18,Hamburg SV,Deutschland,fifa_2008
30,6569,Tales,ZDM,25,N. Recife,Brasilien,fifa_2008
1,6577,Alphousseyni Keita,ZDM,21,Le Mans U.C. 72,Mali,fifa_2008
2,6568,Milan Gajic,ZM,20,Boavista Futebol Clube,Serbien,fifa_2008
3,6572,Fabio Catacchini,ZM,23,Rimini,Italien,fifa_2008
4,6569,Laionel,RFL,21,Boavista Futebol Clube,Brasilien,fifa_2008
5,6570,JÃºlio CÃ©sar,LAV,25,N. Recife,Brasilien,fifa_2008
6,6571,BarÃ£o,RAV,29,Juventude,Brasilien,fifa_2008
7,6567,Paulo VinÃ­cius,ZM,23,Leixoes SC,Brasilien,fifa_2008
8,6564,Andrea Gessa,RM,27,Grosseto,Italien,fifa_2008
9,6566,Pablo Palacios,MS,25,Ecuador,Ecuador,fifa_2008
10,6568,Jair BaylÃ³n,MS,18,Sporting Braga,Peru,fifa_2008
11,6564,Teko Tsholofelo Modise,RFL,24,Orlando Pirates,SÃ¼dafrika,fifa_2008
12,6567,Johan Oremo,ST,20,Gefle IF,Schweden,fifa_2008
13,6565,Du Zhenyu,ZM,24,China PR,China VR,fifa_2008
14,6567,Yang Jun,TW,26,China PR,China VR,fifa_2008
15,6567,Thuso Phala,RM,21,Kaizer Chiefs,SÃ¼dafrika,fifa_2008
16,6569,Josta Dladla,RM,28,Mamelodi Sundowns,SÃ¼dafrika,fifa_2008
17,6584,Egidio ArÃ©valo RÃ­os,ZDM,25,Monterrey,Uruguay,fifa_2008
18,6568,Ilgar Gurbanov,MS,21,Sivasspor,TÃ¼rkei,fifa_2008
19,6566,Michael Valkanis,IV,33,Adelaide United FC,Australien,fifa_2008
20,6562,VÃ¡clav Kalina,RM,28,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2008
21,6568,Miloslav Kousal,ST,28,SK Kladno,Tschechische Repub.,fifa_2008
22,6577,Bruno,ST,21,Juventude,Brasilien,fifa_2008
23,6574,Cedrola,IV,20,Juventude,Brasilien,fifa_2008
24,6568,ZbynÄk Hauzr,TW,34,Slovan Liberec,Tschechische Repub.,fifa_2008
25,6574,Alex Mendy,MS,23,FK SIAD Most,Frankreich,fifa_2008
26,6575,Fabiano,TW,29,N. Recife,Brasilien,fifa_2008
27,6564,Wagner,ZDM,20,Figueirense,Brasilien,fifa_2008
28,6568,Lucas,LAV,19,Figueirense,Brasilien,fifa_2008
29,6576,Breno,IV,17,SÃ£o Paulo,Brasilien,fifa_2008
30,6580,Pavel VerbÃ­Å,ZOM,34,FK Teplice,Tschechische Repub.,fifa_2008
1,6576,Martin Fenin,MS,20,FK Teplice,Tschechische Repub.,fifa_2008
2,6571,Michal OrdoÅ¡,ST,24,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2008
3,6574,Milan Ivana,ST,23,Slavia Praha,Slowakei,fifa_2008
4,6566,Roberto,ZM,19,Atletico Paranaense,Brasilien,fifa_2008
5,6567,Liam Reddy,TW,26,Queensland Roar FC,Australien,fifa_2008
6,6564,Rodholfo,IV,21,Atletico Paranaense,Brasilien,fifa_2008
7,6564,Renan,ZOM,22,ParanÃ¡,Brasilien,fifa_2008
8,6565,TomÃ¡Å¡ Rada,IV,24,Viktoria PlzeÅ,Tschechische Repub.,fifa_2008
9,6565,Martin MÃ¼ller,IV,36,Viktoria PlzeÅ,Tschechische Repub.,fifa_2008
10,6575,Max,ST,24,Palmeiras,Brasilien,fifa_2008
11,6569,Deme N'Diaye,MS,27,Estrela Amadora,Senegal,fifa_2008
12,6572,Matthew Spiranovic,IV,19,FC NÃ¼rnberg,Australien,fifa_2008
13,6573,Maurice Edu,ZDM,21,Toronto FC,USA,fifa_2008
14,6575,Edgar Gerardo Lugo,RA,22,Cruz Azul,Mexiko,fifa_2008
15,6574,Thierry Fidjeu Tazemeta,ST,24,SK Austria KÃ¤rnten,Kamerun,fifa_2008
16,6582,George Boyd,ST,21,Peterborough United,England,fifa_2008
17,6572,Miralem Sulejmani,LA,18,SC Heerenveen,Serbien,fifa_2008
18,6575,Stefan Maierhofer,ST,25,Spvgg Greuther FÃ¼rth,Ãsterreich,fifa_2008
19,6578,Rouwen Hennings,LA,19,VfL OsnabrÃ¼ck,Deutschland,fifa_2008
20,6580,Moustapha Bayal Sall,ZDM,21,A.S. Saint-Etienne,Senegal,fifa_2008
21,6579,Mats Hummels,IV,18,Bayern Munich,Deutschland,fifa_2008
22,6570,CÃ©sar CortÃ©s,MS,23,Albacete,Chile,fifa_2008
23,6576,GrÃ©gory Bettiol,ST,21,ES Troyes AC,Frankreich,fifa_2008
24,6567,Ãdson Di,ST,27,PaÃ§os de Ferreira,Brasilien,fifa_2008
25,6577,Thomas Mangani,IV,20,AC Ajaccio,Frankreich,fifa_2008
26,6572,Lazaros Christodoulopoulos,ST,20,Thessaloniki,Griechenland,fifa_2008
27,6571,Enis Ulusan,ZOM,23,Ãaykur Rizespor,TÃ¼rkei,fifa_2008
28,6570,Kemy Agustien,RM,21,AZ Alkmaar,Niederlande,fifa_2008
29,6573,Ediz BahtiyaroÄlu,IV,21,Ankaraspor,TÃ¼rkei,fifa_2008
30,6571,Ãzer HurmacÄ±,ZOM,20,Ankaraspor,TÃ¼rkei,fifa_2008
1,6574,Erik Jendrisek,ST,20,FC Kaiserslautern,Slowakei,fifa_2008
2,6570,Jose Daniel Guerrero,RA,19,Atlante,Mexiko,fifa_2008
3,6573,Michael,ZOM,25,Ponte Preta,Brasilien,fifa_2008
4,6578,Mehmet GÃ¼ven,ZDM,20,Galatasaray SK,TÃ¼rkei,fifa_2008
5,6576,Mehmet Sedef,LM,20,Besiktas JK,TÃ¼rkei,fifa_2008
6,6567,Jeffrey Vlug,ST,21,Sparta Rotterdam,Niederlande,fifa_2008
7,6577,Juliano,ZM,21,N. Recife,Brasilien,fifa_2008
8,6572,Cristiano,ST,25,GoiÃ¡s,Brasilien,fifa_2008
9,6571,Casilla,TW,20,R.C.D. Espanyol,Spanien,fifa_2008
10,6572,HÃ©ctor Mancilla,ST,26,Veracruz,Chile,fifa_2008
11,6580,David N'Gog,ST,18,Paris Saint-Germain,Frankreich,fifa_2008
12,6572,Sepp De Roover,RAV,22,Sparta Rotterdam,Belgien,fifa_2008
13,6567,Gabriel,IV,24,MalmÃ¶ FF,Brasilien,fifa_2008
14,6570,Andres Vasques,ZOM,20,GÃ¶teborg,Schweden,fifa_2008
15,6580,Issah Ahmed,IV,25,Randers FC,Ghana,fifa_2008
16,6574,Kevin Das Neves,IV,21,FC Nantes,Frankreich,fifa_2008
17,6577,JesÃºs Padilla,LFL,20,Guadalajara,Mexiko,fifa_2008
18,6570,JosÃ© Antonio PatlÃ¡n,IV,24,Guadalajara,Mexiko,fifa_2008
19,6574,Carlos HernÃ¡ndez,ZOM,25,Melbourne Victory FC,Costa Rica,fifa_2008
20,6574,Renan,TW,22,I. Porto Alegre,Brasilien,fifa_2008
21,6574,FÃ¡bio Braz,IV,29,Vasco Da Gama,Brasilien,fifa_2008
22,6574,Marvin Emnes,ST,19,Sparta Rotterdam,Niederlande,fifa_2008
23,6578,Marcelo,TW,23,Corinthians,Brasilien,fifa_2008
24,6578,DaniÃ«l Chavez,ST,19,Club Brugge Kv,Peru,fifa_2008
25,6574,Cem Atan,RM,22,SV Mattersburg,Ãsterreich,fifa_2008
26,6583,Ãnis Ben-Hatira,ZOM,19,Hamburg SV,Deutschland,fifa_2008
27,6572,Sandro,RM,23,GenÃ§lerbirligi SK,Brasilien,fifa_2008
28,6566,Lima,IV,22,Real Betis,Brasilien,fifa_2008
29,6571,Edgard LouÃ© Gnoleba,ZDM,23,RC Strasbourg,ElfenbeinkÃ¼ste,fifa_2008
30,6574,Wanderley,ST,18,Ponte Preta,Brasilien,fifa_2008
1,6577,Miran Burgic,ST,22,Solna,Slowenien,fifa_2008
2,6582,Zlatan Ljubijankic,ST,23,Slovenia,Slowenien,fifa_2008
3,6579,Sacha Kljestan,ZM,21,Chivas USA,USA,fifa_2008
4,6566,NebojÅ¡a PavloviÄ,ZDM,26,KSC Lokeren,Serbien,fifa_2008
5,6569,Bruno Pereirinha,RFL,19,Sporting CP Lisbon,Portugal,fifa_2008
6,6566,Rodrigo Silva,ST,24,Clube Desportivo Nacional,Brasilien,fifa_2008
7,6576,Chadlj Amri,ST,22,Mainz,Frankreich,fifa_2008
8,6568,Patricio Urrutia,MS,29,Ecuador,Ecuador,fifa_2008
9,6577,Segundo Castillo,MS,25,Ecuador,Ecuador,fifa_2008
10,6566,Joseph Kamwendo,ZOM,20,Orlando Pirates,Malawi,fifa_2008
11,6577,Jean,ST,25,Flu. Rio,Brasilien,fifa_2008
12,6587,Sunny,ZM,18,Valencia C.F.,Nigeria,fifa_2008
13,6582,Rene Mihelic,ZM,19,Slovenia,Slowenien,fifa_2008
14,6571,Vaughan Coveny,MS,35,Wellington Phoenix,Neuseeland,fifa_2008
15,6570,Carlos AdriÃ¡n ValdÃ©z,IV,24,Reggina Calcio,Uruguay,fifa_2008
16,6581,Domenico Criscito,LIB,20,Juventus,Italien,fifa_2008
17,6571,Alhassan Bangura,ZM,19,Watford,Sierra Leone,fifa_2008
18,6566,Sotiris Balafas,ZM,21,Thessaloniki,Griechenland,fifa_2008
19,6564,Pateiro,LM,27,Clube Desportivo Nacional,Portugal,fifa_2008
20,6568,Anderson,ST,24,Ãaykur Rizespor,Brasilien,fifa_2008
21,6577,Dwight Tiendalli,RAV,21,Feyenoord,Niederlande,fifa_2008
22,6580,MatÃ­as Cahais,IV,19,Boca Juniors,Argentinien,fifa_2008
23,6576,Alan Morgan,LM,23,Inverness CT,Schottland,fifa_2008
24,6568,Perparim Hetemaj,RM,20,AEK Athen,Finnland,fifa_2008
25,6566,Emanuel Eloy Colombano,MS,24,Kansas City Wizards,Argentinien,fifa_2008
26,6578,Isaac Promise,ST,19,GenÃ§lerbirligi SK,Nigeria,fifa_2008
27,6571,Oualid Mokhtari,ZOM,25,Kickers Offenbach,Marokko,fifa_2008
28,6570,Masashi Oguro,LA,27,Torino,Japan,fifa_2008
29,6569,Edson,ST,27,PaÃ§os de Ferreira,Angola,fifa_2008
30,6565,Siramana Dembele,ZDM,30,Standard de LiÃ¨ge,Frankreich,fifa_2008
1,6566,JanÃ­cio,RV,27,VitÃ³ria Futebol Clube,Kap Verde,fifa_2008
2,6574,Castells,IV,22,C.P. Ejido,Spanien,fifa_2008
3,6572,Gregorio Torres,LAV,21,Cruz Azul,Mexiko,fifa_2008
4,6566,Juanjo,ST,21,Sevilla AtlÃ©tico F.C.,Spanien,fifa_2008
5,6572,FalcÃ³n,TW,23,AtlÃ©tico Madrid,Spanien,fifa_2008
6,6574,Andrea Ferretti,ST,20,Cesena,Italien,fifa_2008
7,6571,Miku,MS,22,Tarragona,Venezuela,fifa_2008
8,6574,Mario Defendi,ST,22,Atalanta BC,Italien,fifa_2008
9,6567,Federico Piovaccari,ST,22,Treviso,Italien,fifa_2008
10,6573,JamaÃ¯que Vandamme,RA,22,Roda JC,Belgien,fifa_2008
11,6571,Kevin Thornton,ZM,21,Coventry City,Republik Irland,fifa_2008
12,6578,Maxime Baca,IV,24,Le Havre AC,Frankreich,fifa_2008
13,6573,Edgar HernÃ¡ndez,TW,24,Jaguares de Chiapas,Mexiko,fifa_2008
14,6565,Adrian Ricchiuti,ZOM,29,Rimini,Argentinien,fifa_2008
15,6576,Romeu,ZDM,22,Flu. Rio,Brasilien,fifa_2008
16,6572,Marcelinho,ST,28,N. Recife,Brasilien,fifa_2008
17,6570,Konstantinos Mendrinos,ZM,22,Olympiakos,Griechenland,fifa_2008
18,6576,Markus Karl,ZM,21,Spvgg Greuther FÃ¼rth,Deutschland,fifa_2008
19,6566,Mario,ZM,22,C.D. Numancia,Spanien,fifa_2008
20,6570,Tiago Calvano,IV,26,BSC Young Boys,Brasilien,fifa_2008
21,6577,StÃ©phane Ruffier,TW,20,AS Monaco,Frankreich,fifa_2008
22,6568,Jimmy Tau,RV,27,Kaizer Chiefs,SÃ¼dafrika,fifa_2008
23,6576,Jorge HernÃ¡ndez,ZDM,19,Atlas,Mexiko,fifa_2008
24,6570,Bernardo SÃ¡inz,ST,22,Tecos UAG,Mexiko,fifa_2008
25,6566,JesÃºs Morales,MS,21,Guadalajara,Mexiko,fifa_2008
26,6565,Stefan Batan,LFL,22,D. Stockholm,Schweden,fifa_2008
27,6567,Szabolcs GyÃ¡nÃ³,ST,27,AcadÃ©mica de Coimbra,Ungarn,fifa_2008
28,6569,Tomas Abraham,ZDM,28,Denizlispor,Tschechische Repub.,fifa_2008
29,6570,Dean McDonald,ST,21,Inverness CT,England,fifa_2008
30,6567,Patrick Mayo,IV,34,Kaizer Chiefs,SÃ¼dafrika,fifa_2008
1,6567,Tinashe Nengomasha,ZM,24,Kaizer Chiefs,Simbabwe,fifa_2008
2,6568,Dong Gyun Yeum,TW,23,Chunnam Dragons,"Korea, Republik",fifa_2008
3,6572,Ji Hoon Baek,ZM,22,Suwon Bluewings,"Korea, Republik",fifa_2008
4,6568,Sang Min Yang,LAV,23,Suwon Bluewings,"Korea, Republik",fifa_2008
5,6568,RÃ´mulo,ZM,20,Fla. Rio,Brasilien,fifa_2008
6,6570,Marcin Klatt,MS,22,ÅÃ³dzki KS,Polen,fifa_2008
7,6575,PrzemysÅaw Pitry,MS,25,L. PoznaÅ,Polen,fifa_2008
8,6574,Marco GastÃ³n RubÃ©n,ST,20,River Plate,Argentinien,fifa_2008
9,6568,Denis Tsoumou,ZM,28,Niort,Kongo,fifa_2008
10,6580,Hermes,ZDM,32,Kielce,Brasilien,fifa_2008
11,6584,Florian Marange,LAV,21,FC Girondins Bordeaux,Frankreich,fifa_2008
12,6565,Craig Davies,ST,21,Oldham Athletic,Wales,fifa_2008
13,6567,Stuart Holden,LM,22,Houston Dynamo,USA,fifa_2008
14,6570,Chris Hogg,IV,22,Hibernian,England,fifa_2008
15,6571,Marius Kizys,ZM,25,GÃ³rnik Zabrze,Litauen,fifa_2008
16,6576,Heath Pearce,LV,23,FC Hansa Rostock,USA,fifa_2008
17,6570,Mota,ST,28,Aalborg Boldklub,Brasilien,fifa_2008
18,6569,Marcel De Jong,LV,20,Roda JC,Kanada,fifa_2008
19,6570,Gonzalo Segares,LV,24,Chicago Fire,Costa Rica,fifa_2008
20,6565,Claudio Pani,ZM,21,Modena,Italien,fifa_2008
21,6566,Josef DvornÃ­k,IV,29,Vestel Manisaspor,Tschechische Repub.,fifa_2008
22,6565,MÃ¡rcio Martins,IV,27,VitÃ³ria SC,Brasilien,fifa_2008
23,6566,FlÃ¡vio,TW,36,ParanÃ¡,Brasilien,fifa_2008
24,6569,Toninho,IV,26,N. Recife,Brasilien,fifa_2008
25,6573,Aranha,TW,26,Ponte Preta,Brasilien,fifa_2008
26,6567,LuÃ­s Mario,ST,30,St.Gallen,Brasilien,fifa_2008
27,6564,Zvominir Deranja,ST,27,FC Libourne-Saint-Seurin,Kroatien,fifa_2008
28,6571,Diego LeÃ³n,LM,23,Grasshoppers ZÃ¼rich,Spanien,fifa_2008
29,6579,De la Red,ZDM,22,Real Madrid C.F.,Spanien,fifa_2008
30,6572,Ãlvaro NÃºÃ±ez,TW,34,C.D. Numancia,Uruguay,fifa_2008
1,6567,Jugoslav Lazic,TW,27,KSC Lokeren,Serbien,fifa_2008
2,6566,Liam Fontaine,IV,21,Bristol City,England,fifa_2008
3,6572,Darren O'Dea,IV,20,Celtic,Republik Irland,fifa_2008
4,6571,Guillaume Gillet,RAV,22,KAA Gent,Belgien,fifa_2008
5,6566,Fernando,LFL,26,Belenenses,Brasilien,fifa_2008
6,6568,Nuno Viveiros,RFL,24,Estrela Amadora,Portugal,fifa_2008
7,6572,Marcelo Costa,ZM,27,Juventude,Brasilien,fifa_2008
8,6567,Tomasz Stolpa,MS,24,Gefle IF,Polen,fifa_2008
9,6568,Otman Bakkal,RM,22,PSV Eindhoven,Niederlande,fifa_2008
10,6567,Francesco Virdis,ST,22,Ravenna,Italien,fifa_2008
11,6565,Ninoslav Milenkovic,IV,29,St.-Truidense VV,Bosnien-Herzegowina,fifa_2008
12,6574,Timothy Dreesen,IV,20,St.-Truidense VV,Belgien,fifa_2008
13,6572,Moussa Ouattara,IV,25,FC Kaiserslautern,Burkina Faso,fifa_2008
14,6565,Pedro Moutinho,MS,27,Falkirk,Portugal,fifa_2008
15,6567,Rodrigo Prieto,ST,24,Morelia,Mexiko,fifa_2008
16,6572,Stevan Bates,IV,25,ChÃ¢teauroux,Serbien,fifa_2008
17,6574,Evgeniy Savin,ST,23,Russia,Russland,fifa_2008
18,6571,Andreu,ZM,24,Sporting GijÃ³n,Spanien,fifa_2008
19,6566,Amaral,RV,29,Belenenses,Brasilien,fifa_2008
20,6571,Demba TourÃ©,ST,22,Grasshoppers ZÃ¼rich,Senegal,fifa_2008
21,6568,Craig Bryson,RA,20,Kilmarnock,Schottland,fifa_2008
22,6571,Romuald Peiser,TW,28,Gueugnon,Frankreich,fifa_2008
